,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.8483551833478195,2.0,0.0,0.599877703,1.0,-0.599877703,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-16.421280185,0.3254617564462104,2.0,2.0,-16.19114397,3.0,-16.6514164,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-17.14862365333333,0.2344769946796464,3.0,4.0,-17.05128041,5.0,-17.41609354,6.0,-16.97849701,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-20.848453329999998,0.181245341453161,2.0,7.0,-20.97661314,8.0,-20.72029352,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.38719725829891216,2.0,9.0,-0.273789807,10.0,0.273789807,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,4.279783849,0.3246271540697351,2.0,11.0,4.050237787,12.0,4.509329911,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.24034394736650735,2.0,13.0,-0.16994883500000002,14.0,0.16994883500000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-1.180203101,1.3166984851149242,4.0,15.0,-2.786056785,16.0,-1.7111695789999999,17.0,-0.281193499,18.0,0.05760745900000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-15.6342873275,1.3712878998320621,4.0,19.0,-16.47100146,20.0,-13.60969884,21.0,-16.48968166,22.0,-15.96676735,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.41444198666666665,0.19797327641256304,3.0,23.0,0.516906696,24.0,0.540181821,25.0,0.186237443,,,,,,,,,,
