,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.04685607164508174,2.0,0.0,-0.033132246000000004,1.0,0.033132246000000004,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.0540489025,0.3939578334018383,2.0,2.0,2.775478647,3.0,3.332619158,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.9352234993333335,0.5222130350233387,3.0,4.0,1.332240362,5.0,2.240582369,6.0,2.232847767,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.5267221675,0.29557739376969805,2.0,7.0,3.317717388,8.0,3.735726947,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3697023631442632,2.0,9.0,-0.26141904800000004,10.0,0.26141904800000004,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.12121061450000001,0.03512997352156151,2.0,11.0,-0.14605125700000002,12.0,-0.09636997200000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.11593991202068774,2.0,13.0,0.08198189800000001,14.0,-0.08198189800000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.34640017075,0.7049328759757443,4.0,15.0,0.6598611830000001,16.0,1.192345096,17.0,-0.184316105,18.0,-0.282289491,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.22293815600000003,0.07056279180568166,4.0,19.0,-0.288791158,20.0,-0.24289259500000002,21.0,-0.12293335500000001,22.0,-0.23713551600000002,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.13408645066666666,0.4229465449759623,3.0,23.0,-0.26944996800000004,24.0,0.09762672500000001,25.0,0.574082595,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.1818792905,0.35857190490315677,2.0,26.0,-0.435427916,27.0,0.071669335,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.14750352497024602,3.0,28.0,-0.100302151,29.0,-0.069062593,30.0,0.169364744,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.3214659129962881,2.0,31.0,-0.22731072700000002,32.0,0.22731072700000002,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-1.9536071879999999,0.5145512837388723,2.0,33.0,-2.31744989,34.0,-1.589764486,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-0.5717803075000001,0.20243178726104852,2.0,35.0,-0.42863941800000005,36.0,-0.714921197,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,4.625929269271485e-18,0.07273534858750007,3.0,37.0,0.07137773900000001,38.0,0.002643163,39.0,-0.074020902,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-2.5985293886666665,0.27855092173240287,3.0,40.0,-2.730318645,41.0,-2.786729841,42.0,-2.27853968,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.2938932386580733,2.0,43.0,0.20781390200000002,44.0,-0.20781390200000002,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-0.065426333,0.1449924519574817,2.0,45.0,0.037098813,46.0,-0.16795147900000001,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,3.5809380365,0.06321836346271262,2.0,47.0,3.62564017,48.0,3.536235903,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,1.6737944525000001,0.06682291240470287,2.0,49.0,1.626543518,50.0,1.7210453870000002,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.6065349900000001,0.16477298967435844,3.0,51.0,-0.7167030470000001,52.0,-0.41711039600000005,53.0,-0.685791527,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-1.3877787807814457e-17,0.27320585531668,3.0,54.0,-0.31034203400000004,55.0,0.20423532,56.0,0.106106714,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-3.333333331578814e-10,0.1974633363218337,3.0,57.0,0.018259351,58.0,0.187699479,59.0,-0.205958831,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,0.5955203223333334,0.1698289155971677,3.0,60.0,0.45773155600000004,61.0,0.5435736840000001,62.0,0.785255727,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.6351020552319145,2.0,63.0,0.44908497,64.0,-0.44908497,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.46799252550000003,0.4814344997918916,2.0,65.0,0.127566926,66.0,0.8084181250000001,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.5000000680730494e-10,0.21697958195881328,4.0,67.0,0.26189149300000003,68.0,0.083634318,70.0,-0.118152828,71.0,-0.227372982,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,2.088366703,0.27470741784436936,2.0,69.0,2.282614181,72.0,1.894119225,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.0,0.11349383825206613,3.0,73.0,-0.130743986,76.0,0.057602893,77.0,0.073141093,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,0.453584221,0.1125025496860195,3.0,74.0,0.434791303,75.0,0.5742997860000001,84.0,0.35166157400000003,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,0.5074989036666667,0.13704623262367988,3.0,78.0,0.40223023300000005,79.0,0.662458945,80.0,0.45780753300000004,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,0.27745719700000004,0.09281319733522807,3.0,81.0,0.26049220500000003,82.0,0.19429673700000002,83.0,0.37758264900000005,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-1.4607155955,0.10728293875601604,2.0,85.0,-1.536576089,86.0,-1.384855102,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.1311693402860051,2.0,87.0,0.09275073,88.0,-0.09275073,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.003925192168773396,2.0,89.0,-0.00277553,90.0,0.00277553,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,0.41893563200000006,0.822180389819546,2.0,91.0,-0.16243369700000002,92.0,1.000304961,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,1.4688807289999999,0.3555545777373505,2.0,93.0,1.217465676,94.0,1.720295782,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.013744445999999994,0.6864303255379871,2.0,95.0,0.47163509200000003,96.0,-0.499123984,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,0.6993575015,0.01357138943554877,2.0,97.0,0.68976108,98.0,0.708953923,,,,,,,,,,,,
