,A,cysB
R2,,0.23399498228859383
xmin,,-4.5632163554
xmid,,0.1392347643688595
xmax,,3.6042680457
ystart,,0.34226388005143316
yend,,20.754302479991637
2AA:WT:1.0,-0.2144143632,0.1007472065
2AA:WT:2.0,0.0092795204,0.0766769019
2AA:WT:3.0,-0.3699552574,-0.4694342099
2AA:WT:4.0,0.5750901002000001,0.2920101015
2AA:del_ridA:1.0,-1.1679019947,-0.007872726
2AA:del_ridA:2.0,-0.2833149326,0.22569846670000002
2AA:del_ridA:3.0,-1.5259194566,-0.030133547700000003
2AA:del_ridA:4.0,-0.5313820614,0.2177925513
GC_MS:WT:1.0,0.1120132217,0.0841597005
GC_MS:WT:2.0,0.158776901,-0.039065832200000004
GC_MS:WT:3.0,-0.2707901227,-0.0450938683
GC_MS:del_slyA:1.0,15.3672737468,2.1154434667
GC_MS:del_slyA:2.0,14.4480144491,1.7324639746
Rho:WT:1.0,-0.1529236718,0.0374737932
Rho:WT:2.0,-0.14265865390000002,-0.1397789508
Rho:WT:3.0,0.2955823258,0.1023051576
Rho:rho_Y80C:1.0,11.8337762939,-0.6810693891
Rho:rho_Y80C:2.0,5.776703876,-0.5941244339
Rho:rho_Y80C:3.0,7.0335358569,-0.5648983409
Rho:rho_K130Q:1.0,1.1826876111,-0.10414934440000001
Rho:rho_K130Q:2.0,1.5761495517,0.0686227487
Rho:rho_K130Q:3.0,1.2170382027,-0.20878857820000002
flagella:WT:1.0,0.13925904760000002,-0.1383471624
flagella:WT:2.0,-0.13925904760000002,0.1383471624
flagella:del_rfaL:1.0,0.3986879466,0.3848215662
flagella:del_rfaL:2.0,0.7140911253000001,0.4988441744
flagella:del_rfaG:1.0,1.9197672034000002,-0.2176857156
flagella:del_rfaG:2.0,1.4683471925,-0.1784716292
flagella:del_rfaD:1.0,1.2229149073,-0.4375715015
flagella:del_rfaD:2.0,1.413204045,-0.2824897857
nusG:WT_OD08:1.0,0.0895087447,0.1800471307
nusG:WT_OD08:2.0,-0.0895087447,-0.1800471307
omv:spi2_ind_lowOD_intracellularRNAs:1.0,2.6098547637,0.3240846657
omv:spi2_ind_lowOD_intracellularRNAs:2.0,-0.0273324895,-0.1511290863
omv:spi2_ind_highOD_intracellularRNAs:1.0,-2.5043226643,-0.0331749719
omv:spi1_ind_highOD_intracellularRNAs:1.0,-23.6638508705,0.2333005598
omv:spi2_ind_highOD_intracellularRNAs:2.0,-1.2551778936,-0.3960040751
omv:spi2_ind_highOD_intracellularRNAs:3.0,3.6180261114,0.058012659
omv:controlPCN_highOD_intracellularRNAs:1.0,-21.1948815744,-0.1370362002
omv:controlPCN_highOD_intracellularRNAs:2.0,-20.4465442036,0.2360685662
omv:controlPCN_highOD_intracellularRNAs:3.0,-19.8314603479,-0.081508014
omv:spi1_ind_highOD_intracellularRNAs:2.0,-23.6370809311,0.2303303324
omv:spi1_ind_highOD_intracellularRNAs:3.0,-23.5098295994,0.4046510609
omv:controlPCN_lowOD_intracellularRNAs:1.0,-0.0135737888,0.12075464100000001
omv:controlPCN_lowOD_intracellularRNAs:2.0,-0.1867127448,-0.1927988565
omv:spi2_ind_lowOD_intracellularRNAs:3.0,-0.0691674724,-0.30002110190000003
omv:controlPCN_lowOD_intracellularRNAs:3.0,0.2002865336,0.07204421550000001
sv5015:STM1625:1.0,0.286187639,-0.4525915945
sv5015:STM1625:2.0,0.9173495805,-0.36858585520000003
sv5015:STM1625:3.0,0.2750656418,-0.3131190903
sv5015:STM0581:1.0,0.3404534729,-0.6164821266
sv5015:STM0581:2.0,0.7554562998000001,-0.8404646147
sv5015:STM0581:3.0,1.0763641765,-0.7311357115
sv5015:WT:1.0,0.2242022345,0.0516265188
sv5015:WT:2.0,-0.2753328103,-0.0400687795
sv5015:WT:3.0,0.0511305759,-0.0115577393
tomato:tomato_root:1.0,2.3760921187,0.0660233498
tomato:tomato_root:2.0,3.661512482,-0.2955697222
tomato:tomato_root:3.0,5.3864543925,-0.17551892090000001
tomato:LB:1.0,0.6505717768,-0.030256675700000003
tomato:LB:2.0,-0.6505717768,0.030256675700000003
AcrB_efflux_virulence:AcrB_D408A:1.0,-3.6001014336,-0.27586860690000004
AcrB_efflux_virulence:AcrB_D408A:2.0,-3.9684789318,-0.1894817286
AcrB_efflux_virulence:AcrB_D408A:3.0,-4.8348934742,-0.4060478564
AcrB_efflux_virulence:WT:1.0,0.4376131764,0.0086243025
AcrB_efflux_virulence:WT:2.0,-0.3485913926,0.0814255542
AcrB_efflux_virulence:WT:3.0,-0.0890217838,-0.0900498567
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,-0.4899414635,0.1583228321
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,2.3084301908000002,0.6291415702
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,2.2101492793,0.41863941530000004
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,0.202111333,0.0881112093
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,1.9545174246,0.6734533034
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,1.898593468,0.7360469993000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-0.3816905373,0.2903273733
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,-0.4903256966,0.1483272584
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-0.49400051580000004,0.0641200806
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,-0.8824750071,0.012137092700000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,2.4385530695,0.4975030452
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,2.5526269433,0.5172004045
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,1.9577675193,0.3871345149
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,2.1969421698,-0.049214488
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,2.3135726527,0.6937291707000001
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,3.2502899229,0.2447696011
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,-0.3420726026,0.5804034571000001
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-0.498740428,-0.4987944615
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-0.22575339530000002,0.340058906
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,2.1628897766,0.0281163458
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-0.2860782377,0.037031663
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,0.023876865900000002,0.1858134029
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,0.1785162493,-0.17003632200000002
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-0.2023931152,-0.0157770809
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,2.8153982994,0.3561267503
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,3.3822364446,0.1856988585
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,3.188994611,-0.0192903213
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,0.0241628204,0.0408391998
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,3.1661567635,0.4009761787
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,2.7814918113,0.1069887387
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,3.070615579,-0.3613264791
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,1.5213350691,0.1541436962
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,1.8787880452999999,0.4675741142
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,0.5401864806000001,0.27466826450000004
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,-0.7271146493,0.7780588106
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,3.1323846258,0.5419479067
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,2.4911571118999998,0.3922162491
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,2.0745997938,0.362172221
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,2.8884583995,-0.06240743
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,0.5509702008,0.2597658677
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,-0.5198979425,0.17114662190000002
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,4.7146984527,-0.012469332000000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,1.0983508366,0.6273526878
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,2.1116960371,0.08953881970000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,3.1956299785,-0.3657025615
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,4.5460704731,-0.09442071040000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,-0.3093545119,-0.1130940393
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-0.1258576514,0.2112894997
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-0.5688152095,0.0282169413
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,3.2139226157,-0.0009551356000000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,3.1153778526,0.07329904200000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,3.6479293254,0.150008776
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,-0.4121721199,-0.6098078802
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,0.063283148,-0.2498970087
OPG:del_opgGH:1.0,5.8672193,0.6010678896
OPG:del_opgGH:2.0,6.2315450608,0.9702145289
OPG:del_opgGH:3.0,6.3458393479,1.1064046403
OPG:del_opgGH_pBK16:1.0,-0.3842221456,0.26178546410000003
OPG:del_opgGH_pBK16:2.0,-0.6990180225,0.1874123231
OPG:del_opgGH_pBK16:3.0,-0.5568023126,0.225499996
OPG:WT:1.0,-0.1329987116,0.00255644
OPG:WT:2.0,-0.0194699484,-0.0799278873
OPG:WT:3.0,0.15246866,0.0773714473
PinT:pinT+_1h:1.0,0.09110097240000001,-0.2016502741
PinT:pinT+_1h:2.0,-0.09110097240000001,0.2016502741
cold_shock_protein:WT_RNAseq:1.0,0.0467619627,-0.0515638581
cold_shock_protein:WT_RNAseq:2.0,-0.6542265447000001,0.0198290939
cold_shock_protein:WT_RNAseq:3.0,0.6074645820000001,0.0317347641
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-8.5996672852,-0.17644474500000001
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-2.4005882036,-0.332364263
cold_shock_protein:DeltaCspCE_RNAseq:3.0,0.4723113252,-0.10005580380000001
dephostatin:LB_DMSO:1.0,0.7563611,-0.0703424985
dephostatin:LB_DMSO:2.0,-0.87682826,0.1371302003
dephostatin:LB_DMSO:3.0,0.12046716,-0.0667877018
dephostatin:LB_Dephostatin:1.0,-0.1238204819,0.25850220490000003
dephostatin:LB_Dephostatin:2.0,0.5538040752,0.3428978858
dephostatin:LB_Dephostatin:3.0,-0.0731269568,0.1884508544
dephostatin:LPM_DMSO:1.0,18.4434911324,-0.3041135103
dephostatin:LPM_DMSO:2.0,18.8478837858,-0.3056178813
dephostatin:LPM_Dephostatin:1.0,16.7163561648,-0.6548083728
dephostatin:LPM_Dephostatin:2.0,19.4978854212,-0.4394159609
dephostatin:LPM_Dephostatin:3.0,16.3897027876,-0.6000302453
efflux_inhibition:Chlorpromazine:1.0,-0.0396898332,-0.033540098500000004
efflux_inhibition:Chlorpromazine:2.0,7.3647175475,0.45523545070000004
efflux_inhibition:Chlorpromazine:3.0,1.8522773912,-0.0149014032
efflux_inhibition:PABN:1.0,0.14748287370000002,-0.49731540900000004
efflux_inhibition:PABN:2.0,10.8319061733,0.3874677714
efflux_inhibition:no_treatment:1.0,-0.8042470650000001,-0.0174833741
efflux_inhibition:no_treatment:2.0,0.0216874737,-0.0919566452
efflux_inhibition:no_treatment:3.0,0.7825595913000001,0.10944001930000001
efflux_inhibition:Chlorpromazine:4.0,1.821857412,-0.26585920150000003
efflux_inhibition:PABN:3.0,11.9646268931,0.8297615463
fis_regulatory_network:GX_EE:1.0,0.028786899300000002,0.4740441267
fis_regulatory_network:GX_EE:2.0,-7.5741781837,-0.507443081
fis_regulatory_network:GX_TS:1.0,-5.6815047122,0.8860755528
fis_regulatory_network:GX_TS:2.0,-5.485873035,0.5508830908
fis_regulatory_network:WT_EE:1.0,0.5530352534,0.0017619289000000002
fis_regulatory_network:WT_EE:2.0,-0.5530352534,-0.0017619289000000002
fis_regulatory_network:WT_TS:1.0,-5.4661972104,0.8078811103
fis_regulatory_network:WT_TS:2.0,-5.3570015473,0.5530582269000001
fis_regulatory_network:OX_EE:1.0,-6.2978206083,0.14720117430000002
fis_regulatory_network:OX_EE:2.0,-5.9829197319,0.0566885917
fis_regulatory_network:OX_TS:1.0,-2.692675789,2.0004244341
fis_regulatory_network:OX_TS:2.0,-0.2488505947,1.3263884301
persisters:rep:1.0,0.2458153793,-0.36173961060000004
persisters:rep:2.0,-0.2458153793,0.36173961060000004
proQ_pulse_expression:empty_vector:1.0,0.11837782370000001,0.0878453236
proQ_pulse_expression:empty_vector:2.0,-0.11837782370000001,-0.0878453236
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.5330787625,-0.23540825680000002
proQ_pulse_expression:long_STnc540_overexpression:2.0,0.8799443758000001,-0.0749991691
proQ_pulse_expression:short_STnc540_overexpression:1.0,1.2244205235,0.0810249861
proQ_pulse_expression:short_STnc540_overexpression:2.0,1.3613675613,0.0656793246
proQ_virulence:dhfq_dproQ_LB:1.0,5.0423397113,-0.6201472083
proQ_virulence:dhfq_dproQ_LB:2.0,-0.6222227367000001,-0.3866732281
proQ_virulence:dhfq_dproQ_LB:3.0,3.5538425446,-0.2249382758
proQ_virulence:dhfq_dproQ_SPI-2:1.0,7.6308818822,-0.4753288021
proQ_virulence:dhfq_dproQ_SPI-2:2.0,7.8008817651,-0.4372643856
proQ_virulence:dhfq_dproQ_SPI-2:3.0,8.5135682185,-0.44404760050000003
proQ_virulence:dhfq_LB:1.0,3.5950610429000003,-0.4763709512
proQ_virulence:dhfq_LB:2.0,5.085221944,0.0225786537
proQ_virulence:dhfq_LB:3.0,4.2096079258,-0.4692544641
proQ_virulence:dhfq_SPI-2:1.0,6.806551015,-0.8204573730000001
proQ_virulence:dhfq_SPI-2:2.0,8.2400829409,-0.7102683493
proQ_virulence:dhfq_SPI-2:3.0,9.8176703343,-0.8321977742000001
proQ_virulence:dproQ_LB:1.0,8.2022774387,0.09843441530000001
proQ_virulence:dproQ_LB:2.0,4.4815162641,0.3838225341
proQ_virulence:dproQ_LB:3.0,-11.8443931475,0.0360705822
proQ_virulence:dproQ_SPI-2:1.0,3.3140398112,-0.3300030886
proQ_virulence:dproQ_SPI-2:2.0,4.4637345251,-0.3823396402
proQ_virulence:dproQ_SPI-2:3.0,4.9537325148,-0.3378199612
proQ_virulence:WT_LB:1.0,3.5882706976,0.0544778016
proQ_virulence:WT_LB:2.0,5.0064769347,0.1663809097
proQ_virulence:WT_LB:3.0,-8.5947476323,-0.2208587112
proQ_virulence:WT_SPI-2:1.0,4.5978143207,-0.3782335853
proQ_virulence:WT_SPI-2:2.0,5.107961858,-0.4236179845
proQ_virulence:WT_SPI-2:3.0,4.6414292383,-0.3636770669
rcsB:del_rcsB_S207C:1.0,-3.7875644988,0.2082537186
rcsB:del_rcsB_WT:1.0,-1.1447611099000001,0.049577286400000004
rcsB:del_rcsB:1.0,-8.0094798484,-0.3752806131
rcsB:del_rcsB_H12A:1.0,-4.8136182234,-0.20377621340000002
rcsB:del_rcsB_D56A:1.0,-7.637231979,-0.3774956895
rcsB:del_rcsB_M88A:1.0,-5.183387532,-0.20763368910000002
rcsB:del_rcsB_H77A:1.0,-4.563733805,-0.2295125114
rcsB:del_rcsB_L108A:1.0,-5.7842250447,-0.3348384002
rcsB:del_rcsB_S207C:2.0,2.4858114655,0.3001184424
rcsB:del_rcsB_WT:2.0,0.6482172545,0.0976909735
rcsB:del_rcsB:2.0,-7.3044242226,-0.2089828913
rcsB:del_rcsB_H12A:2.0,-12.3719706744,-0.4282833458
rcsB:del_rcsB_D56A:2.0,-2.4758500694,-0.11281869600000001
rcsB:del_rcsB_H77A:2.0,-3.5598021586,0.22696723430000001
rcsB:del_rcsB_L108A:2.0,-4.712765067,0.1163433937
rcsB:del_rcsB_WT:3.0,0.4965438554,-0.1472682599
rcsB:del_rcsB_H12A:3.0,3.4805860195,-0.5142696671
