,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-2.5000002068509275e-11,1.063107421682372,4.0,0.0,-0.3360518282,1.0,0.5090355823,2.0,-1.3119677898,3.0,1.1389840356
1,2AA__del_ridA,1.5016688260250002,0.23428273035905936,4.0,4.0,1.390044381,5.0,1.2953873346,6.0,1.8325535112,7.0,1.4886900773
2,GC_MS__WT,4.336808689942018e-19,0.16693079119320023,3.0,8.0,0.168168898,9.0,-0.1656645039,10.0,-0.0025043941,,
3,GC_MS__del_slyA,-14.79678065135,0.9859460527024345,2.0,11.0,-14.0996115116,12.0,-15.4939497911,,,,
4,Rho__WT,0.0,0.17427582080938972,3.0,13.0,-0.1290942795,14.0,-0.0691430318,15.0,0.1982373113,,
5,Rho__rho_Y80C,-1.5327521689666668,0.21958648383138538,3.0,16.0,-1.5731054708999999,17.0,-1.2957877597,18.0,-1.7293632763,,
6,Rho__rho_K130Q,-2.2977371807333333,0.09820312303684439,3.0,19.0,-2.3359636381,20.0,-2.3710788429000003,21.0,-2.1861690612,,
7,flagella__WT,0.0,0.321959838255234,2.0,22.0,0.2276599849,23.0,-0.2276599849,,,,
8,flagella__del_rfaL,-1.8332556623,0.39686064250311104,2.0,24.0,-2.1138785138,25.0,-1.5526328108,,,,
9,flagella__del_rfaG,-2.3891729050499997,0.06940026281130182,2.0,26.0,-2.4382463015,27.0,-2.3400995086,,,,
10,flagella__del_rfaD,-0.14070361855,0.28554658606326105,2.0,28.0,-0.3426155459,29.0,0.0612083088,,,,
11,nusG__WT_OD08,0.0,0.46583022898927695,2.0,30.0,0.3293917138,31.0,-0.3293917138,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-6.076390706200001,0.7619545600238522,3.0,32.0,-5.4282275143,33.0,-6.9157276845,45.0,-5.8852169198,,
13,omv__spi2_ind_highOD_intracellularRNAs,-6.383252804633332,4.2531252981269105,3.0,34.0,-9.2156740597,36.0,-8.4415374177,37.0,-1.4925469365000001,,
14,omv__spi1_ind_highOD_intracellularRNAs,-14.571553545666667,0.4497597889711325,3.0,35.0,-14.6262472733,41.0,-14.9914653485,42.0,-14.0969480152,,
15,omv__controlPCN_highOD_intracellularRNAs,-13.338155452599999,2.712608169164086,3.0,38.0,-11.2560659441,39.0,-16.4057540646,40.0,-12.3526463491,,
16,omv__controlPCN_lowOD_intracellularRNAs,-1.4802973661668753e-16,5.776862104021132,3.0,43.0,3.5034650605,44.0,-6.6676693887,46.0,3.1642043282,,
17,sv5015__STM1625,-0.6185714253333333,0.30093683823594863,3.0,47.0,-0.3532991701,48.0,-0.945593647,49.0,-0.5568214589,,
18,sv5015__STM0581,-3.035579433166667,0.5604078441786049,3.0,50.0,-3.4490403356,51.0,-3.2599458544,52.0,-2.3977521095,,
19,sv5015__WT,0.0,0.6045123035766364,3.0,53.0,-0.6909939144,54.0,0.4311163643,55.0,0.2598775501,,
20,tomato__tomato_root,-0.324068692,0.7249999689001592,3.0,56.0,-0.8892275190000001,57.0,-0.5763458762,58.0,0.49336731920000004,,
21,tomato__LB,0.0,1.3396988811369956,2.0,59.0,0.9473101636000001,60.0,-0.9473101636000001,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-2.0972441615666666,0.2429316409797092,3.0,61.0,-1.8715909705,62.0,-2.3543838203,63.0,-2.0657576939,,
23,AcrB_efflux_virulence__WT,0.0,0.18380857867392075,3.0,64.0,-0.0478682725,65.0,-0.1551386561,66.0,0.2030069286,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.7544327082666666,0.7744522100616611,3.0,67.0,-0.8288292295,74.0,0.0545330652,75.0,-1.4890019605,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-9.876946785500001,0.4973814748400773,3.0,68.0,-10.1108438962,69.0,-10.2142640529,71.0,-9.3057324074,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,1.6115736571000001,1.08358557178703,3.0,70.0,2.8340913517,106.0,0.7695648235,107.0,1.2310647961,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-9.612274089233333,1.4930433772206058,3.0,72.0,-10.5579928835,79.0,-10.387769809,110.0,-7.8910595752,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.5027794131333333,0.984707296040649,3.0,73.0,-0.5910200975000001,76.0,1.3186595242,109.0,0.7806988127000001,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-9.919196616766667,1.2089697331118126,3.0,77.0,-10.7314825143,78.0,-10.4962889049,86.0,-8.5298184311,,
