,BSU__misc_RNA_42
LBexp_1,-0.7648
LBexp_2,-0.9524
LBexp_3,-1.6360000000000001
LBtran_1,-0.9699000000000001
LBtran_2,-1.4457
LBtran_3,-1.7652
LBstat_1,-2.4183
LBstat_2,-3.1681
LBstat_3,-3.8189
LBGexp_1,-0.6059
LBGexp_2,-0.4142
LBGexp_3,-1.0922
LBGtran_2,-2.5431
LBGtran_3,-1.2869
LBGstat_1,-5.0413
LBGstat_2,-5.4707
LBGstat_3,-3.4095
S0_1,-1.1985000000000001
S0_2,-1.4007
S0_3,-1.0067
S1_1,-0.15280000000000002
S1_2,-0.0078000000000000005
S1_3,-0.0001
S2_1,-0.21660000000000001
S2_2,-0.3986
S2_3,-0.3801
S3_1,-0.4408
S3_2,-0.1245
S4_1,-0.0747
S4_2,-0.4591
S4_3,-0.23140000000000002
S5_1,-0.5527000000000001
S5_2,-0.5678000000000001
S5_3,-0.1748
S6_1,-1.6477
S6_2,-2.5883000000000003
S6_3,-1.3719999999999999
S6/t_1,-1.5127000000000002
S6/t_2,-3.4731
S6_4,-1.5962
S6_5,-1.4398
S6_6,-1.3547
S7_4,-1.1709
S7_5,-1.6474000000000002
S7_6,-1.5655000000000001
S8_4,-2.0023
S8_5,-2.8446
G135_1,-1.5789
G135_3,-3.1671
G150_1,-1.9546000000000001
G150_2,-1.0171
G150_3,-1.6796
G180_1,-1.1493
G180_2,-0.6655
G180_3,-2.1364
C30_1,-2.1838
C30_2,-1.9027
C90_1,-0.38780000000000003
C90_2,0.0393
BI_1,-0.905
BI_2,-1.0613
BC_2,-1.3484
BC/t_1,-1.9848
BC/t_2,-1.1280000000000001
BC_1,-2.3334
Sw_1,-2.2560000000000002
Sw_2,-2.1169000000000002
BT_1,-2.3648
BT_2,-2.9981
B36_1,-2.4837
B36_2,-2.7006
B60_1,-1.7943
B60_2,-1.3327
M9exp_1,0.267
M9exp_2,-0.08600000000000001
M9exp_3,-0.181
M9tran_1,-0.2609
M9tran_2,-0.6278
M9tran_3,-0.0461
M9stat_1,-1.2888
M9stat_2,-1.9192
M9stat_3,-1.9949
M+G_1,-1.348
M+G_2,-0.8766
M+G_3,-0.7292000000000001
Glu_1,-0.27
Glu_2,-0.42860000000000004
Glu_3,-0.5292
Fru_1,-0.269
Fru_2,-0.6164000000000001
Fru_3,-0.7198
Mal_1,-2.0989
Mal_2,-1.2783
Mal_3,-1.0743
G+S_2,-1.0891
G+S_3,-0.7192000000000001
Pyr_1,-0.3534
Pyr_2,-0.7523000000000001
Pyr_3,-0.7509
Gly_1,-1.8137
Gly_2,-1.4116
Gly_3,-3.6065
Glucon_1,-1.1365
Glucon_2,-0.7572
Glucon_3,-2.6209
aero_1,0.023200000000000002
aero_2,-1.0797
aero_3,-0.11520000000000001
nit_1,-0.28190000000000004
nit_2,0.07350000000000001
nit_3,-0.2836
ferm_1,-0.763
ferm_2,-0.4823
ferm_3,-0.46390000000000003
T-5.40H_1,0.16790000000000002
T-4.40H_1,0.0887
T-3.40H_1,0.3453
T-2.40H_1,-0.2326
T-1.40H_1,-0.26730000000000004
T-1.10H_1,-0.7389
T-0.40H_1,-0.40390000000000004
T0.0H_1,-0.6758000000000001
T0.30H_1,-2.0184
T1.0H_1,-1.8182
T1.30H_1,-1.2856
T2.0H_1,-0.9987
T2.30H_1,-0.1837
T3.0H_1,-0.36860000000000004
T3.30H_1,-0.19940000000000002
T4.0H_1,-0.5139
T5.0H_1,-0.5159
HPh_1,-0.0585
HPh_2,-0.39880000000000004
HPh_3,-0.2439
LPh_1,-0.23120000000000002
LPh_2,-0.2008
LPh_3,-0.3718
LPhT_1,-1.9143
LPhT_2,-2.0506
LPhT_3,-2.3266
SMMPr_1,-0.6013000000000001
SMMPr_2,-0.7814
SMMPr_3,-0.911
HiTm_1,-2.6003
HiTm_2,-0.9842000000000001
HiTm_3,-0.4534
LoTm_1,-0.3185
LoTm_2,-0.48560000000000003
LoTm_3,-0.5824
HiOs_1,-0.0347
HiOs_2,-0.14830000000000002
HiOs_3,-0.2978
BMM_1,-0.5117
BMM_2,-0.6021000000000001
BMM_3,-0.7059000000000001
Heat_1,-0.8648
Heat_2,-0.93
Heat_3,-1.9775
Cold_1,-1.8435000000000001
Cold_2,-2.7627
Cold_3,-3.1378
Etha_1,-1.1919
Etha_2,-2.7162
Etha_3,-1.4471
SMM_1,-0.4813
SMM_2,-0.447
SMM_3,-0.4807
Salt_1,-0.8451000000000001
Salt_2,-1.0815
Salt_3,-1.3831
Mt0_1,-1.3545
Mt0_3,-1.2302
M0t45_1,-1.162
M0t45_2,-2.0862
M0t45_3,-0.8231
M0t90_1,-2.6085000000000003
M0t90_2,-1.5239
M0t90_3,-1.7485
M40t45_1,-1.6031
M40t45_2,-1.4134
M40t45_3,-0.6861
M40t90_1,-2.8841
M40t90_2,-1.9932
M40t90_3,-2.1692
dia0_1,-1.4101
dia0_2,-1.3839000000000001
dia0_3,-1.0012
dia5_1,-1.0684
dia5_2,-1.1365
dia5_3,-0.783
dia15_1,-0.8179000000000001
dia15_2,-0.4706
dia15_3,-0.8723000000000001
Diami_1,-1.0062
Diami_2,-0.8683000000000001
Diami_3,-0.47540000000000004
Paraq_1,-0.39130000000000004
Paraq_2,-0.1627
Paraq_3,-2.0932
H2O2_1,-1.3341
H2O2_2,-0.6557000000000001
H2O2_3,-0.9765
Oxctl_1,-1.2609
Oxctl_2,-0.8395
Oxctl_3,-0.4343
GM-0.1_1,-0.5058
GM-0.2_1,-0.7253000000000001
GM+5_1,-0.7318
GM+15_1,-0.3773
GM+25_1,-0.0022
GM+45_1,-0.0151
GM+60_1,-0.28350000000000003
GM+90_1,-0.2159
GM+120_1,-1.1958
GM+150_1,-0.5105000000000001
GM-0.1_2,-0.3643
GM-0.2_2,0.0601
GM+5_2,-0.2607
GM+10_2,-0.3507
GM+15_2,-0.0489
GM+25_2,-0.1315
GM+45_2,-0.9683
GM+60_2,-0.8335
GM+90_2,-0.5028
GM+150_2,-0.8017000000000001
GM-0.1_3,-0.16920000000000002
GM-0.2_3,-0.154
GM+5_3,-0.0371
GM+10_3,-0.9804
GM+15_3,-0.027
GM+25_3,-0.5619000000000001
GM+45_3,-0.8019000000000001
GM+60_3,-1.3961000000000001
GM+90_3,-0.5911000000000001
GM+120_3,-1.5979
GM+150_3,-0.5945
