,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.194526375751393,2.0,0.0,0.8446577006,1.0,-0.8446577006,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-4.37731672765,0.178985776571998,2.0,2.0,-4.503878784,3.0,-4.2507546713,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-1.6503073355333333,0.5886888721663985,3.0,4.0,-1.6966639511000001,5.0,-2.2144474136,6.0,-1.0398106419,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-3.9209314169500002,0.5255039106349182,2.0,7.0,-4.2925187957,8.0,-3.5493440382,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.012168492975787199,2.0,9.0,-0.0086044239,10.0,0.0086044239,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-3.3556710498499998,0.4264275732782866,2.0,11.0,-3.0541412211,12.0,-3.6572008786,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.36879155601140085,2.0,13.0,0.2607750101,14.0,-0.2607750101,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.5213802936750003,2.038762229576463,4.0,15.0,4.1428273426,16.0,1.9331482949,17.0,0.6481700016,18.0,-0.6386244644,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,11.087590753125,0.5569784749240724,4.0,19.0,11.2422442251,20.0,10.4157750319,21.0,10.9451153924,22.0,11.7472283631,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.8289117479333333,0.21810438708297591,3.0,23.0,-0.5867003584,24.0,-0.8902700097,25.0,-1.0097648757,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,0.5894258679500002,4.070576312703532,2.0,26.0,-2.2889062461,27.0,3.467757982,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.700743415417188e-17,1.0186483050906467,3.0,28.0,0.2177119284,29.0,-1.1099031692,30.0,0.8921912408,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.2982266664818854,2.0,31.0,0.2108780982,32.0,-0.2108780982,,,,,,,,,,,,
13,Catabolite_repression__delHfq,6.45386520875,0.3872621719035066,2.0,33.0,6.1800295009,34.0,6.7277009166,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,7.2086421566,0.6627679840852242,2.0,35.0,6.7399944207,36.0,7.6772898925,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333146541643e-11,0.11611129827002051,3.0,37.0,0.0187911777,38.0,-0.12436081110000001,39.0,0.10556963330000001,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,4.930189560066667,0.4873596776863462,3.0,40.0,5.4927441088,41.0,4.6359222815,42.0,4.6619022899,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.07023687330032476,2.0,43.0,-0.0496649694,44.0,0.0496649694,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,2.0072627478,0.27175428480200764,2.0,45.0,2.1994220454,46.0,1.8151034502,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,1.4356564348999998,0.61110272874897,2.0,47.0,1.8677713184,48.0,1.0035415514,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,1.207257824,1.3275219235273519,2.0,49.0,0.2685580697,50.0,2.1459575783,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,3.319971006533333,0.2990077826142974,3.0,51.0,3.3731486349,52.0,2.997942251,53.0,3.5888221337,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.4841032169730949,3.0,54.0,0.4989837113,55.0,-0.0312778172,56.0,-0.4677058941,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-7.401486830834377e-17,1.5467241980215118,3.0,57.0,-0.7789506038,58.0,-1.0023877346,59.0,1.7813383383999999,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.11234273759999998,0.8778328799138014,3.0,60.0,0.900759697,61.0,-0.5904658383,62.0,-0.6473220715,,,,,,,,,,
