,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,1.0967228748,1.5510003637069698,2.0,0.0,0.0,5.0,2.1934457496
1,U01-Set001__USA300 LAC CA-MHB Control,2.4475883646,0.07350673092510972,2.0,1.0,2.4995654725,6.0,2.3956112567
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.89055501325,0.10810173043699575,2.0,2.0,3.8141155466,7.0,3.9669944799
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.0550654019500003,0.5055039621458524,2.0,3.0,3.4125106815,8.0,2.6976201224
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.2370625189,0.5735638432422318,2.0,4.0,2.8314916359,9.0,3.6426334019
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.5437830985,0.35166808693692486,2.0,13.0,2.7924499875,14.0,2.2951162095
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.1894019483,0.5424824443860076,2.0,15.0,1.8058089332,18.0,2.5729949634000002
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.4464070043,0.8044179168321932,2.0,16.0,1.8775976403999999,19.0,3.0152163682
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.5761988499000001,0.4781489145566581,2.0,17.0,1.9143011898000002,20.0,1.23809651
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.4518925411,0.23942891060372273,2.0,34.0,3.2825907348,38.0,3.6211943474
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.1592260085,0.9241881799003635,2.0,35.0,3.8127257376,39.0,2.5057262794
