,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.89604197555,0.06403848153459263,2.0,0.0,4.9413240201,5.0,4.850759931,,
1,U01-Set001__USA300 LAC CA-MHB Control,5.7928298218,0.0005965035426364138,2.0,1.0,5.7924080301,6.0,5.7932516135,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.46837481005,0.20392888639538798,2.0,2.0,4.3241753116,7.0,4.6125743085,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.7776333863000002,0.3852315225189958,2.0,3.0,3.5052335644,8.0,4.0500332082,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.15312415325,0.043557864058829145,2.0,4.0,4.1223240922,9.0,4.1839242143,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.8669373182,0.09534118225662218,2.0,10.0,4.7995209217,29.0,4.9343537147,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,4.07982732335,0.21067902361227456,2.0,11.0,4.2287998896,30.0,3.9308547571,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.69926485585,0.08215099189478003,2.0,12.0,2.6411753324,31.0,2.7573543793,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.89634064595,0.14396940611879477,2.0,13.0,3.7945389026000003,14.0,3.9981423893,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,4.0181251593,0.20377058109698298,2.0,15.0,4.162212719,18.0,3.8740375996000003,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,3.85788377685,0.0735108129818467,2.0,16.0,3.8059037825,19.0,3.9098637712,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,3.72938498315,0.03618281259736655,2.0,17.0,3.703799871,20.0,3.7549700953,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.8313343205,0.2902738315641327,2.0,21.0,3.0365889152,24.0,2.6260797258,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,2.85626468645,0.5519418924184191,2.0,22.0,2.4659828315,25.0,3.2465465414,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,2.40370229195,0.3577946380679022,2.0,23.0,2.1507032771,26.0,2.6567013068,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.4427708761,0.24693561870103856,2.0,27.0,3.2681610256,28.0,3.6173807266,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,1.9396542391,0.16535837049079685,2.0,32.0,1.822728214,33.0,2.0565802642,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.7934571891,0.24480878815717577,2.0,34.0,5.6203512349,38.0,5.9665631433,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,5.850158561,0.16617272741017744,2.0,35.0,5.7326566986,39.0,5.9676604234,,
