,name,x,y,cog,color,link
meta,start,0.04074385521707415,,,,
b0002,thrA,337,0.0141586848756167,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0070074568462722,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0096033469196678,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0113562921642692,Function unknown,#708090,
b0006,yaaA,5683,-0.0015247477160742,Function unknown,#708090,
b0007,yaaJ,6529,-0.0016769020251461,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0057256088187349,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.00210199844007,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0019404801674705,Function unknown,#708090,
b0011,yaaW,10643,-0.0018506644010143,Function unknown,#708090,
b0012,mbiA,10830,-0.0097222973977462,No COG annotation,#87cefa,
b0013,yaaI,11382,-0.0020841236742279,Function unknown,#708090,
b0014,dnaK,12163,-0.0079547024341679,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-0.0061286470426227,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0003436705894242,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.0041882785508229,Function unknown,#708090,
b0019,nhaA,17489,0.0153713626755643,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,0.0025711899903842,Transcription,#f4a460,
b0021,insB-1,19811,-0.0072261048891654,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,-0.0047259804744102,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0037205927200784,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,0.0055069257525788,Function unknown,#708090,
b0025,ribF,21407,4.0435886804173146e-05,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.006877747215643,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0016385923441979,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0012790984010431,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0037918463515329,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.0104750829052975,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.0024524792300378,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.000477095243048,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,-0.0059049573809473,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,0.0186831084166272,Transcription,#f4a460,
b0035,caiE,34781,-0.0094570250422843,Function unknown,#708090,
b0036,caiD,35377,0.0026750614703172,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0014362446666522,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0066688469793041,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0058763586170236,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0042987847200439,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.0105753988000493,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0046867964856587,Energy production and conversion,#90ee90,
b0043,fixC,44180,-0.0120454806870034,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.0066971277558602,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.0044960616138636,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0012135169917828,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0046966599780411,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,-0.0025252139826404,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.004849877193819,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0002802939096248,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,0.000970439415878,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,0.0009633858773979,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0046994764318913,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,-0.0021313487248712,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-0.0034847444258997,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,-0.0015967175880628,Function unknown,#708090,
b0057,yabQ,59121,-0.0020639589644367,No COG annotation,#87cefa,
b0058,rluA,59687,0.0015118995006118,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0044171424791861,Transcription,#f4a460,
b0060,polB,63429,0.0026856723016227,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,0.0039164917751498,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0039310782145989,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,-0.0010992415947304,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,-0.011171961942836,Transcription,#f4a460,
b0065,yabI,71351,-0.0070539477790932,Function unknown,#708090,
b0066,thiQ,72229,-0.0006140855015768,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0005271914968861,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,-0.0025396835097519,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,-0.0020294569080155,Transcription,#f4a460,
b0070,setA,77621,0.0015902837704606,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.0085337016065233,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0097109658213855,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,-0.0069485188332017,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.0059072323963787,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,-0.0026199663833383,Transcription,#f4a460,
b0077,ilvI,85630,0.0042302119806422,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,0.0004827126681176,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,-0.0076221790584636,Transcription,#f4a460,
b0081,mraZ,89634,-0.0003065623241072,Transcription,#f4a460,
b0082,rsmH,90094,0.000313030046021,"Translation, ribosomal structure and biogenesis",#000000,
b0083,ftsL,91032,-0.0011869822698514,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.0004977423830806,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,0.0008911135444966,Cell wall/membrane/envelope biogenesis,#c71585,
b0086,murF,94650,-0.0001611249753464,Cell wall/membrane/envelope biogenesis,#c71585,
b0087,mraY,96002,0.0016687434645814,Cell wall/membrane/envelope biogenesis,#c71585,
b0088,murD,97087,0.0027452193822925,Cell wall/membrane/envelope biogenesis,#c71585,
b0089,ftsW,98403,0.0009949116030212,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0090,murG,99644,-0.0009029142206537,Cell wall/membrane/envelope biogenesis,#c71585,
b0091,murC,100765,0.0017424758974305,Cell wall/membrane/envelope biogenesis,#c71585,
b0092,ddlB,102233,4.3254757101981134e-05,Nucleotide transport and metabolism,#00bfbf,
b0093,ftsQ,103155,0.0036679881793759,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0094,ftsA,103982,-0.0001353417837261,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0095,ftsZ,105305,-0.002313396156812,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0096,lpxC,106557,0.0047056555507604,Cell wall/membrane/envelope biogenesis,#c71585,
b0097,secM,107705,-0.003297672338679,Function unknown,#708090,
