,0
name,GadXW
TF,GadX+GadW
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011458&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GadX</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011465&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GadW</a>"
function,Glutamate-dependent acid resistance system; multidrug efflux
category,Envelope Stress
has_venn,True
scatter,2
exp_var,0.018103436561898834
precision,0.5789473684210527
recall,0.8461538461538461
