,A,PprB
R2,,0.5524525982709183
xmin,,-4.67941875
xmid,,
xmax,,3.792146214
ystart,,-18.12617872726833
yend,,12.871490691710658
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.857953335,0.507460168
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.857953335,-0.507460168
AB569_EDTA_NaNO2:NaNO2:1,7.6157806390000005,1.196543921
AB569_EDTA_NaNO2:NaNO2:2,8.540807097,1.302832246
AB569_EDTA_NaNO2:EDTA:1,2.53341226,1.182782477
AB569_EDTA_NaNO2:EDTA:2,2.652961472,1.381740734
AB569_EDTA_NaNO2:EDTA:3,3.7718754160000003,1.5869657400000001
AB569_EDTA_NaNO2:NaNO2_EDTA:1,8.546795753,1.812595753
AB569_EDTA_NaNO2:NaNO2_EDTA:2,8.329815766,1.864069925
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.162247475,0.000964491
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.162247475,-0.0009644920000000001
Anthranilate_metabolism_GntR_AntP:antP:1,2.598131172,0.7318663190000001
Anthranilate_metabolism_GntR_AntP:antP:2,2.9863042220000002,0.773236663
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.0030866080000000002,-0.071363538
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.0030866080000000002,0.071363538
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.009597758000000001,-0.21583068300000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.786584978,-0.098781225
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.355537,0.158211907
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.606462782,0.283896616
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-9.640133459,-2.135160529
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-7.9077246070000005,-1.857133978
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-8.663679457,-2.012415724
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-8.557380243,-2.077135698
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.559137671,0.25885641400000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.699630031,0.160740337
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,1.273038193,0.067389224
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.263714489,-0.130708671
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.263714489,0.130708671
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.46537963200000004,-0.160166161
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.432732885,-0.035776999000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.5745193350000002,-0.452947727
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-3.22788025,-0.82245134
Catabolite_repression:del_hfq_crc_wt:1,-1.863611566,-0.371753869
Catabolite_repression:del_hfq_crc_wt:2,1.863611566,0.37175386800000004
Catabolite_repression:delHfq:1,-5.936305975,-1.019641392
Catabolite_repression:delHfq:2,-5.942024136,-0.9257838220000001
Catabolite_repression:deldcrc:1,-1.425587765,-0.08360186900000001
Catabolite_repression:deldcrc:2,-2.153604708,-0.6387654660000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.863285457,-0.006414131
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-3.093727231,-0.23065225500000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,2.230441774,0.23706638500000002
Diallyl_disulphide_treatment:PAO1_DDS:1,-10.61109316,-4.438652471
Diallyl_disulphide_treatment:PAO1_DDS:2,-12.02880406,-4.525561843
Diallyl_disulphide_treatment:PAO1_DDS:3,-11.80923593,-4.67941875
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.891822434,0.048984076
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.891822434,-0.048984076
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.8533210050000001,0.239195488
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.12881699,-0.277709818
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.120740845,0.052765873000000005
HapZ_SagS_mutant:delHapZp:1,-0.11810434700000001,0.145471563
HapZ_SagS_mutant:delHapZp:2,0.433042309,0.10394499300000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-2.499934616,-0.058290907
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.37919377,0.005525033
HapZ_SagS_mutants:delHApZ:1,0.500814149,-0.004926947
HapZ_SagS_mutants:delHApZ:2,2.061982886,0.043682183
HapZ_SagS_mutants:delHApZ:3,1.342984159,0.045397753000000006
HapZ_SagS_mutants:delSagS:1,5.215304246,-0.11011372700000001
HapZ_SagS_mutants:delSagS:2,5.585718035,-0.107266937
HapZ_SagS_mutants:delSagS:3,3.73695583,-0.12795019700000002
HapZ_SagS_mutants:delHapZp:1,0.095295614,0.140403423
yhjH_knockout:PA_delyhjH_wt:1,0.7394516130000001,-0.017867615
