,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.9462808596987188,2.0,0.0,0.6691216128,1.0,-0.6691216128,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-5.2868357707,0.8286933422088185,2.0,2.0,-4.7008610889,3.0,-5.8728104525,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-4.969747244433333,0.4850671999450407,3.0,4.0,-5.2723863597000005,5.0,-5.226591089,6.0,-4.4102642846,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-6.3399912256499995,0.12535197173652346,2.0,7.0,-6.2513539964,8.0,-6.4286284549,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3691072405811704,2.0,9.0,-0.2609982328,10.0,0.2609982328,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.2875370827,0.4206486122235745,2.0,11.0,-0.0099064035,12.0,0.5849805689,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.061591863433862595,2.0,13.0,-0.0435520243,14.0,0.0435520243,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.363180587275,0.15538668544595502,4.0,15.0,-0.328892418,16.0,-0.5078907583,17.0,-0.1592721677,18.0,-0.4566670051,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.973146098925,0.7527887811482733,4.0,19.0,-2.1721027853,20.0,-1.0368546667,21.0,-2.8477858892,22.0,-1.8358410545,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.2632975230666667,0.362357750561125,3.0,23.0,-0.42125860470000004,24.0,-0.5198603653,25.0,0.1512264008,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-3.35642898625,0.1485520777692669,2.0,26.0,-3.2513868047,27.0,-3.4614711678,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,1.850371707708594e-17,0.6469043052178292,3.0,28.0,0.7379606896,29.0,-0.4692085622,30.0,-0.2687521274,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,1.1802937733103414,2.0,31.0,-0.8345937309,32.0,0.8345937309,,,,,,,,,,,,
13,Catabolite_repression__delHfq,8.3717949969,0.2573742586580955,2.0,33.0,8.1898039133,34.0,8.5537860805,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,13.39537194205,0.12911534704390615,2.0,35.0,13.4866702795,36.0,13.3040736046,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-9.25185853854297e-18,0.29533765905947346,3.0,37.0,-0.20580331240000002,38.0,0.3383970496,39.0,-0.1325937372,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-3.2627923223666664,1.314433057065412,3.0,40.0,-2.595308123,41.0,-4.777035542,42.0,-2.4160333021,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.5448306922662126,2.0,43.0,-0.3852534771,44.0,0.3852534771,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-2.022443911,0.5633148456469335,2.0,45.0,-1.6241201637,46.0,-2.4207676583,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-2.3044886816,0.5222136407465484,2.0,47.0,-1.935227875,48.0,-2.6737494882,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-0.83609319615,0.5468037417222775,2.0,49.0,-0.4494445624,50.0,-1.2227418299,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,2.153655968433333,0.6542414734019346,3.0,51.0,2.2557662948,52.0,2.7508384287,53.0,1.4543631818,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-1.850371707708594e-17,0.2822204631118955,3.0,54.0,-0.21281158600000002,55.0,-0.1073272448,56.0,0.3201388308,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-7.401486830834377e-17,1.1873804475716883,3.0,57.0,-0.6083857810000001,58.0,-0.7598899932000001,59.0,1.3682757742,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.8248360021666667,0.32617647955527973,3.0,60.0,-1.2014356786,61.0,-0.6319964946000001,62.0,-0.6410758333000001,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.27530365905039,2.0,63.0,0.1946690842,64.0,-0.1946690842,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.67684770515,0.7188818305447623,2.0,65.0,0.16852148790000002,66.0,1.1851739224,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,1.1412745679236151,4.0,67.0,0.8053463277,68.0,0.19575876490000002,70.0,0.6655334311000001,71.0,-1.6666385237,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,1.68532244745,0.6558917951143859,2.0,69.0,2.1491079835,72.0,1.2215369114,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.0,0.8710710643978553,3.0,73.0,-0.3324507825,76.0,0.9883398341,77.0,-0.6558890516,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-1.0925361987000002,0.16103892149543403,3.0,74.0,-1.2780313125,75.0,-0.9885100646,84.0,-1.011067219,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-0.7005083075333335,0.5080357090926955,3.0,78.0,-0.3907382882,79.0,-1.2868237091,80.0,-0.4239629253,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-0.9121285521666667,0.6761894069347131,3.0,81.0,-0.8294100625,82.0,-1.6258718782,83.0,-0.2811037158,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-0.45346656175000005,0.08529813269332494,2.0,85.0,-0.39315167370000004,86.0,-0.5137814498000001,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.20527815198777719,2.0,87.0,0.1451535733,88.0,-0.1451535733,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,2.021808284034596,2.0,89.0,1.4296343479,90.0,-1.4296343479,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,2.2488954071,1.6024693570306228,2.0,91.0,3.3820123561,92.0,1.1157784581,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,1.9374316550500001,0.5197470658297118,2.0,93.0,1.5699149803,94.0,2.3049483298,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.4602373324000001,1.1172250080452624,2.0,95.0,0.3297600469,96.0,-1.2502347117000001,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,1.6199411596000002,0.7302327978435507,2.0,97.0,2.1362937228,98.0,1.1035885964,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,-0.2523962503999999,1.0574037910446004,2.0,99.0,0.49530114070000003,100.0,-1.0000936415,,,,,,,,,,,,
