k,name,in_iM,gene_weight,regulator,function,category
17,translation-1,True,0.06252164400374863,,,Other Functional
21,translation-2,True,0.062127929300541375,,,Other Functional
32,UV-related,False,0.013576008258527271,,,Stress Response
1,heat-stress,False,0.01257742229264321,,,Stress Response
4,Riboflavin,False,0.010373228226695877,,,Vitamin B
34,Replication,False,-0.00942548456186188,,Replication and Cell Division,Other Functional
2,SoxL2N,False,-0.00893552756227461,,Cytochrome Oxidase bc1 complex (SoxL2N---CbsAB---OdsN),Other Functional
12,YtrA,False,-0.008896862905733533,YtrA,,Other Functional
22,unchar-1,False,-0.008132587990845586,,Unknown Function,Uncharacterized
33,DARC,False,0.00799250045670521,,Unknown Function,Uncharacterized
28,single_gene_3,False,-0.007186265103666866,,,Uncharacterized
26,4-HPA,False,-0.005967373741529153,,4-hydoxyphenylacetate,Misc Metabolism
16,single_gene_2,False,0.00584075720623526,,,Uncharacterized
11,XylR-SoxM,False,-0.0057421896981527405,XylR,,Misc Metabolism
41,Thiamin,False,-0.005144305846454552,,,Vitamin B
44,Gly-Ser-Thr,False,0.004685221515617078,,,Amino Acid & Nucleotide Biosynthesis
24,FadR-KO,False,0.0046322407380801475,,Accounts for fadR knock-out,Genomic
14,Phenylacetate,False,-0.004598650892352568,,,Misc Metabolism
8,Fe-S-lipoylation,False,-0.004425325467325542,,,Other Functional
20,Pyroglutamate,False,-0.004372160565806343,,,Amino Acid & Nucleotide Biosynthesis
42,unchar-3,False,0.004361466466796713,,Unknown Function,Uncharacterized
25,Cobalamin,False,-0.0037991961179421906,,,Vitamin B
37,aromatic-degradation,False,0.0036085691997255593,,,Misc Metabolism
7,carbon-fixation,False,-0.0036049425627690695,,,Misc Metabolism
9,HMG-CoA,False,-0.003592678320525114,,,Misc Metabolism
30,SoxLABCD,False,0.003461072242175855,,SoxLABCD terminal oxidase gene cluster,Other Functional
35,translation-related,False,-0.003409205880640935,,,Other Functional
27,ArnRAB,False,0.003315513791859124,ArnR+ArnR1+ArnA+ArnB,Archaellum formation operon,Other Functional
10,Purine,False,0.003049086485062332,,,Amino Acid & Nucleotide Biosynthesis
38,Ammonium-Uptake,False,-0.002859540166348692,,,Other Functional
36,Quinolinate,False,0.0027553892670216244,,,Other Functional
6,cold-stress,False,0.0026813909333093387,,,Stress Response
43,single_gene_5,False,-0.0026420585575292945,,,Uncharacterized
23,sulfur-assimilation,False,-0.002358344431464841,,,Amino Acid & Nucleotide Biosynthesis
40,single_gene_4,False,-0.002321479211499491,,,Uncharacterized
18,UV-tfb3,False,-0.0020717608759484567,tfb3,tfb3-dependent UV stress response,Stress Response
13,LysM,False,0.0016717665482487226,LysM,Lysine biosynthesis,Amino Acid & Nucleotide Biosynthesis
15,single_gene_1,False,0.0016287934576890502,,,Uncharacterized
3,fatty-acid-related,False,0.0015183137242071574,,,Misc Metabolism
0,pseudogene,False,0.0013318712646965155,,,Genomic
39,carotenoid,False,-0.001322756995148157,,,Other Functional
29,FadR,False,0.001031371533887116,FadR,Fatty acid degradation,Misc Metabolism
31,TCA-BCAA,False,0.0007347937094727638,,,Amino Acid & Nucleotide Biosynthesis
5,niacin-transport,False,0.00010046016193576606,,,Vitamin B
19,Arginine,False,-1.8605073121779487e-05,,Arginine biosynthesis,Amino Acid & Nucleotide Biosynthesis
