,name,x,y,cog,color,link
meta,start,0.0501950452994661,,,,
BSU_00010,dnaA,410,-0.008713443392179453,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,-0.014394002459952962,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,-0.004091172048222111,Function unknown,#0000ff,
BSU_00040,recF,3437,-0.0044958650997816395,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,-0.009613759720321241,Function unknown,#0000ff,
BSU_00060,gyrB,4867,-0.007761348088486472,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,-0.008104567126158018,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,0.00017801297477414106,Function unknown,#0000ff,
BSU_00090,guaB,15915,-0.0032947927614937122,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,-0.002736370791568509,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,0.0044124845190027595,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,0.007125352536379095,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,0.0019702738888540752,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,-0.002214658925898259,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,0.0010288849784760813,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,-0.0005750625493751302,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,0.002975160165291798,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,-0.008390795295457986,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,0.0015088350628474534,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,-0.0018411603987598488,Function unknown,#0000ff,
BSU_00210,recR,28867,-0.005088358603575135,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,-0.007565575811116034,Function unknown,#0000ff,
BSU_00230,bofA,29772,1.8932818399870985e-05,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.02470506913669565,Function unknown,#0000ff,
BSU_00250,xpaC,35845,0.003823473629537599,Function unknown,#0000ff,
BSU_00260,yaaN,36478,0.008249075611587406,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,0.004615893652627739,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,0.005826390647128633,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,0.005499235087088631,Function unknown,#0000ff,
BSU_00300,yaaR,40213,0.0039310304778161775,Function unknown,#0000ff,
BSU_00310,holB,40665,0.009190710552253513,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,0.009979926620722022,Function unknown,#0000ff,
BSU_00330,dnaH,42499,0.008460153938683775,"Replication, recombination and repair",#1e90ff,
BSU_00340,trmNF,42917,0.0008160431952520268,Function unknown,#0000ff,
BSU_00350,yazA,43647,0.002685718421780267,"Replication, recombination and repair",#1e90ff,
BSU_00360,rsmI,43921,-0.0014746825614273288,Coenzyme transport and metabolism,#d3d3d3,
BSU_00370,abrB,44848,-0.00564234626909039,Transcription,#000000,
