,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,-4.999999997368221e-10,0.32771928464770983,2.0,0.0,-0.23173252900000002,1.0,0.23173252800000002,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.6416583395000002,0.16247486172769524,2.0,2.0,1.756545416,3.0,1.526771263,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.3522626663333333,0.39879074035088724,3.0,4.0,0.986866977,5.0,1.77765074,6.0,1.292270282,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.368664134,0.6848589475940003,2.0,7.0,0.8843957280000001,8.0,1.85293254,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,4.999999997368221e-10,0.05844796090153275,2.0,9.0,-0.041328949000000004,10.0,0.04132895,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-6.626713167,0.0,2.0,11.0,-6.626713167,12.0,-6.626713167,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.16245354175113574,2.0,13.0,0.114872001,14.0,-0.114872001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.15147588750000002,0.29062119821293786,4.0,15.0,-0.38466281500000005,16.0,0.20189493400000003,17.0,-0.028656821000000002,18.0,-0.39447884800000005,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-4.13512363,0.30071840097633684,4.0,19.0,-4.135526768,20.0,-3.711489991,21.0,-4.380406513,22.0,-4.313071248,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.146644567,0.34183412915353767,3.0,23.0,-0.18244574200000002,24.0,0.49993624000000003,25.0,0.12244320300000001,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.15520158188250713,2.0,26.0,0.109744091,27.0,-0.109744091,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.33257368750000005,0.26480425514488376,2.0,28.0,0.145328803,29.0,0.519818572,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.804965505,0.10136646530206354,2.0,30.0,0.87664242,31.0,0.73328859,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,5.000000014715456e-10,0.028953873792081097,2.0,32.0,-0.02047348,33.0,0.020473481,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.23498731050000002,0.1516243619105031,2.0,34.0,-0.342201925,35.0,-0.12777269600000002,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.4605851825,0.13523121690268866,2.0,36.0,-0.36496227200000003,37.0,-0.5562080930000001,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.21697838419676557,3.0,38.0,-0.250532403,39.0,0.123085492,40.0,0.127446911,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.5850978973333334,0.1614097682810069,3.0,41.0,-0.619735444,42.0,-0.7263770230000001,43.0,-0.40918122500000004,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.0317673038891051,2.0,44.0,-0.022462876,45.0,0.022462876,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-1.454268769,0.059801867447858856,2.0,46.0,-1.496555075,47.0,-1.411982463,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.050688826000000006,,1.0,48.0,0.050688826000000006,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.0379697055,0.009163417283493121,2.0,49.0,0.04444922,50.0,0.031490191,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.0253444125,0.12054324575556992,2.0,51.0,-0.110581359,52.0,0.059892534000000004,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.3424133616666667,0.1110546973416508,3.0,53.0,0.29495416700000004,54.0,0.26297385300000004,55.0,0.46931206500000006,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.11434724633333333,0.14501882869843394,3.0,56.0,-0.0199978,57.0,-0.041713384,58.0,-0.28133055500000004,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.21613547100000002,,1.0,59.0,0.21613547100000002,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.17098013796038547,2.0,60.0,-0.120901215,61.0,0.120901215,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-0.05763465250000001,0.22078693014091286,2.0,62.0,0.098485283,63.0,-0.21375458800000002,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-0.3355704115,0.18106373875408077,2.0,64.0,-0.20753901400000002,65.0,-0.46360180900000003,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-0.30065292200000004,0.22447532034225617,4.0,66.0,-0.49579160400000005,67.0,-0.444252421,68.0,-0.26375233600000003,69.0,0.001184673,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.50000003337858e-10,0.17368334571270078,4.0,70.0,0.188414397,71.0,-0.203433374,72.0,-0.074648305,73.0,0.089667283,,,,,,,,
