,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.6038715979,0.15828042196426514,2.0,0.0,7.4919504382,5.0,7.7157927576
1,U01-Set001__USA300 LAC CA-MHB Control,7.74890274475,0.008372646971459818,2.0,1.0,7.7429823893,6.0,7.7548231002
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.5655009553,0.08686825375500817,2.0,2.0,7.504075824,7.0,7.6269260866
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.6374453445,0.044076717872371766,2.0,3.0,7.6062783984,8.0,7.6686122906000005
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.038925808750001,0.009301910015574028,2.0,4.0,8.0455032524,9.0,8.0323483651
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.3344817009,0.04708611214862121,2.0,10.0,8.3677766101,29.0,8.3011867917
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.362245505099999,0.08265452793696325,2.0,11.0,8.4206910823,30.0,8.3037999279
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.243821827049999,0.03102841357734334,2.0,12.0,8.2657622287,31.0,8.2218814254
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.89746010945,0.000762177459386652,2.0,13.0,7.8979990503,14.0,7.8969211686000005
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.679883079150001,0.018604405162010798,2.0,15.0,7.6930383802,18.0,7.6667277781
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.8867962484,0.02778875315978084,2.0,16.0,7.9064458642,19.0,7.8671466326
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.03616850205,0.01190829260026436,2.0,17.0,8.0445889365,20.0,8.0277480676
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.954881046100001,0.051672871017708996,2.0,21.0,7.9183428086,24.0,7.9914192836
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.04557460315,0.046959791976934964,2.0,22.0,8.0787801905,25.0,8.0123690158
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.15176568455,0.04602915573144924,2.0,23.0,8.1843132127,26.0,8.1192181564
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.2689850177499995,0.11257368500472606,2.0,27.0,7.3485866338,28.0,7.1893834017
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.3316288909,0.023141768733346946,2.0,32.0,8.3479925925,33.0,8.3152651893
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.96303789475,0.07309144053642568,2.0,34.0,8.014721348,38.0,7.9113544415
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,8.027490380700002,0.08611271694753558,2.0,35.0,7.9665994946000005,39.0,8.0883812668
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,8.00223521245,0.029112925936668272,2.0,36.0,7.9816492651,40.0,8.0228211598
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,8.52306102325,0.09816486844253249,2.0,37.0,8.4536479791,41.0,8.5924740674
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.02247332695,0.0019033690325267094,2.0,42.0,8.0211274418,45.0,8.0238192121
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.336618675250001,0.12112971184673682,2.0,43.0,8.2509670346,46.0,8.4222703159
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.3364989102,0.030874159576530315,2.0,44.0,8.3583302378,47.0,8.3146675826
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.5398283388500005,0.028808862101162288,2.0,48.0,7.5601992806,52.0,7.5194573971
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.4245056355,0.044600097098602166,2.0,49.0,7.3929686044,53.0,7.4560426666
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.64716483765,0.10289937642502114,2.0,50.0,7.7199256845,54.0,7.5744039908000005
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.5016721963,0.12347229106400907,2.0,51.0,7.5889802906,55.0,7.414364102
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,7.9207847689,0.021277297149877635,2.0,56.0,7.93583009,57.0,7.9057394478
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.8431552225,0.02093976227346369,2.0,58.0,7.8283485746,59.0,7.8579618704000005
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.7860809298,0.03560572726760184,2.0,60.0,7.7609038786,61.0,7.811257981
