,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.41815931888509694,2.0,0.0,0.29568329,1.0,-0.29568329,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-1.3713438420000001,0.6193804764042506,2.0,2.0,-0.933375707,3.0,-1.8093119770000001,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-2.321020663,0.14491761624313407,3.0,4.0,-2.154571464,5.0,-2.389341786,6.0,-2.419148739,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.144371657,0.8256357519586277,2.0,7.0,-1.728184296,8.0,-0.5605590180000001,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.2882167225974232,2.0,9.0,0.203799999,10.0,-0.203799999,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.6893351030000001,0.25587834937233694,2.0,11.0,0.8702684190000001,12.0,0.508401787,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.17753522146873776,2.0,13.0,-0.12553635900000001,14.0,0.12553635900000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-1.1993216000000002,0.5607926902009436,4.0,15.0,-1.92336642,16.0,-1.184026593,17.0,-1.134625254,18.0,-0.555268133,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,1.0377845845,0.2925548111988566,4.0,19.0,1.063102822,20.0,0.650575679,21.0,1.0760576099999999,22.0,1.3614022270000001,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.6725218983333333,0.4140181716118807,3.0,23.0,-0.346284814,24.0,-0.5330052310000001,25.0,-1.13827565,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.05118135331593185,2.0,26.0,0.036190682,27.0,-0.036190682,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.23931109,0.12331891069362431,2.0,28.0,-0.32651072800000003,29.0,-0.152111452,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.3303529975,0.42655141984903117,2.0,30.0,0.028735596000000002,31.0,0.6319703990000001,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.4607218777527938,2.0,32.0,0.325779564,33.0,-0.325779564,,,,,,,,,,,,
14,Catabolite_repression__delHfq,1.0640591005000002,0.24482149387608432,2.0,34.0,0.890944162,35.0,1.2371740390000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.7369178885,0.5615882340056885,2.0,36.0,-1.134020737,37.0,-0.33981504,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333331578814e-10,0.20474685643562404,3.0,38.0,0.23603796800000001,39.0,-0.106364228,40.0,-0.129673741,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,3.8679817486666668,0.7636994898116137,3.0,41.0,3.016259015,42.0,4.491740057,43.0,4.095946174,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.8886198021543653,2.0,44.0,-0.628349088,45.0,0.628349088,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.0509484615,0.013394553343282501,2.0,46.0,0.041477082000000005,47.0,0.060419841,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.37467531,,1.0,48.0,-0.37467531,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.16961353499999998,0.557557386648777,2.0,49.0,-0.563866144,50.0,0.22463907400000002,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.187337655,0.3497950515832298,2.0,51.0,0.434680108,52.0,-0.060004798000000005,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.12131791233333333,0.45222594869706984,3.0,53.0,-0.43745713,54.0,-0.323179276,55.0,0.39668266900000004,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.781356059,0.6052480262576622,3.0,56.0,0.516273889,57.0,0.353875934,58.0,1.473918354,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.14582671700000002,,1.0,59.0,0.14582671700000002,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.23920638650384635,2.0,60.0,0.169144458,61.0,-0.169144458,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,0.1247441495,0.06263321421650449,2.0,62.0,0.16903252,63.0,0.080455779,,,,,,,,,,,,
