,A,CpxR
R2,,0.04999440306671499
xmin,,-2.059275964
xmid,,-0.10277835826441126
xmax,,1.454355921
ystart,,-0.015206004241513638
yend,,4.218788036956239
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.29568329,-0.07968599
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.29568329,0.07968599100000001
AB569_EDTA_NaNO2:NaNO2:1,-0.933375707,0.32119269
AB569_EDTA_NaNO2:NaNO2:2,-1.8093119770000001,0.49897751100000004
AB569_EDTA_NaNO2:EDTA:1,-2.154571464,-0.182134343
AB569_EDTA_NaNO2:EDTA:2,-2.389341786,-0.235766571
AB569_EDTA_NaNO2:EDTA:3,-2.419148739,-0.341770514
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-1.728184296,0.11349737600000001
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-0.5605590180000001,0.330800352
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.203799999,-0.174955255
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.203799999,0.174955256
Anthranilate_metabolism_GntR_AntP:antP:1,0.8702684190000001,-0.541334074
Anthranilate_metabolism_GntR_AntP:antP:2,0.508401787,-0.250025887
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.12553635900000001,0.01997616
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.12553635900000001,-0.01997616
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.92336642,0.34119887
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.184026593,0.565456931
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-1.134625254,-0.518896119
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.555268133,-0.21656572100000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,1.063102822,-1.359329281
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,0.650575679,-1.114917697
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,1.0760576099999999,-1.01736809
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,1.3614022270000001,-1.328677383
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.346284814,-0.415785616
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.5330052310000001,0.45738353800000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-1.13827565,0.59169385
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.036190682,0.209946333
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.036190682,-0.209946332
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.32651072800000003,-0.055234629
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.152111452,-0.279534653
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.028735596000000002,0.252320416
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.6319703990000001,0.313368415
Catabolite_repression:del_hfq_crc_wt:1,0.325779564,-0.06800908700000001
Catabolite_repression:del_hfq_crc_wt:2,-0.325779564,0.06800908600000001
Catabolite_repression:delHfq:1,0.890944162,0.7075208660000001
Catabolite_repression:delHfq:2,1.2371740390000001,0.71850261
Catabolite_repression:deldcrc:1,-1.134020737,0.949906707
Catabolite_repression:deldcrc:2,-0.33981504,0.9078152650000001
