,name,x,y,cog,color,link
meta,start,0.05182156001754211,,,,
b0002,thrA,337,-2.00969e-05,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,5.666e-07,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.0148874804,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0193161294,Function unknown,#708090,
b0006,yaaA,5683,-0.0035484497,Function unknown,#708090,
b0007,yaaJ,6529,0.014566832100000001,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0047697226,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0083765009,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0057981134,Function unknown,#708090,
b0011,yaaW,10643,-0.0113811221,Function unknown,#708090,
b0012,mbiA,10830,-0.0017942889,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0013942119,Function unknown,#708090,
b0014,dnaK,12163,0.0006032744,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.000741242,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0154998296,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.0065253011,Function unknown,#708090,
b0019,nhaA,17489,-0.0203710779,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0259803571,Transcription,#f4a460,
b0021,insB-1,19811,-0.0022534779,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0019357167,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,9.12677e-05,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,0.0118034064,Function unknown,#708090,
b0025,ribF,21407,-0.0187562754,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0049735498,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.016233635700000002,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0265695664,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,0.0237490396,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,9.085360000000001e-05,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0128608001,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.013028128000000002,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.046004623700000004,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.019594161000000002,Transcription,#f4a460,
b0035,caiE,34781,0.0021170099,Function unknown,#708090,
b0036,caiD,35377,0.0089550092,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,9.215e-05,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0175483333,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0331709836,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.007485648,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.003726697,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0026316402000000003,Energy production and conversion,#90ee90,
b0043,fixC,44180,-0.0047491091,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.009076329900000001,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0088677733,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0002043814,Inorganic ion transport and metabolism,#0000ff,
