,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.042419468149999,0.163175791719016,2.0,0.0,5.9270367593,5.0,6.157802177,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.9397282144000005,0.06270839734501461,2.0,1.0,6.8953866814,6.0,6.9840697474,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.87704006635,0.17280556940064712,2.0,2.0,6.7548480764,7.0,6.9992320563,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.18793282685,0.0936818162581358,2.0,3.0,7.1216897793,8.0,7.2541758744,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.47374552535,0.09216521292674072,2.0,4.0,7.4085748783,9.0,7.5389161724000004,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.63937405085,0.5179807911548958,2.0,10.0,8.0056417808,29.0,7.2731063209,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.7723706796,0.23709041895862018,2.0,11.0,6.6047224366,30.0,6.9400189226,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.7678890168,0.4411605280839508,2.0,12.0,7.0798366178,31.0,6.4559414158,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.4196866627,0.10839332946487387,2.0,13.0,7.3430410044,14.0,7.496332321,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.8691438852,0.5251631792822986,2.0,15.0,7.2404903305,18.0,6.4977974399,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.1844274796,0.1775884701448955,2.0,16.0,7.0588534681,19.0,7.3100014911,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.45822986855,0.1251572408929459,2.0,17.0,7.5467294023000004,20.0,7.3697303348,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.67141488695,0.07058956522272629,2.0,21.0,6.6215005267,24.0,6.7213292472,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.72995698255,0.2269461906173736,2.0,22.0,6.8904321729,25.0,6.5694817922,,
