,A,PchR
R2,,0.5583395550154993
xmin,,-3.624405258
xmid,,
xmax,,6.012833015
ystart,,-10.877238953507362
yend,,18.6411298667744
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.8777579,-0.043270666
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.8777579,0.043270666
AB569_EDTA_NaNO2:NaNO2:1,0.9085648230000001,1.933857106
AB569_EDTA_NaNO2:NaNO2:2,0.849351163,1.431130041
AB569_EDTA_NaNO2:EDTA:1,26.56095757,5.784233132
AB569_EDTA_NaNO2:EDTA:2,26.57959612,5.789518248
AB569_EDTA_NaNO2:EDTA:3,27.00241143,5.561966567
AB569_EDTA_NaNO2:NaNO2_EDTA:1,1.045674792,3.083616002
AB569_EDTA_NaNO2:NaNO2_EDTA:2,1.334085111,2.987820063
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.501997806,-0.087798977
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.501997806,0.087798976
Anthranilate_metabolism_GntR_AntP:antP:1,-0.40663449300000004,-0.27372269600000004
Anthranilate_metabolism_GntR_AntP:antP:2,0.265703159,-0.038610857000000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.06463577300000001,-0.06524239400000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.06463577300000001,0.06524239400000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,1.8398987450000002,0.138134154
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,1.680024596,0.15348656500000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-1.635096885,-0.699854807
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.8710206220000001,-0.17127212700000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,8.400255303,-0.65800353
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,7.554788341,-0.44580361500000004
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,7.885956005,-0.44003152900000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,7.913784072,-0.40485176100000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-1.215968721,-0.130495347
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.667951109,0.357979826
