,A,Zur
R2,,0.0716494529761994
xmin,,-2.6558446079999998
xmid,,-0.8239857387566534
xmax,,4.201252532
ystart,,-0.9164564665175206
yend,,3.5174274034292607
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.9983761002,0.036420903000000004
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.9983761002,-0.036420903000000004
AB569_EDTA_NaNO2:NaNO2:1,6.5707795488,1.7423610040000002
AB569_EDTA_NaNO2:NaNO2:2,6.4255000747,1.9194983090000002
AB569_EDTA_NaNO2:EDTA:1,6.9001089742,1.705644251
AB569_EDTA_NaNO2:EDTA:2,7.4302224972,1.834403065
AB569_EDTA_NaNO2:EDTA:3,7.5820097253,1.928251605
AB569_EDTA_NaNO2:NaNO2_EDTA:1,4.686434807,2.44315646
AB569_EDTA_NaNO2:NaNO2_EDTA:2,4.4609803899,2.6628054160000003
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.4190585922,-0.148065379
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.4190585922,0.148065379
Anthranilate_metabolism_GntR_AntP:antP:1,1.2981986743,0.146111184
Anthranilate_metabolism_GntR_AntP:antP:2,1.7849470975,0.420846292
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.0934552772,-0.0006066590000000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.0934552772,0.0006066590000000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.6939016168,-0.552079793
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.3941377076,-0.533341725
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.1070100014,-1.305168019
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.3199643908,-1.155329912
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-0.43526126540000004,-0.49685129400000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,0.44030123720000003,-0.41871814900000004
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,0.2399174275,-0.31573085700000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,0.4464277971,-0.420334354
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.064783386,-1.231053484
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-1.2972084982,-0.7418400740000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-1.5737766857,-1.150822606
Catabolise_Nucleic_Acids:L_asp:1,-0.6475448249,-0.326385929
Catabolise_Nucleic_Acids:L_asp:2,-2.6390260795,-0.6106590940000001
Catabolise_Nucleic_Acids:DNA_1:1,-0.9362771472,-0.09125057
Catabolise_Nucleic_Acids:DNA_1:2,0.7442652508000001,0.232241296
Catabolise_Nucleic_Acids:DNA_1:3,0.1920118963,-0.140990725
Catabolite_repression:del_hfq_crc_wt:1,0.24573710270000002,0.767742555
Catabolite_repression:del_hfq_crc_wt:2,-0.24573710270000002,-0.767742555
Catabolite_repression:delHfq:1,-1.5721756930000002,0.49786216200000005
Catabolite_repression:delHfq:2,-1.4116403195,0.751309934
Catabolite_repression:deldcrc:1,-0.0401314851,0.08427061200000001
Catabolite_repression:deldcrc:2,-3.7549416713,0.785001763
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.9510477067,0.233540302
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.7042875091,-0.025130319
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.2467601976,-0.20840998300000002
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.3698333407,-0.9024420870000001
Diallyl_disulphide_treatment:PAO1_DDS:2,0.5921154602,-0.690420656
Diallyl_disulphide_treatment:PAO1_DDS:3,0.1451751029,-0.6447060680000001
Dispersed_cells:PAO1_dispersed_wt:1,0.5777338634,0.410861168
Dispersed_cells:PAO1_dispersed_wt:2,-0.5777338634,-0.410861168
Dispersed_cells:PyhjH_dispersed:1,4.1505391378,-0.10010068100000001
Dispersed_cells:PyhjH_dispersed:2,4.1474641094999996,0.42426892400000005
Dispersed_cells:PA01_Planktonic:1,8.9401479691,1.553742292
Dispersed_cells:PA01_Planktonic:2,8.6871854252,1.599819289
Dispersed_cells:PAO1_Biofilm:1,-0.0451644934,-0.61431632
Dispersed_cells:PAO1_Biofilm:2,0.9125258796,-0.7899228180000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.2312950089,-0.261638917
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.8064926585000001,-0.5254459330000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-6.0654675918,-1.21643112
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.2255272408,0.008834504
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,1.1500191828,0.12152977400000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-1.3755464236,-0.130364278
Farnesol_treatment:RNA of 0-1F_L:1,0.26807551090000004,0.15673673700000001
Farnesol_treatment:RNA of 0-1F_L:2,0.1355492203,-0.024329152000000003
Farnesol_treatment:RNA of 0-1F_L:3,-0.4036247311,-0.13240758500000002
