,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.53319800345,0.212475853219633,2.0,0.0,7.3829548868,5.0,7.6834411201
1,U01-Set001__USA300 LAC CA-MHB Control,9.450288629900001,0.03701076357390444,2.0,1.0,9.424118068,6.0,9.4764591918
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.3626014933,0.012570710869275966,2.0,2.0,9.3537126584,7.0,9.3714903282
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.415967918149999,0.06480455324315472,2.0,3.0,9.3701441791,8.0,9.4617916572
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.72227541055,0.030598596174813402,2.0,4.0,9.7439118854,9.0,9.7006389357
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.060572704799998,0.0016342414338906246,2.0,13.0,9.0594171216,14.0,9.061728288
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.01428312065,0.04679641226813456,2.0,15.0,9.0473731811,18.0,8.9811930602
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.031814595,0.08453707896803521,2.0,16.0,9.0915913368,19.0,8.9720378532
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.375456698099999,0.15063842963188673,2.0,17.0,9.4819741532,20.0,9.268939243
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,10.1325305236,0.024274182848589912,2.0,34.0,10.1153660843,38.0,10.1496949629
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,10.0862936942,0.020157884182756797,2.0,35.0,10.0720399176,39.0,10.1005474708
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,10.131633943450002,0.0016535019619496399,2.0,36.0,10.130464741,40.0,10.1328031459
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,10.76617132615,0.0833038542653433,2.0,37.0,10.8250760464,41.0,10.7072666059
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,9.81396467765,0.03585637604472487,2.0,42.0,9.788610391,45.0,9.8393189643
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,10.23005650915,0.044650234434212344,2.0,43.0,10.2616289927,46.0,10.1984840256
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,10.51709501745,0.08190884954152379,2.0,44.0,10.5750133204,47.0,10.4591767145
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,8.82068192755,0.0640174453906948,2.0,56.0,8.8659490973,57.0,8.7754147578
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,8.7943974708,0.08416615210524983,2.0,58.0,8.7348830139,59.0,8.8539119277
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,9.51573624715,0.08550712588067988,2.0,60.0,9.576198915700001,61.0,9.4552735786
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,9.382363914799999,0.01657194841256721,2.0,62.0,9.3940820519,63.0,9.3706457777
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,9.174502448150001,0.02003756126652458,2.0,72.0,9.1886711436,73.0,9.1603337527
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,8.79655179295,0.08617591511107764,2.0,74.0,8.8574873669,75.0,8.735616219
38,ICA-Set002__USA300 LAC CA-MHB Control,8.6531442938,0.33392397920973627,2.0,76.0,8.8892642039,77.0,8.4170243837
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,9.1438932757,0.08504013424831769,2.0,78.0,9.2040257313,79.0,9.0837608201
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,9.45854873135,0.015148158290924212,2.0,80.0,9.4692600968,81.0,9.4478373659
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,10.5861200324,0.007399978672555711,2.0,94.0,10.5913526075,96.0,10.5808874573
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,8.94368533005,0.07339157370675713,2.0,95.0,8.8917896506,97.0,8.9955810095
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0
