,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.47643935165,0.32405627643040236,2.0,0.0,4.2472969611,5.0,4.7055817422
1,U01-Set001__USA300 LAC CA-MHB Control,4.4525296428,0.031535307952473404,2.0,1.0,4.4302308127,6.0,4.4748284729
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.4321673552,0.10247627208214127,2.0,2.0,4.3597056883,7.0,4.5046290221
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.559779558,0.546365345629569,2.0,3.0,4.1734409171,8.0,4.9461181989
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.77825766835,0.22662747128672087,2.0,4.0,4.6180078466,9.0,4.9385074901
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.80870476115,0.03796136589859479,2.0,13.0,3.7818620219,14.0,3.8355475004
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.8172607338500004,0.20267465446946642,2.0,15.0,2.9605733564000003,18.0,2.6739481113
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.7904093021,0.14240889888090852,2.0,16.0,2.6897110040000003,19.0,2.8911076002
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,3.09486046015,0.2759160599798128,2.0,17.0,3.2899625772,20.0,2.8997583431000002
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.5237371189999998,0.5739174649393398,2.0,34.0,3.9295580503,38.0,3.1179161877
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.0749529775,0.24640179338632923,2.0,35.0,3.9007205985,39.0,4.2491853565
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,3.5475094386999997,0.37835707041454386,2.0,36.0,3.8150482889,40.0,3.2799705885
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.21778717895,0.1359053475470024,2.0,37.0,4.3138867718,41.0,4.1216875861
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,3.688738474,0.44192732542549246,2.0,42.0,4.0012282826,45.0,3.3762486654
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.31509764645,0.27698987276198694,2.0,43.0,2.1192362291,46.0,2.5109590638
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,3.83068212655,0.3561873676665449,2.0,44.0,3.5788196235000003,47.0,4.0825446296
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.8506319423000002,1.293516210331319,2.0,56.0,0.9359778584,57.0,2.7652860262
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,1.9454655671,0.8699698063533481,2.0,58.0,2.5606271166,59.0,1.3303040176
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.20583609815,0.07570562463023146,2.0,60.0,2.1523041376,61.0,2.2593680587
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.7409273325,0.3216180184531466,2.0,62.0,2.5135090506999997,63.0,2.9683456143
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.25148438085,0.09571990292106035,2.0,72.0,4.3191685733,73.0,4.1838001884
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,4.356726555850001,0.2457949726607807,2.0,74.0,4.5305298478000005,75.0,4.1829232639
38,ICA-Set002__USA300 LAC CA-MHB Control,3.9516951698,0.37942454101457584,2.0,76.0,4.2199888357,77.0,3.6834015039
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,3.64228281915,0.2383032990678463,2.0,78.0,3.8107886979,79.0,3.4737769404
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,4.838649999699999,0.30952340371101467,2.0,80.0,5.0575160974,81.0,4.619783902
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,5.870739584000001,0.09377731859497755,2.0,94.0,5.9370501619,96.0,5.8044290061
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,4.37053208785,0.1400714526931824,2.0,95.0,4.4695775618999996,97.0,4.2714866138
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,104.0,0.0,105.0,0.0
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.0,0.0,2.0,106.0,0.0,107.0,0.0
