,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.7359627129112597,2.0,0.0,0.520404225,1.0,-0.520404225,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.777401933,0.3910985502584814,2.0,2.0,1.500853496,3.0,2.05395037,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,3.2001960320000005,0.7873371363563559,3.0,4.0,2.474939113,5.0,4.037589241,6.0,3.088059742,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.929568586,0.3910272399538125,2.0,7.0,1.653070573,8.0,2.206066599,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.16104191902800893,2.0,9.0,-0.11387383300000001,10.0,0.11387383300000001,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.5674771005,0.511937797983724,2.0,11.0,0.929471789,12.0,0.205482412,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.4765284197028579,2.0,13.0,-0.33695647700000003,14.0,0.33695647700000003,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.7057934680000002,0.9101894376654751,4.0,15.0,1.377939808,16.0,1.5603773410000001,17.0,-0.320047892,18.0,0.204904615,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-5.3069566215,0.7405662715838898,4.0,19.0,-5.345229571,20.0,-4.312335254,21.0,-6.099198957,22.0,-5.471062704,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.4694193880000002,1.0640220214510905,3.0,23.0,0.274961031,24.0,1.81746031,25.0,2.315836823,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.21088995462576254,2.0,26.0,-0.14912171700000001,27.0,0.14912171700000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.5688557235,0.775452424002905,2.0,28.0,-0.020528056000000003,29.0,-1.117183391,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,2.1998981564999998,0.25692736844517794,2.0,30.0,2.018223072,31.0,2.381573241,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.2642407893281207,2.0,32.0,-0.18684645400000002,33.0,0.18684645400000002,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.4110732100000001,0.1667372554427471,2.0,34.0,-0.5289742540000001,35.0,-0.293172166,,,,,,,,,,,,
