,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-1.3877787807814457e-17,0.5393292917311889,4.0,0.0,0.5233177552,1.0,-0.0197707682,2.0,-0.7373639148000001,3.0,0.23381692780000002
1,2AA__del_ridA,-0.22806977155000002,0.19360627660960825,4.0,4.0,0.033345059,5.0,-0.41636255590000004,6.0,-0.3193339387,7.0,-0.20992765060000002
2,GC_MS__WT,1.850371707708594e-17,0.40303082757782693,3.0,8.0,0.0156490543,9.0,0.3949783754,10.0,-0.4106274297,,
3,GC_MS__del_slyA,0.3005168898,0.24824982289865727,2.0,11.0,0.47605602300000005,12.0,0.1249777566,,,,
4,Rho__WT,-3.333333377838107e-11,0.32034033836819886,3.0,13.0,-0.29820894600000003,14.0,0.33863415610000003,15.0,-0.0404252102,,
5,Rho__rho_Y80C,1.8734876258,0.40061659656949167,3.0,16.0,2.3336165092,17.0,1.6021349843000001,18.0,1.6847113838999999,,
6,Rho__rho_K130Q,0.8409996498,0.1755344011736092,3.0,19.0,0.6820249512000001,20.0,0.811594346,21.0,1.0293796522,,
7,flagella__WT,0.0,0.3634566787335024,2.0,22.0,0.2570026822,23.0,-0.2570026822,,,,
8,flagella__del_rfaL,-0.05246981155000001,0.23506404092333177,2.0,24.0,0.1137455658,25.0,-0.21868518890000002,,,,
9,flagella__del_rfaG,0.96753481685,0.24338717224746387,2.0,26.0,0.7954340969,27.0,1.1396355368,,,,
10,flagella__del_rfaD,-0.1530915008,0.3349596564504083,2.0,28.0,-0.38994374530000003,29.0,0.0837607437,,,,
11,nusG__WT_OD08,0.0,0.32298849576404687,2.0,30.0,0.2283873556,31.0,-0.2283873556,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.5008593566999999,0.46274923776763405,3.0,32.0,1.0293096587,33.0,0.16813555030000002,45.0,0.3051328611,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.01864705286666668,0.4839345722889288,3.0,34.0,0.1206951015,36.0,0.3803293849,37.0,-0.556965645,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.36103755646666663,0.10481131687476479,3.0,35.0,-0.412025896,41.0,-0.4305989182,42.0,-0.24048785520000002,,
15,omv__controlPCN_highOD_intracellularRNAs,2.908379206433333,0.9070111012574051,3.0,38.0,3.6622495648999998,39.0,3.161069908,40.0,1.9018181464000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.33333360913457e-11,0.6943108781091447,3.0,43.0,-0.3126239927,44.0,0.7956610988,46.0,-0.4830371062,,
17,sv5015__STM1625,0.8649882917333332,0.24745608718580223,3.0,47.0,0.8974264571,48.0,0.6029128706,49.0,1.0946255475,,
18,sv5015__STM0581,0.25089871436666666,0.23253100736236296,3.0,50.0,0.4887066117,51.0,0.2399587521,52.0,0.0240307793,,
19,sv5015__WT,-6.938893903907228e-18,0.4728430276090435,3.0,53.0,0.4451209962,54.0,-0.49638709070000003,55.0,0.051266094500000005,,
