,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,2.5000002068509275e-11,0.5069896231314507,4.0,0.0,-0.3746988945,1.0,0.0532612576,2.0,-0.3760391966,3.0,0.6974768336
1,2AA__del_ridA,1.5341058964250003,0.20911918926923578,4.0,4.0,1.6947591515,5.0,1.4777249696,6.0,1.7019332173000001,7.0,1.2620062473
2,GC_MS__WT,3.33333360913457e-11,0.2356030865111938,3.0,8.0,0.0262990994,9.0,0.22135009300000003,10.0,-0.24764919230000002,,
3,GC_MS__del_slyA,1.9161558978000002,0.4699194118071082,2.0,11.0,1.5838726951000002,12.0,2.2484391005,,,,
4,Rho__WT,-5.551115123125783e-17,1.643150718275623,3.0,13.0,1.4894260591,14.0,-1.7626284454,15.0,0.2732023863,,
5,Rho__rho_Y80C,1.6532419191666667,1.3744635967847056,3.0,16.0,0.0794851692,17.0,2.6179332516000002,18.0,2.2623073367,,
6,Rho__rho_K130Q,-1.9630905664333334,0.23331943636918212,3.0,19.0,-1.7298335381,20.0,-1.9629658004000001,21.0,-2.1964723608,,
7,flagella__WT,0.0,0.12139459185493814,2.0,22.0,-0.0858389391,23.0,0.0858389391,,,,
8,flagella__del_rfaL,1.4289514536999999,0.2256909767322652,2.0,24.0,1.2693638336,25.0,1.5885390738,,,,
9,flagella__del_rfaG,-2.51842202555,0.1537431518724463,2.0,26.0,-2.4097092003,27.0,-2.6271348508,,,,
10,flagella__del_rfaD,-0.5207892070500001,0.5428537869568698,2.0,28.0,-0.13693361310000002,29.0,-0.9046448010000001,,,,
11,nusG__WT_OD08,0.0,0.377121201486044,2.0,30.0,0.2666649589,31.0,-0.2666649589,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-2.30403168,0.27497267473451115,3.0,32.0,-2.5614916447000002,33.0,-2.0143801429,45.0,-2.3362232524,,
13,omv__spi2_ind_highOD_intracellularRNAs,-2.034458970333333,0.36245473037036896,3.0,34.0,-1.863403936,36.0,-1.7891866039000002,37.0,-2.4507863711,,
14,omv__spi1_ind_highOD_intracellularRNAs,3.8466276203999996,0.7362651148354621,3.0,35.0,3.7356641275999998,41.0,3.1721424862,42.0,4.6320762474,,
15,omv__controlPCN_highOD_intracellularRNAs,4.0606033835,2.891559162003743,3.0,38.0,2.77519741,39.0,2.034615118,40.0,7.3719976225,,
16,omv__controlPCN_lowOD_intracellularRNAs,7.401486830834377e-17,1.737680983989883,3.0,43.0,1.2066694229000001,44.0,-1.9916779255,46.0,0.7850085026,,
17,sv5015__STM1625,-0.33040011890000004,0.4412048690533033,3.0,47.0,0.1483451361,48.0,-0.4188954052,49.0,-0.7206500876,,
18,sv5015__STM0581,2.2870479341666665,0.8955453500265498,3.0,50.0,1.6135700542,51.0,1.9442119092999999,52.0,3.303361839,,
19,sv5015__WT,1.850371707708594e-17,0.5420262160226815,3.0,53.0,-0.6047105089,54.0,0.44212763790000004,55.0,0.16258287100000002,,
