,name,x,y,cog,color,link
meta,start,0.0467028545,,,,
PA0001,dnaA,483,0.006686816000000001,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.005154846,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.008859162,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.006439455,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.004006229,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0007551470000000001,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.0022065870000000003,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.00021176,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,0.0005649250000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0030024780000000003,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,0.001955402,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.005659798000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.006108929000000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.008070625,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.008624288,Cell motility,#da70d6,
PA0016,trkA,17366,0.0071144220000000005,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.006361572,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0017034580000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0057243630000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.005793796,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.0039056180000000005,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.006716852000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.00329071,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0015179360000000001,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.003479873,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.010320302,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.005382274,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.009640306000000001,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.015889443,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.007484071,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.005338715,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,0.000816113,Transcription,#000000,
PA0032a,PA0032a,35549,0.000201814,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.005907651000000001,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,-0.006104703,Transcription,#000000,
PA0035,trpA,37087,-0.002885889,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.008453129,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.000990877,Transcription,#000000,
PA0038,PA0038,40190,-0.006936552,Function unknown,#0000ff,
PA0039,PA0039,40589,0.002439564,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.00032713800000000004,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0019534590000000003,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.002540367,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.005194286,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0013308760000000002,Function unknown,#0000ff,
PA0044,exoT,58786,-0.011345843000000001,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0026925850000000004,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.000966763,Function unknown,#0000ff,
PA0047,PA0047,61879,0.009580699,Function unknown,#0000ff,
PA0048,PA0048,62403,0.011282122,Transcription,#000000,
PA0049,PA0049,63068,0.008148599999999999,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.012155498,No COG annotation,#00bfbf,
