,BSU_26030
LBexp_1,7.3722
LBexp_2,7.1628
LBexp_3,7.3285
LBtran_1,7.3593
LBtran_2,7.2563
LBtran_3,7.4543
LBstat_1,7.3753
LBstat_2,7.5429
LBstat_3,7.6146
LBGexp_1,7.2822
LBGexp_2,7.3923
LBGexp_3,7.4272
LBGtran_2,7.7717
LBGtran_3,7.8126
LBGstat_1,7.7797
LBGstat_2,7.6569
LBGstat_3,7.9735
S0_1,6.8709
S0_2,7.1325
S0_3,7.3448
S1_1,7.1221
S1_2,7.1377
S1_3,6.9519
S2_1,7.4983
S2_2,6.997
S2_3,6.9321
S3_1,7.4705
S3_2,7.3263
S4_1,8.1603
S4_2,7.8114
S4_3,7.5965
S5_1,7.788
S5_2,7.9237
S5_3,7.9801
S6_1,7.7376000000000005
S6_2,7.5497
S6_3,7.7409
S6/t_1,8.12
S6/t_2,7.5903
S6_4,7.8109
S6_5,8.0834
S6_6,7.8707
S7_4,8.6107
S7_5,8.5366
S7_6,9.1019
S8_4,8.4706
S8_5,9.0544
G135_1,7.6467
G135_3,7.5057
G150_1,7.5015
G150_2,7.3383
G150_3,7.5754
G180_1,7.5147
G180_2,7.3658
G180_3,7.1866
C30_1,8.5153
C30_2,8.292
C90_1,7.779
C90_2,7.2218
BI_1,7.4636
BI_2,7.4619
BC_2,7.4531
BC/t_1,7.4775
BC/t_2,8.4383
BC_1,7.4646
Sw_1,7.1812
Sw_2,7.3643
BT_1,7.4471
BT_2,7.1729
B36_1,7.5742
B36_2,7.4083
B60_1,7.6695
B60_2,7.6953
M9exp_1,7.4544
M9exp_2,7.4162
M9exp_3,7.242
M9tran_1,7.4691
M9tran_2,7.5606
M9tran_3,7.3514
M9stat_1,7.8976
M9stat_2,7.9666
M9stat_3,7.6455
M+G_1,8.2768
M+G_2,7.372
M+G_3,7.3754
Glu_1,7.3978
Glu_2,7.4291
Glu_3,7.5091
Fru_1,7.3847000000000005
Fru_2,7.7036
Fru_3,7.5348
Mal_1,7.135
Mal_2,7.4736
Mal_3,7.3867
G+S_2,7.4646
G+S_3,7.6267
Pyr_1,7.6125
Pyr_2,7.5896
Pyr_3,7.6686
Gly_1,7.5423
Gly_2,7.5746
Gly_3,7.9396
Glucon_1,7.9489
Glucon_2,7.699
Glucon_3,8.156
aero_1,7.3652
aero_2,7.3224
aero_3,7.2314
nit_1,7.3899
nit_2,7.298
nit_3,7.2092
ferm_1,7.5161999999999995
ferm_2,7.2419
ferm_3,7.5329
T-5.40H_1,7.3372
T-4.40H_1,7.4122
T-3.40H_1,7.2821
T-2.40H_1,7.2824
T-1.40H_1,7.2523
T-1.10H_1,7.189
T-0.40H_1,7.0753
T0.0H_1,7.0419
T0.30H_1,7.8336
T1.0H_1,7.5131
T1.30H_1,7.8523
T2.0H_1,8.0474
T2.30H_1,7.7735
T3.0H_1,7.497
T3.30H_1,7.8325
T4.0H_1,7.5211
T5.0H_1,7.6725
HPh_1,7.7981
HPh_2,7.3754
HPh_3,7.7997
LPh_1,7.6581
LPh_2,7.59
LPh_3,7.8405000000000005
LPhT_1,7.9661
LPhT_2,7.6782
LPhT_3,7.7271
SMMPr_1,6.9072
SMMPr_2,7.2211
SMMPr_3,7.3516
HiTm_1,7.5008
HiTm_2,7.3358
HiTm_3,7.4564
LoTm_1,7.6888000000000005
LoTm_2,7.7173
LoTm_3,7.5574
HiOs_1,7.3874
HiOs_2,7.4573
HiOs_3,7.4462
BMM_1,7.2048
BMM_2,7.1883
BMM_3,7.3683
Heat_1,7.9108
Heat_2,7.5708
Heat_3,7.8842
Cold_1,7.5286
Cold_2,7.4735
Cold_3,7.4773
Etha_1,8.1307
Etha_2,8.147
Etha_3,7.939
SMM_1,7.351
SMM_2,7.2018
SMM_3,7.1154
Salt_1,7.6695
Salt_2,7.633
Salt_3,7.7111
Mt0_1,7.3694
Mt0_3,7.0577
M0t45_1,7.3516
M0t45_2,7.1754
M0t45_3,7.2352
M0t90_1,7.5353
M0t90_2,7.2616
M0t90_3,7.2987
M40t45_1,7.5211
M40t45_2,7.3819
M40t45_3,7.2278
M40t90_1,7.1969
M40t90_2,7.2031
M40t90_3,7.2572
dia0_1,7.2522
dia0_2,7.3112
