sample,BSU08870
LBexp_1,9.408
LBexp_2,9.4642
LBexp_3,8.9497
LBtran_1,10.3114
LBtran_2,9.6137
LBtran_3,9.6436
LBstat_1,9.7919
LBstat_2,9.2298
LBstat_3,8.9468
LBGexp_1,8.7643
LBGexp_2,9.5576
LBGexp_3,9.0838
LBGtran_2,8.7817
LBGtran_3,9.5426
LBGstat_1,8.2554
LBGstat_2,7.8991
LBGstat_3,8.9695
S0_1,9.2006
S0_2,9.0813
S0_3,8.9793
S1_1,13.0265
S1_2,11.2332
S1_3,12.8636
S2_1,10.8451
S2_2,10.7219
S2_3,10.8592
S3_1,10.8906
S3_2,11.2389
S4_1,11.6813
S4_2,11.1444
S4_3,10.9758
S5_1,11.5155
S5_2,11.8232
S5_3,11.6984
S6_1,11.2226
S6_2,9.4553
S6_3,11.2113
S6/t_1,10.7882
S6/t_2,8.9014
S6_4,9.9219
S6_5,10.3758
S6_6,10.5471
S7_4,10.2244
S7_5,9.9901
S7_6,10.2383
S8_4,9.6607
S8_5,9.9667
G135_1,8.796
G135_3,7.9719
G150_1,8.7945
G150_2,8.9638
G150_3,8.7656
G180_1,8.7363
G180_2,9.0046
G180_3,8.3652
C30_1,9.0726
C30_2,9.3219
C90_1,10.0904
C90_2,10.227
BI_1,9.8674
BI_2,10.1094
BC_2,10.1502
BC/t_1,9.7277
BC/t_2,10.166
BC_1,9.657
Sw_1,9.1921
Sw_2,9.4287
BT_1,13.7362
BT_2,13.3084
B36_1,13.3009
B36_2,13.2908
B60_1,12.497
B60_2,12.2393
M9exp_1,10.0578
M9exp_2,9.917
M9exp_3,9.5586
M9tran_1,9.6791
M9tran_2,9.7356
M9tran_3,9.9166
M9stat_1,9.3582
M9stat_2,9.2463
M9stat_3,9.0982
M+G_1,8.9834
M+G_2,9.5349
M+G_3,9.4744
Glu_1,9.9405
Glu_2,9.5945
Glu_3,9.9122
Fru_1,10.0425
Fru_2,10.0032
Fru_3,9.6095
Mal_1,8.8382
Mal_2,9.3957
Mal_3,9.5282
G+S_2,9.6944
G+S_3,10.305
Pyr_1,9.6092
Pyr_2,9.9716
Pyr_3,9.7963
Gly_1,8.981
Gly_2,9.3881
Gly_3,8.6988
Glucon_1,9.3303
Glucon_2,9.6153
Glucon_3,9.163
aero_1,9.8803
aero_2,9.0397
aero_3,9.7521
nit_1,11.5731
nit_2,11.0152
nit_3,11.1735
ferm_1,9.7506
ferm_2,9.5235
ferm_3,9.8873
T-5.40H_1,10.4882
T-4.40H_1,10.047
T-3.40H_1,10.0879
T-2.40H_1,9.6503
T-1.40H_1,9.7279
T-1.10H_1,10.0539
T-0.40H_1,9.9549
T0.0H_1,10.0898
T0.30H_1,9.7549
T1.0H_1,9.2932
T1.30H_1,9.5612
T2.0H_1,9.6165
T2.30H_1,10.3282
T3.0H_1,10.0888
T3.30H_1,10.0021
T4.0H_1,10.1745
T5.0H_1,9.7348
HPh_1,9.7957
HPh_2,9.5428
HPh_3,9.7639
LPh_1,9.6768
LPh_2,9.882
LPh_3,9.7664
LPhT_1,9.7635
LPhT_2,9.5778
LPhT_3,9.7623
SMMPr_1,9.4479
SMMPr_2,9.7467
SMMPr_3,9.7513
HiTm_1,9.0748
HiTm_2,9.7339
HiTm_3,9.8128
LoTm_1,9.978
LoTm_2,10.0141
LoTm_3,10.0023
HiOs_1,10.1807
HiOs_2,9.8786
HiOs_3,9.9062
BMM_1,10.7551
BMM_2,10.4358
BMM_3,10.453
Heat_1,11.1752
Heat_2,10.7627
Heat_3,10.6068
Cold_1,8.7895
Cold_2,9.1482
Cold_3,8.8207
Etha_1,10.2943
Etha_2,10.1014
Etha_3,10.4098
SMM_1,9.6992
SMM_2,9.3958
SMM_3,9.649
Salt_1,8.7366
Salt_2,8.5735
Salt_3,8.5863
Mt0_1,9.3202
Mt0_3,9.508
M0t45_1,9.7062
M0t45_2,9.3022
M0t45_3,10.0289
M0t90_1,9.5096
M0t90_2,10.2625
M0t90_3,10.1628
M40t45_1,9.2948
M40t45_2,10.4208
M40t45_3,10.2683
M40t90_1,9.6907
M40t90_2,10.2236
M40t90_3,10.4275
dia0_1,9.4035
dia0_2,9.5886
dia0_3,9.3472
dia5_1,9.7619
dia5_2,9.8865
dia5_3,9.8032
dia15_1,9.8624
dia15_2,9.8562
dia15_3,10.1003
Diami_1,9.1833
Diami_2,9.5297
Diami_3,9.5492
Paraq_1,9.0769
Paraq_2,9.3285
Paraq_3,8.4552
H2O2_1,9.265
H2O2_2,9.5173
H2O2_3,9.2314
Oxctl_1,8.9326
Oxctl_2,8.9374
Oxctl_3,9.2387
GM-0.1_1,9.8346
GM-0.2_1,9.8085
GM+5_1,9.4876
