,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.37124110525,0.13764667365609987,2.0,0.0,4.4685720016,5.0,4.2739102089
1,U01-Set001__USA300 LAC CA-MHB Control,4.26640442495,0.06600998221467495,2.0,1.0,4.2197283189,6.0,4.313080531
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.2945106313,0.11836117588853956,2.0,2.0,4.3782046214,7.0,4.2108166412
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.20358407055,0.03830686916132674,2.0,3.0,3.2306711175,8.0,3.1764970236
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.46157002025,0.19985161153859446,2.0,4.0,4.60288645,9.0,4.3202535905
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.1758828563500003,0.4151736944982718,2.0,10.0,2.4694549911,29.0,1.8823107216000001
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.2568322932,0.24816403330985098,2.0,11.0,2.432310764,30.0,2.0813538224
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.3192135248000003,0.0011172432806744834,2.0,12.0,2.3200035351,31.0,2.3184235145
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.463205668,0.009371623743842764,2.0,13.0,2.4698324067,14.0,2.4565789293
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.3059362092,0.09496260845826206,2.0,15.0,2.2387875048,18.0,2.3730849136
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.1030831992000003,0.257882286596107,2.0,16.0,2.2854335128,19.0,1.9207328856
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.3542409108499998,0.09470844606754306,2.0,17.0,2.4212098953,20.0,2.2872719264
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.1616954742,0.2943096148092196,2.0,21.0,2.3698037986,24.0,1.9535871498000001
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,1.76064070325,0.11736269861638672,2.0,22.0,1.6776527432,25.0,1.8436286633
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,1.8038275724,0.5101526806102462,2.0,23.0,2.1645599923,26.0,1.4430951525
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.22962885385,0.1736315087291032,2.0,27.0,3.1068528366,28.0,3.3524048711
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,2.4645372946500004,0.03093797377150117,2.0,32.0,2.4864137457,33.0,2.4426608436
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.35243103655,0.06549145543801932,2.0,34.0,3.3061215843,38.0,3.3987404888
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.5305001197,0.01692046578866501,2.0,35.0,3.5424646958,39.0,3.5185355436
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,3.57744018635,0.009418918510191636,2.0,36.0,3.5841003675,40.0,3.5707800052
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.0213521456,0.3398028806862917,2.0,37.0,3.7810752244,41.0,4.2616290668
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.93678147365,0.3477388639059455,2.0,42.0,3.1826699824,45.0,2.6908929649
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.9800765708499997,0.29100955432035774,2.0,43.0,3.1858514001,46.0,2.7743017416
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,3.0993528453000003,0.16948078294328175,2.0,44.0,3.2191938562,47.0,2.9795118344000002
24,U01-Set003__USA300 TCH1516 CA-MHB Control,2.0252157047,0.39047775703222576,2.0,48.0,2.3013251746,52.0,1.7491062348000002
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,1.76413873105,0.1252391651532427,2.0,49.0,1.852696194,53.0,1.6755812681000002
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,1.8487790425,0.15873867071625175,2.0,50.0,1.961024233,54.0,1.736533852
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,2.2342710234,0.15840779692713688,2.0,51.0,2.122259796,55.0,2.3462822508
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.37214034395,0.18625952537040336,2.0,56.0,1.5038457174,57.0,1.2404349705
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,1.68132825305,0.3809852179580895,2.0,58.0,1.9507254842,59.0,1.4119310219
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.5490835295,0.06355388110490229,2.0,60.0,2.5940229098,61.0,2.5041441492
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.66119442225,0.05852145128711887,2.0,62.0,2.7025753373,63.0,2.6198135072
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,2.6595016318,0.05460320439186085,2.0,64.0,2.6208913357,65.0,2.6981119279
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,2.58692433625,0.40416916037834355,2.0,66.0,2.8727150903,67.0,2.3011335822
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,3.4001722527,0.6305314954720762,2.0,68.0,3.8460253489,69.0,2.9543191565
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,2.66148680515,0.21146672062610464,2.0,70.0,2.5119572530000003,71.0,2.8110163572999998
