sample,new_1188125_1188650
LBexp_1,10.8337
LBexp_2,10.0133
LBexp_3,9.6373
LBtran_1,8.0128
LBtran_2,8.0514
LBtran_3,7.9808
LBstat_1,8.0975
LBstat_2,8.0588
LBstat_3,8.0963
LBGexp_1,11.2048
LBGexp_2,10.5605
LBGexp_3,10.7698
LBGtran_2,8.5834
LBGtran_3,9.7231
LBGstat_1,10.5059
LBGstat_2,9.8363
LBGstat_3,9.1899
S0_1,8.3575
S0_2,8.7203
S0_3,8.6347
S1_1,9.2322
S1_2,9.2078
S1_3,9.3032
S2_1,8.3791
S2_2,8.0987
S2_3,7.8492
S3_1,8.5078
S3_2,8.4841
S4_1,9.391
S4_2,8.4913
S4_3,8.6084
S5_1,8.5832
S5_2,8.5199
S5_3,9.0685
S6_1,8.1603
S6_2,7.9325
S6_3,7.3816
S6/t_1,9.0847
S6/t_2,8.0281
S6_4,8.4086
S6_5,8.6588
S6_6,8.3206
S7_4,9.5316
S7_5,9.4937
S7_6,9.7028
S8_4,9.3066
S8_5,9.2334
G135_1,10.9694
G135_3,9.6589
G150_1,10.6273
G150_2,11.4
G150_3,11.0534
G180_1,11.2803
G180_2,11.7176
G180_3,10.4452
C30_1,10.4938
C30_2,10.8799
C90_1,9.127
C90_2,8.5852
BI_1,8.0932
BI_2,7.9
BC_2,7.2381
BC/t_1,8.3728
BC/t_2,9.0976
BC_1,7.4095
Sw_1,7.8669
Sw_2,7.2776
BT_1,7.7995
BT_2,7.8087
B36_1,7.3358
B36_2,7.4778
B60_1,7.3802
B60_2,8.1664
M9exp_1,9.8201
M9exp_2,9.4005
M9exp_3,9.3813
M9tran_1,9.16
M9tran_2,8.9799
M9tran_3,9.3466
M9stat_1,8.2834
M9stat_2,8.3875
M9stat_3,7.9972
M+G_1,8.9047
M+G_2,9.3778
M+G_3,9.2755
Glu_1,9.6918
Glu_2,9.669
Glu_3,9.7152
Fru_1,10.2076
Fru_2,9.8802
Fru_3,9.3803
Mal_1,8.1318
Mal_2,9.1877
Mal_3,9.0549
G+S_2,8.7234
G+S_3,9.0348
Pyr_1,8.7054
Pyr_2,8.9436
Pyr_3,8.9328
Gly_1,8.2467
Gly_2,8.6121
Gly_3,8.4207
Glucon_1,8.9999
Glucon_2,8.9182
Glucon_3,9.0323
aero_1,10.3412
aero_2,8.5975
aero_3,9.2834
nit_1,8.5482
nit_2,8.695
nit_3,8.4353
ferm_1,8.6687
ferm_2,8.2754
ferm_3,8.6925
T-5.40H_1,9.3564
T-4.40H_1,9.1167
T-3.40H_1,9.1062
T-2.40H_1,9.0483
T-1.40H_1,9.0667
T-1.10H_1,9.2573
T-0.40H_1,9.2147
T0.0H_1,8.9743
T0.30H_1,9.4965
T1.0H_1,8.6162
T1.30H_1,8.6431
T2.0H_1,8.5035
T2.30H_1,8.832
T3.0H_1,8.1502
T3.30H_1,8.2073
T4.0H_1,8.1798
T5.0H_1,8.0555
HPh_1,10.0661
HPh_2,9.3587
HPh_3,9.3756
LPh_1,10.117
LPh_2,10.5429
LPh_3,10.1378
LPhT_1,8.4883
LPhT_2,8.2669
LPhT_3,8.2931
SMMPr_1,9.0452
SMMPr_2,8.7056
SMMPr_3,8.8153
HiTm_1,9.326
HiTm_2,10.2582
HiTm_3,9.9858
LoTm_1,7.7119
LoTm_2,7.7564
LoTm_3,7.6282
HiOs_1,8.6814
HiOs_2,8.8622
HiOs_3,8.7051
BMM_1,10.3606
BMM_2,10.237
BMM_3,9.8728
Heat_1,10.6054
Heat_2,10.289
Heat_3,9.9939
Cold_1,9.0489
Cold_2,8.5806
Cold_3,8.2404
Etha_1,7.76
Etha_2,7.8232
Etha_3,7.5274
SMM_1,9.4918
SMM_2,9.3308
SMM_3,9.3707
Salt_1,8.1495
Salt_2,7.8974
Salt_3,8.0059
Mt0_1,10.1871
Mt0_3,10.8044
M0t45_1,8.72
