,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,0.5009056571038022,4.0,0.0,0.0287694041,1.0,0.3885717795,2.0,-0.7155319603,3.0,0.2981907767
1,2AA__del_ridA,-0.76618882555,0.2965317853035644,4.0,4.0,-0.5034262039,5.0,-0.5166816681,6.0,-1.0476724709,7.0,-0.9969749593
2,GC_MS__WT,0.0,0.06040848484481795,3.0,8.0,0.0697506859,9.0,-0.0354378406,10.0,-0.0343128453,,
3,GC_MS__del_slyA,-1.1191674598499999,0.11815593977164578,2.0,11.0,-1.2027163261,12.0,-1.0356185936,,,,
4,Rho__WT,0.0,0.46683716313138907,3.0,13.0,-0.0825017977,14.0,0.5025881149,15.0,-0.4200863172,,
5,Rho__rho_Y80C,0.19221532543333333,0.2781829234090766,3.0,16.0,0.0061066683000000005,17.0,0.5120038920000001,18.0,0.05853541600000001,,
6,Rho__rho_K130Q,2.5252837091,0.1417847434289722,3.0,19.0,2.4196275548,20.0,2.4698043707,21.0,2.6864192018,,
7,flagella__WT,0.0,0.8007339001188636,2.0,22.0,0.5662043707000001,23.0,-0.5662043707000001,,,,
8,flagella__del_rfaL,-3.3260135795999997,0.3405453279572948,2.0,24.0,-3.5668154903,25.0,-3.0852116689,,,,
9,flagella__del_rfaG,-3.64040354255,0.5548659032679977,2.0,26.0,-3.2480540997,27.0,-4.0327529854,,,,
10,flagella__del_rfaD,-2.1983431713000003,0.5660132915546338,2.0,28.0,-2.598575008,29.0,-1.7981113346000002,,,,
11,nusG__WT_OD08,0.0,0.6630988551873335,2.0,30.0,-0.4688816971,31.0,0.4688816971,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-1.5705993143666668,0.7236431199069842,3.0,32.0,-0.7522801817,33.0,-1.83338705,45.0,-2.1261307114,,
13,omv__spi2_ind_highOD_intracellularRNAs,-1.1404778908,1.1418419425109245,3.0,34.0,0.0823912987,36.0,-1.3250094161,37.0,-2.178815555,,
14,omv__spi1_ind_highOD_intracellularRNAs,2.1523051782333336,0.33542095682676243,3.0,35.0,2.1044992315,41.0,1.8433520838000002,42.0,2.5090642194,,
15,omv__controlPCN_highOD_intracellularRNAs,-1.6786625869666667,2.141770889117394,3.0,38.0,-0.4380643804,39.0,-0.4461612129,40.0,-4.1517621676,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,0.31767249816871224,3.0,43.0,-0.1672039706,44.0,0.3663526533,46.0,-0.1991486827,,
17,sv5015__STM1625,3.5441060933666666,0.3834813866713837,3.0,47.0,3.1887078494,48.0,3.4930541715,49.0,3.9505562592,,
18,sv5015__STM0581,3.5242680011666665,0.12380466952282687,3.0,50.0,3.4777802214999998,51.0,3.6645877679,52.0,3.4304360141,,
19,sv5015__WT,3.333332221355789e-11,0.40052847546598835,3.0,53.0,0.4476188378,54.0,-0.32456204520000004,55.0,-0.1230567925,,
20,tomato__tomato_root,1.0358974138333334,0.30024717156468483,3.0,56.0,0.9145989121,57.0,1.3778176535,58.0,0.8152756759,,
21,tomato__LB,0.0,1.0470282059205418,2.0,59.0,-0.7403607445,60.0,0.7403607445,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.3024496587,0.31735335519465874,3.0,61.0,-0.5977612792,62.0,0.0331062238,63.0,-0.3426939207,,
23,AcrB_efflux_virulence__WT,9.25185853854297e-18,0.20653910879870593,3.0,64.0,0.2302006286,65.0,-0.0611173873,66.0,-0.1690832413,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.1677063416,0.12675462838219945,3.0,67.0,0.3080393662,74.0,0.0615298658,75.0,0.1335497928,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,3.086465537,0.42715837195657325,3.0,68.0,2.78169711,69.0,2.9029905104,71.0,3.5747089906,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-0.11156648563333336,0.8812109825470842,3.0,70.0,-1.0168495469,106.0,0.7434178466,107.0,-0.0612677566,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,3.0896727672666664,0.24571068116834557,3.0,72.0,3.3301229188,79.0,3.0998759565,110.0,2.8390194265,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,1.0090229578666667,0.5846390066176722,3.0,73.0,1.4557622389,76.0,0.34733747330000003,109.0,1.2239691614,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,2.796535566233333,0.3799968507474011,3.0,77.0,2.7083990444,78.0,2.4683517999999998,86.0,3.2128558543,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,2.1540722581000002,0.45597182190639957,2.0,80.0,2.4764930254,95.0,1.8316514908000001,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,4.4871901321,1.1837444602008071,2.0,81.0,5.3242238671,82.0,3.6501563971,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,1.2947498177333332,0.08122974027570747,3.0,83.0,1.3756906630999999,84.0,1.2132342325,85.0,1.2953245576,,
