,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,5.70165710925,0.16129258477569544,2.0,0.0,5.5876060288,5.0,5.8157081897000005,,
1,U01-Set001__USA300 LAC CA-MHB Control,5.9230525171499995,0.16022308534488572,2.0,1.0,6.0363473472999996,6.0,5.809757687,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.1307126512500005,0.06427125288452079,2.0,2.0,6.17615929,7.0,6.0852660125,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,5.81720681705,0.20929773181026265,2.0,3.0,5.6692109716,8.0,5.9652026625,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.49969667375,0.013954774600579966,2.0,4.0,5.489829158,9.0,5.5095641895,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.2768007414,0.39145536256280783,2.0,13.0,0.0,14.0,0.5536014828,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.0089233395,0.7427095537377535,2.0,15.0,0.4837483776,18.0,1.5340983014,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.9718163150000001,0.6491155866583453,2.0,16.0,0.5128222819,19.0,1.4308103481,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.0958553804000002,0.5273362725701632,2.0,17.0,1.4687384347,20.0,0.7229723261000001,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.631734627,0.2529212155198073,2.0,34.0,4.4528923204,38.0,4.8105769336,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.84951613485,0.28245483166609375,2.0,35.0,4.649790408,39.0,5.0492418617,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.3487615203,0.4477070488120254,2.0,36.0,5.6653382105,40.0,5.0321848301,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,3.7458354052,0.5562127669600723,2.0,37.0,3.3525335859,41.0,4.1391372245,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,1.0009884223,1.4156114025951072,2.0,42.0,0.0,45.0,2.0019768446,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,1.3509884121,0.32207048448587655,2.0,43.0,1.1232501885,46.0,1.5787266357,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,1.5402565617500001,0.09187788970285718,2.0,44.0,1.4752890829,47.0,1.6052240406,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,0.9163656397000001,0.28231616244016006,2.0,56.0,0.7167379668,57.0,1.1159933126000001,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,0.6871834404,0.09935977715007183,2.0,58.0,0.7574414126,59.0,0.6169254682,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,0.95371408665,0.3809979310309086,2.0,60.0,0.684307866,61.0,1.2231203073,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,0.36723003725000003,0.519341699189727,2.0,62.0,0.7344600745000001,63.0,0.0,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.25240506345,0.12734049587094068,2.0,72.0,4.1623617353,73.0,4.3424483916,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,2.0499412294,0.25634261291602567,2.0,74.0,1.8686796294999999,75.0,2.2312028293,,
38,ICA-Set002__USA300 LAC CA-MHB Control,5.98092199135,0.4068079745569732,2.0,76.0,5.6932653139,77.0,6.2685786688,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,0.8483470317499999,0.14092351113192206,2.0,78.0,0.7486990614,79.0,0.9479950021,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,1.6879412459499998,0.32357504303107215,2.0,80.0,1.9167433531,81.0,1.4591391388,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0,,
