,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.177153361750001,0.09768160734379573,2.0,0.0,8.1080820348,5.0,8.2462246887,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.27317528705,0.12101287305774817,2.0,1.0,9.3587443102,6.0,9.1876062639,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.21870847885,0.01249789463929426,2.0,2.0,9.2275458249,7.0,9.2098711328,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.42272738115,0.038105118585890066,2.0,3.0,9.4496717689,8.0,9.3957829934,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.6150221571,0.11050285498448012,2.0,4.0,9.6931594752,9.0,9.536884839,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.310324992,0.04525397245703594,2.0,10.0,8.3423243828,29.0,8.2783256012,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.05150462065,0.09843777998168643,2.0,11.0,7.9818985989,30.0,8.1211106424,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.3712874844,0.20479876399572386,2.0,12.0,8.5161020792,31.0,8.2264728896,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.15645119865,0.3458141794930535,2.0,13.0,8.9119236473,14.0,9.40097875,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.2423568244,0.09064051541473123,2.0,15.0,6.1782643013,18.0,6.3064493475,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,6.1424547703000005,0.40089933860387217,2.0,16.0,6.4259334112,19.0,5.8589761294,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.95538512205,0.2567818783258116,2.0,17.0,7.1369573295,20.0,6.7738129146,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.689176515950001,0.7441849288547189,2.0,21.0,6.1629583063,24.0,7.2153947256,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.3731603915,0.05515923526366246,2.0,22.0,5.4121638608,25.0,5.3341569222,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.20707239155,0.5719245896233441,2.0,23.0,6.6114841472,26.0,5.8026606359,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.37486056835,0.13133302666701505,2.0,27.0,9.4677270421,28.0,9.2819940946,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.9954021862,0.02271283676992882,2.0,32.0,9.0114625871,33.0,8.9793417853,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.7068980245,0.06277204360212517,2.0,34.0,9.7512845622,38.0,9.6625114868,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.8303960245,0.11458897122162338,2.0,35.0,9.7493693859,39.0,9.9114226631,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.8000149923,0.016928400092435535,2.0,36.0,9.7880448058,40.0,9.8119851788,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.495970095099999,0.03888084095851272,2.0,37.0,9.4684771888,41.0,9.5234630014,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.2504643893,0.06591502420863256,2.0,42.0,8.2038554287,45.0,8.2970733499,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.5739816289499995,0.22010976091733933,2.0,43.0,7.7296227335,46.0,7.4183405244,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.4342661244,0.07692884490334041,2.0,44.0,8.4886630323,47.0,8.3798692165,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,8.2239674521,0.162717454083708,2.0,48.0,8.1089088369,52.0,8.3390260673,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,8.27864575665,0.1308375869267655,2.0,49.0,8.3711619016,53.0,8.1861296117,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.99288556475,0.33434594921191685,2.0,50.0,8.2293038527,54.0,7.7564672768000005,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.936640325,0.023196774994118742,2.0,51.0,7.9202377281,55.0,7.9530429219,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,5.6198973568,0.05137470233143817,2.0,56.0,5.5835699564,57.0,5.6562247572,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.340992002249999,0.10519925084748302,2.0,58.0,5.4153791059,59.0,5.2666048986,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,6.6378190855,0.14267483481166668,2.0,60.0,6.5369327423,61.0,6.7387054287,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,6.34832363805,0.24779438341120189,2.0,62.0,6.1731065492,63.0,6.5235407269,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,8.577921129,0.150906531572136,2.0,64.0,8.4712140972,65.0,8.684628160799999,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,9.3337397305,0.18094102277636948,2.0,66.0,9.461684354700001,67.0,9.2057951063,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,9.3607046598,0.6056582405861783,2.0,68.0,9.7889697088,69.0,8.9324396108,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,8.7081214627,0.24100751687606983,2.0,70.0,8.5377034132,71.0,8.8785395122,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,9.7497432724,0.06492508602868062,2.0,72.0,9.795652241,73.0,9.7038343038,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,8.3039961808,0.07851623273480239,2.0,74.0,8.2484768202,75.0,8.3595155414,,
38,ICA-Set002__USA300 LAC CA-MHB Control,9.33922619845,0.18373930615116463,2.0,76.0,9.4691495078,77.0,9.2093028891,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,7.35450034485,0.15509505080119929,2.0,78.0,7.464169107,79.0,7.2448315827,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,9.4984413352,0.028093516041050766,2.0,80.0,9.4785762195,81.0,9.5183064509,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,9.2306215194,0.18568648964117418,2.0,82.0,9.3619216954,83.0,9.0993213434,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,9.57997661825,0.02108465375623008,2.0,84.0,9.5948857199,85.0,9.5650675166,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,9.5272463698,0.01784278362997504,2.0,86.0,9.5146296165,87.0,9.5398631231,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,9.286729097750001,0.12757914539954174,2.0,88.0,9.1965170189,89.0,9.3769411766,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,9.4590638334,0.039964499919772,2.0,90.0,9.4873230023,91.0,9.4308046645,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,9.31575678125,0.04983614538509612,2.0,92.0,9.3509962576,93.0,9.2805173049,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,9.02769003705,0.0007422130065271301,2.0,94.0,9.0282148609,96.0,9.0271652132,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,8.03636604035,0.12499313088426361,2.0,95.0,8.1247495308,97.0,7.9479825499,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,8.56761600275,0.12082332290271211,2.0,98.0,8.4821810118,99.0,8.653050993699999,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,8.86572120775,0.18029186997199406,2.0,100.0,8.9932068116,101.0,8.7382356039,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,7.7670655627,0.28632087145348384,2.0,102.0,7.9695249925,103.0,7.5646061329,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,8.98888790265,0.03683850196753739,2.0,104.0,9.0149366572,105.0,8.9628391481,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,8.8648908752,0.08391161332158989,2.0,106.0,8.924225346,107.0,8.8055564044,,
