,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,1.0726387456092514,4.0,0.0,-0.2151344199,1.0,-0.2723113183,2.0,1.5110870017,3.0,-1.0236412635
1,2AA__del_ridA,0.17471850557500002,0.3534246298730846,4.0,4.0,0.1935802576,5.0,0.42176815500000003,6.0,0.4145785605,7.0,-0.3310529508
2,GC_MS__WT,0.0,0.429045873545667,3.0,8.0,-0.4457940621,9.0,0.0357310559,10.0,0.4100630062,,
3,GC_MS__del_slyA,0.14973511635,0.11058332055419923,2.0,11.0,0.0715409005,12.0,0.2279293322,,,,
4,Rho__WT,-1.850371707708594e-17,0.28655732428345326,3.0,13.0,0.1239468165,14.0,0.2037200055,15.0,-0.327666822,,
5,Rho__rho_Y80C,0.4868743688333333,0.4090209999501956,3.0,16.0,0.9412140759000001,17.0,0.3714173227,18.0,0.14799170790000002,,
6,Rho__rho_K130Q,2.0736761747666663,0.3779416383882343,3.0,19.0,1.6484906450999999,20.0,2.2011053849,21.0,2.3714324943,,
7,flagella__WT,0.0,0.5740564392818505,2.0,22.0,0.405919201,23.0,-0.405919201,,,,
8,flagella__del_rfaL,-0.674542153,0.4851651380352038,2.0,24.0,-0.3314785939,25.0,-1.0176057121,,,,
9,flagella__del_rfaG,-3.2396448820000003,1.4570497840101904,2.0,26.0,-2.2093550992,27.0,-4.2699346648,,,,
10,flagella__del_rfaD,-0.8291947583,1.201277091664469,2.0,28.0,0.0202364193,29.0,-1.6786259359,,,,
11,nusG__WT_OD08,0.0,0.5453575503163856,2.0,30.0,-0.385626022,31.0,0.385626022,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.08929207743333334,1.3867781555807865,3.0,32.0,-1.4878653511,33.0,1.1178384708,45.0,0.6379031126,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.5726094405666666,0.907076750182756,3.0,34.0,1.263696028,36.0,0.9086728716,37.0,-0.4545405779,,
14,omv__spi1_ind_highOD_intracellularRNAs,2.0967645752666666,0.2731274890281322,3.0,35.0,1.8008167474,41.0,2.3391301607,42.0,2.1503468177,,
15,omv__controlPCN_highOD_intracellularRNAs,2.2372323217666668,1.2468238414733928,3.0,38.0,3.5925796347,39.0,1.1390293112,40.0,1.9800880194000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.33333304534944e-11,0.40503111823181187,3.0,43.0,-0.4053635915,44.0,0.4046978242,46.0,0.0006657674,,
17,sv5015__STM1625,1.6911391107666667,1.0666743365248081,3.0,47.0,1.7903524223,48.0,0.5783242537000001,49.0,2.7047406563000003,,
18,sv5015__STM0581,3.207014930166667,0.254426767452084,3.0,50.0,3.3909495879,51.0,2.9166565449,52.0,3.3134386577,,
19,sv5015__WT,0.0,0.2727663985114244,3.0,53.0,0.0948263171,54.0,0.2126973667,55.0,-0.3075236838,,
20,tomato__tomato_root,1.3970191367666667,0.5629573381041144,3.0,56.0,0.7475240708,57.0,1.7449633072,58.0,1.6985700323000001,,
21,tomato__LB,0.0,0.038378095390999595,2.0,59.0,0.0271374115,60.0,-0.0271374115,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-1.3545472287000002,0.5220398112704577,3.0,61.0,-1.4024023286,62.0,-1.8510118209000002,63.0,-0.8102275366,,
23,AcrB_efflux_virulence__WT,0.0,0.08397109297083326,3.0,64.0,-0.0382909789,65.0,-0.0580004447,66.0,0.09629142360000001,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.3825723048333333,0.26220532349873715,3.0,67.0,-0.3193016468,74.0,-0.6706237986,75.0,-0.1577914691,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,3.3538143173,0.30808070348660155,3.0,68.0,3.7040080249000003,69.0,3.2329115151,71.0,3.1245234119,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-0.4853277983,0.15765067118987422,3.0,70.0,-0.378415977,106.0,-0.6663812441,107.0,-0.4111861738,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,2.087171037833333,0.7836143521165727,3.0,72.0,2.5674875341,79.0,2.5111087921,110.0,1.1829167873,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-2.5390359498333335,0.536980383360694,3.0,73.0,-2.6050953841,76.0,-1.9720820382,109.0,-3.0399304272,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,2.110818673166667,0.8593897197806306,3.0,77.0,2.250678237,78.0,2.8917003670000003,86.0,1.1900774155,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,3.04238475715,0.6097669010138506,2.0,80.0,2.6112144465,95.0,3.4735550678,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,0.93866675875,0.07148234777947231,2.0,81.0,0.8881211059,82.0,0.9892124116000001,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-1.3498819733999998,1.136614164219225,3.0,83.0,-2.3586719959,84.0,-0.1184045898,85.0,-1.5725693345,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-1.7491547580666669,0.7700255482293838,3.0,87.0,-0.9722195894000001,100.0,-1.7631651984,101.0,-2.5120794864000002,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,3.333329908391155e-11,0.7420636260576986,3.0,88.0,-0.14284739600000002,89.0,0.8031028567,90.0,-0.6602554606000001,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,2.8661703039,0.2625963349808,3.0,91.0,3.0623655705,92.0,2.5678542944,93.0,2.9682910468,,
