,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.1898044686,0.18380423672632226,2.0,0.0,2.0598352464,5.0,2.3197736908,,
1,U01-Set001__USA300 LAC CA-MHB Control,2.40960816555,0.16510866046863631,2.0,1.0,2.2928587121,6.0,2.526357619,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,2.05938278735,0.5202895020079595,2.0,2.0,2.4272830224,7.0,1.6914825523,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,2.0269165751,0.7375672627899866,2.0,3.0,2.5484553882,8.0,1.5053777620000002,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.00743438195,0.34938452285161037,2.0,4.0,3.2544865473,9.0,2.7603822166,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.5397893089499997,0.20755853465826196,2.0,10.0,2.3930232616,29.0,2.6865553563,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,1.1683716681999998,0.4980745659220108,2.0,11.0,0.8161797651,30.0,1.5205635712999999,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.49741680035,0.024434028791249736,2.0,12.0,2.5146942678,31.0,2.4801393329,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.1834298260500002,0.37795258221331335,2.0,13.0,3.4506826599,14.0,2.9161769922,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.9669903524,0.3528668419518004,2.0,15.0,2.7174758156000003,18.0,3.2165048892,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.5353535215000003,0.7735091459343588,2.0,16.0,3.0823070839,19.0,1.9883999591000001,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.95679372175,0.9528178918316075,2.0,17.0,2.2830497292,20.0,3.6305377143,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,3.6181222669500004,0.004846022328126921,2.0,21.0,3.6146956117,24.0,3.6215489222,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.73304947585,0.11972706329861266,2.0,22.0,3.6483896575,25.0,3.8177092942,,
