,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.023712977227942047,2.0,0.0,0.016767607,1.0,-0.016767607,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,10.876321489999999,0.5945857841930121,2.0,2.0,10.45588585,3.0,11.29675713,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.601760347,0.5689863253508658,3.0,4.0,0.774485999,5.0,-0.033574086,6.0,1.064369128,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,12.573582325,0.27964514025475445,2.0,7.0,12.37584335,8.0,12.7713213,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.05659035815333697,2.0,9.0,0.040015426,10.0,-0.040015426,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.1307772964999998,0.04883013629435246,2.0,11.0,1.096249176,12.0,1.165305417,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.10357379670027314,2.0,13.0,-0.073237734,14.0,0.073237734,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-1.3674849667500002,1.3703193822774433,4.0,15.0,-2.0977542590000002,16.0,-2.918160535,17.0,-0.44390299600000005,18.0,-0.010122077,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-10.033762922000001,0.3377035601103907,4.0,19.0,-10.5162804,20.0,-9.74969535,21.0,-9.867745758,22.0,-10.00133018,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.5816117063333334,1.13142751292334,3.0,23.0,0.21323949,24.0,-0.081102508,25.0,-1.876972101,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.06005323400907567,2.0,26.0,-0.042464049000000004,27.0,0.042464049000000004,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,1.324950999,0.4287393758143295,2.0,28.0,1.021786479,29.0,1.628115519,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,2.7526929535000004,0.2969664824139221,2.0,30.0,2.962679967,31.0,2.5427059400000003,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,1.4373685206278097,2.0,32.0,-1.016373028,33.0,1.016373028,,,,,,,,,,,,
14,Catabolite_repression__delHfq,5.560839696,1.2309611350910903,2.0,34.0,4.69041873,35.0,6.431260662,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,8.928105218999999,0.8281065895272737,2.0,36.0,8.342545434,37.0,9.513665004,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.6407912540580782,3.0,38.0,-0.519378815,39.0,-0.196706984,40.0,0.716085799,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.3645350806666667,1.1097468937217512,3.0,41.0,0.816596826,42.0,-0.524713148,43.0,-1.38548892,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.39776532411134924,2.0,44.0,0.281262558,45.0,-0.281262558,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.6459128375000001,0.9034981596809983,2.0,46.0,-0.007043162,47.0,-1.2847825130000001,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.11497650100000001,,1.0,48.0,0.11497650100000001,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-1.4301071095,0.15074888169100764,2.0,49.0,-1.536702666,50.0,-1.323511553,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.057488250500000004,0.4162489065740551,2.0,51.0,-0.351820675,52.0,0.23684417400000002,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.63601451,0.3084127729385174,3.0,53.0,0.582296082,54.0,0.357989834,55.0,0.967757614,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-3.0070850253333337,0.20729315751975955,3.0,56.0,-2.789454096,57.0,-3.202202501,58.0,-3.029598479,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.607015893,,1.0,59.0,-0.607015893,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.8849382422128362,2.0,60.0,-0.625745832,61.0,0.625745832,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-2.182827423,0.11398779667301157,2.0,62.0,-2.263428967,63.0,-2.102225879,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.6168746104999999,2.1059778467986927,2.0,64.0,-0.872276606,65.0,2.106025827,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-8.15794458325,0.5354512895306718,4.0,66.0,-7.920148924,67.0,-8.235381598,68.0,-7.611736032,69.0,-8.864511779,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,0.0,4.453725483067597,4.0,70.0,-2.324831325,71.0,-2.60972295,72.0,-1.722985654,73.0,6.657539929,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,2.8402746615,0.35773903210986835,2.0,74.0,3.093234357,75.0,2.587314966,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.4531387708321145,3.0,76.0,-0.10550688500000001,77.0,-0.391077571,78.0,0.496584456,,,,,,,,,,
