,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.4170397606,0.08535975004894766,2.0,0.0,9.4773982187,5.0,9.3566813025,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.22934271175,0.08227186925343942,2.0,1.0,9.2875177084,6.0,9.1711677151,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.900183139,0.0020292580104985325,2.0,2.0,9.9016180411,7.0,9.8987482369,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.8903307831,0.11065592040950553,2.0,3.0,9.9685763348,8.0,9.8120852314,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.71265861205,0.017272009652496166,2.0,4.0,9.7248717672,9.0,9.7004454569,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.0606803223,0.10119538010924811,2.0,10.0,8.1322362618,29.0,7.9891243828,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.366319353,0.08433950329245446,2.0,11.0,8.4259563877,30.0,8.3066823183,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.49695819065,0.0047486957265005,2.0,12.0,8.5003160256,31.0,8.4936003557,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.65067993915,0.2608541974954393,2.0,13.0,8.8351317111,14.0,8.4662281672,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.46296044335,0.11747875308253346,2.0,15.0,9.3798904204,18.0,9.5460304663,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.64039225945,0.04228289226675076,2.0,16.0,9.6104937396,19.0,9.6702907793,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.62488920785,0.07125248532542058,2.0,17.0,9.5745060923,20.0,9.6752723234,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.361186589350002,0.0039052893049140746,2.0,21.0,9.3639480459,24.0,9.3584251328,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,9.54930547445,0.0480870644359296,2.0,22.0,9.5833081638,25.0,9.5153027851,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.4932762694,0.057335438124308344,2.0,23.0,9.4527339923,26.0,9.533818546500001,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,8.1996182318,0.19767819941628292,2.0,27.0,8.3393978271,28.0,8.0598386365,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.507402668400001,0.2720518071926804,2.0,32.0,9.6997723461,33.0,9.3150329907,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,10.327848489,0.12853117650419305,2.0,34.0,10.2369632225,38.0,10.4187337555,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.45291315195,0.09059861700449362,2.0,35.0,9.5169760484,39.0,9.3888502555,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.7837387706,0.13051919618863356,2.0,36.0,9.6914477619,40.0,9.8760297793,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,10.06543918705,0.0660598141508643,2.0,37.0,10.0187278445,41.0,10.1121505296,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,9.2039795214,0.05746057947828011,2.0,42.0,9.2446102868,45.0,9.163348756,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,9.738553718599999,0.10110838377200969,2.0,43.0,9.8100481424,46.0,9.6670592948,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,9.748595937400001,0.13135168148740667,2.0,44.0,9.841475602100001,47.0,9.6557162727,,
