,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.116651714,0.05022627281328554,2.0,0.0,8.1521670521,5.0,8.0811363759,,
1,U01-Set001__USA300 LAC CA-MHB Control,8.197108250949999,0.031208357969597502,2.0,1.0,8.1750406094,6.0,8.2191758925,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.19774610615,0.07613571398602809,2.0,2.0,8.1439100265,7.0,8.2515821858,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.18452659495,0.012186813758934835,2.0,3.0,8.1931439736,8.0,8.1759092163,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.35403806675,0.030630487539174002,2.0,4.0,8.3323790413,9.0,8.3756970922,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.78879659975,0.13756058001137825,2.0,10.0,7.6915265808,29.0,7.8860666187,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.53938188105,0.08151028597588054,2.0,11.0,7.597018357,30.0,7.4817454051,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.6048826748,0.022891914532113103,2.0,12.0,7.6210697028,31.0,7.5886956468,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.37064110335,0.0036550754691717095,2.0,13.0,8.373225632,14.0,8.3680565747,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.606868377,0.009476895680105468,2.0,15.0,7.6135695542,18.0,7.6001671997999996,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.6986548459,0.04628220923731487,2.0,16.0,7.7313813099,19.0,7.6659283819,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.92483053035,0.002540342700413305,2.0,17.0,7.9230342368,20.0,7.9266268239,,
