,A,CzcR,Fur
R2,,0.850106502109095,0.0
xmin,,-3.777070111,-4.79196562
xmid,,2.8922016156804653,
xmax,,7.410879286,1.163489762
ystart,,0.35940551587887626,0.9126991290906594
yend,,52.493994216464905,0.9126991290906594
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.847833637,0.12110260900000001,0.182171994
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.847833637,-0.12110260900000001,-0.182171995
AB569_EDTA_NaNO2:NaNO2:1,4.194614078,0.20228847600000002,-0.341165376
AB569_EDTA_NaNO2:NaNO2:2,5.09062706,0.677024503,-0.41211417800000005
AB569_EDTA_NaNO2:EDTA:1,0.692497554,0.277075051,0.068557726
AB569_EDTA_NaNO2:EDTA:2,0.11163321600000001,-0.5422909450000001,0.124601074
AB569_EDTA_NaNO2:EDTA:3,0.742540394,-0.193300634,0.15854885400000002
AB569_EDTA_NaNO2:NaNO2_EDTA:1,4.954010999,0.842029326,-0.32753738800000004
AB569_EDTA_NaNO2:NaNO2_EDTA:2,3.603826025,0.241643715,-0.443762668
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.14192337400000002,-0.09677236500000001,0.03229004
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.14192337400000002,0.09677236500000001,-0.032290039
Anthranilate_metabolism_GntR_AntP:antP:1,0.273860041,0.041150551,0.33242071500000003
Anthranilate_metabolism_GntR_AntP:antP:2,0.51853932,-0.029261501000000002,0.150288903
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.14119816200000002,-0.009174296,0.10287892100000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.14119816200000002,0.009174295,-0.10287892100000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.806644652,-0.68305951,-0.047232346
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,1.8303902440000002,-0.317793092,0.297504046
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.685486138,0.558522446,0.567768099
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,1.209013668,0.486337903,0.027716354000000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-2.059710187,-2.841218487,0.032932044
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-2.01738941,-2.583367279,0.02413887
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-2.284965411,-2.425166662,0.363186077
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-2.172133991,-2.605455569,0.10771931900000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.718817224,0.301726366,0.43956983200000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.251317859,0.31122512700000005,0.024676782
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.6078431440000001,0.23363460900000002,-0.07338425500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.031593202,-0.11021808500000001,-0.02895474
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.031593202,0.11021808500000001,0.02895474
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,2.798821616,-0.371344389,-0.60552977
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,3.147252533,-0.535033591,-0.6206550270000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.7427276950000001,-0.948177593,-0.106753728
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.448111702,-0.8748053060000001,-0.108075323
Catabolite_repression:del_hfq_crc_wt:1,-0.054444564,-0.354590132,0.001519783
Catabolite_repression:del_hfq_crc_wt:2,0.054444564,0.354590132,-0.001519783
Catabolite_repression:delHfq:1,-0.508864296,-0.648379555,-0.348127964
Catabolite_repression:delHfq:2,-0.35627991200000003,-0.631162467,-0.438953853
Catabolite_repression:deldcrc:1,-1.807257308,0.715648076,-0.61110875
Catabolite_repression:deldcrc:2,-1.4793654520000001,0.07645011900000001,-0.786493149
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.465407834,-0.133455148,-0.027768217
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.078968595,0.09602055400000001,0.040663553000000005
