k,Name,in_iM,gene_weight,Regulator,Function,Category
17,Uncharacterized 1,False,0.052027744,,"Contains a SigE/SigG inhibitor, spore coat proteins, translational proteins, oxidative stress response, many RNAs",Uncharacterized
26,Uncharacterized 6,False,0.044221995,,5’ ends of tRNAs and independent transcripts,Uncharacterized
21,StrRes – Translation,False,0.032616536,[stringent response]  or  [RplJ],"Production of ribosomes, translation initiation factors, ADP formation, protein processing and secretory machinery, DNA replication, RNA polymerase",Lifestyles
29,Noise – S1235,False,-0.029321558,,"Independent transcript S1235, behaves similar to late sporulation I-modulons",Uncharacterized
37,Noise – Diamide 15,False,-0.020367092,,Likely accounting for noise in the diamide after 15 minutes and LBG exponential conditions,Uncharacterized
63,Noise – Carbon Source Transition 2,False,-0.020354401,,Likely accounting for noise in carbon source transition and gluconnate experiments,Uncharacterized
82,CcpA-1 – Low Glucose 1,False,0.017991669000000002,CcpA  and  SigA,"Uptake and utilization of alternative carbon sources: ribose, sucrose, salicin, beta-glucosides, lichenan,  glucomannon, trehalose, G3P, etc. High expression in exponential phase on LB media",Carbon
30,ManR – Mannose,False,-0.016815476,ManR,Utilization of mannose for cell wall synthesis. Needed for exponential growth in LB media (absent glucose) or in the presence of fructose,Carbon
75,HutP – Histidine Utilization,False,-0.015391720000000001,HutP,Histidine uptake and utilization,Amino Acids
42,Noise – Carbon Source Transition 1,False,0.014852553000000001,,Likely accounting for noise in the carbon source transition experiments,Uncharacterized
55,Noise – LBGexp_1,False,0.014656250000000001,,Likely accounting for noise in the first sample of LBG_exp. Top few RNAs are 5' UTRs of glucose metabolism genes,Uncharacterized
1,FadR – Fatty Acids,False,0.014407304000000001,FadR,Fatty acid degradation,Carbon
34,Uncharacterized 4,False,-0.013553599000000001,,Contains many poorly characterized RNAs with noisy activity ,Uncharacterized
67,CymR / NsrR – Sulfur and Nitrate Respiration,False,-0.01290635,[SigA  and  CymR]  or  [ResD  and  SigA  and  NsrR],Import and utilization of sulfonate and cystine for cysteine production. Nitrite reduction,Multi-Purpose
73,TnrA / PucR – Nitrogen Limitation,False,0.01277239,[SigA  and  TnrA]  or  [SigA  and  PucR],"Ammonium uptake, utilization of nitrate and xanthine. Suggests nitrate limitation in the BT condition",Multi-Purpose
