,BSU_14030
LBexp_1,11.5982
LBexp_2,11.2777
LBexp_3,11.0521
LBtran_1,9.8268
LBtran_2,10.1109
LBtran_3,10.389
LBstat_1,10.5089
LBstat_2,10.1025
LBstat_3,9.9545
LBGexp_1,11.3397
LBGexp_2,11.0186
LBGexp_3,11.2537
LBGtran_2,10.9111
LBGtran_3,11.64
LBGstat_1,11.4619
LBGstat_2,11.3271
LBGstat_3,10.7187
S0_1,9.9905
S0_2,10.264
S0_3,9.9029
S1_1,10.6042
S1_2,10.4745
S1_3,10.5971
S2_1,9.9539
S2_2,9.5724
S2_3,9.1562
S3_1,11.3558
S3_2,11.17
S4_1,11.766
S4_2,11.238
S4_3,10.7642
S5_1,12.0129
S5_2,11.8989
S5_3,12.1634
S6_1,12.203
S6_2,9.4845
S6_3,12.1542
S6/t_1,11.8241
S6/t_2,8.9591
S6_4,11.0644
S6_5,11.729800000000001
S6_6,11.7402
S7_4,11.35
S7_5,11.1044
S7_6,11.3048
S8_4,10.6843
S8_5,9.7852
G135_1,11.177
G135_3,9.6647
G150_1,10.906
G150_2,11.4861
G150_3,10.9949
G180_1,10.8595
G180_2,11.2961
G180_3,10.1576
C30_1,10.3423
C30_2,10.6863
C90_1,10.7236
C90_2,11.0078
BI_1,11.5027
BI_2,11.5173
BC_2,10.9947
BC/t_1,10.5005
BC/t_2,10.8583
BC_1,10.4442
Sw_1,11.1297
Sw_2,11.5207
BT_1,10.6922
BT_2,10.0515
B36_1,10.6455
B36_2,10.5643
B60_1,10.8553
B60_2,10.8689
M9exp_1,11.1977
M9exp_2,10.8011
M9exp_3,10.4694
M9tran_1,10.1851
M9tran_2,10.1419
M9tran_3,10.5261
M9stat_1,9.3497
M9stat_2,9.2492
M9stat_3,8.9963
M+G_1,10.3227
M+G_2,10.5776
M+G_3,10.641
Glu_1,11.006
Glu_2,10.89
Glu_3,10.9276
Fru_1,11.2004
Fru_2,10.9784
Fru_3,10.3933
Mal_1,9.9929
Mal_2,10.4049
Mal_3,10.655
G+S_2,10.7183
G+S_3,10.996
Pyr_1,10.2356
Pyr_2,10.8728
Pyr_3,10.5237
Gly_1,9.3047
Gly_2,9.9669
Gly_3,8.8183
Glucon_1,10.0134
Glucon_2,10.6217
Glucon_3,9.8976
aero_1,11.678
aero_2,10.3835
aero_3,11.1322
nit_1,11.0719
nit_2,10.9654
nit_3,10.7903
ferm_1,10.7098
ferm_2,10.5604
ferm_3,11.2893
T-5.40H_1,11.2331
T-4.40H_1,11.0295
T-3.40H_1,10.9354
T-2.40H_1,10.624600000000001
T-1.40H_1,10.731300000000001
