,BSU_21350
LBexp_1,7.5555
LBexp_2,7.3758
LBexp_3,7.5295
LBtran_1,7.7256
LBtran_2,7.505
LBtran_3,7.6718
LBstat_1,7.5204
LBstat_2,7.6795
LBstat_3,7.7705
LBGexp_1,7.4165
LBGexp_2,7.4169
LBGexp_3,7.5476
LBGtran_2,7.7673
LBGtran_3,7.7833
LBGstat_1,8.0005
LBGstat_2,7.8428
LBGstat_3,8.103
S0_1,7.0708
S0_2,7.3768
S0_3,7.5066
S1_1,7.7544
S1_2,7.7316
S1_3,7.8286
S2_1,7.9206
S2_2,7.4122
S2_3,7.3389
S3_1,7.818
S3_2,7.6315
S4_1,8.2187
S4_2,7.8094
S4_3,7.5904
S5_1,7.7605
S5_2,7.9601
S5_3,8.0405
S6_1,7.6301
S6_2,7.4737
S6_3,7.6073
S6/t_1,7.9986
S6/t_2,7.6174
S6_4,7.8406
S6_5,8.0838
S6_6,7.8203
S7_4,8.5953
S7_5,8.573
S7_6,8.9788
S8_4,8.4025
S8_5,8.9497
G135_1,7.94
G135_3,7.7015
G150_1,7.7399000000000004
G150_2,7.8189
G150_3,7.7897
G180_1,7.8198
G180_2,7.7289
G180_3,7.5464
C30_1,8.6757
C30_2,8.6326
C90_1,8.6684
C90_2,8.585
BI_1,7.3412
BI_2,7.2663
BC_2,7.2392
BC/t_1,7.4209
BC/t_2,8.3204
BC_1,7.3063
Sw_1,6.8693
Sw_2,6.9691
BT_1,7.4293
BT_2,7.2457
B36_1,7.2905
B36_2,7.2271
B60_1,7.7954
B60_2,7.9512
M9exp_1,7.9867
M9exp_2,7.8921
M9exp_3,7.713
M9tran_1,7.9536999999999995
M9tran_2,7.9488
M9tran_3,7.8682
M9stat_1,8.0537
M9stat_2,8.118
M9stat_3,7.8334
M+G_1,8.3193
M+G_2,8.0396
M+G_3,7.8919
Glu_1,7.9574
Glu_2,7.954
Glu_3,8.1387
Fru_1,7.681
Fru_2,8.1627
Fru_3,7.891
Mal_1,7.6896
Mal_2,7.947
Mal_3,7.9121
G+S_2,7.8065999999999995
G+S_3,8.0367
Pyr_1,7.7551
Pyr_2,7.9888
Pyr_3,7.8717
Gly_1,7.6906
Gly_2,7.8512
Gly_3,8.0508
Glucon_1,8.1212
Glucon_2,7.9614
Glucon_3,8.2615
aero_1,7.8327
aero_2,7.6137
aero_3,7.6666
nit_1,7.7958
nit_2,7.8471
nit_3,7.5382
ferm_1,7.9144
ferm_2,7.4832
ferm_3,7.7436
T-5.40H_1,8.0774
T-4.40H_1,8.1436
T-3.40H_1,8.1945
T-2.40H_1,8.2025
T-1.40H_1,8.5417
T-1.10H_1,8.9452
T-0.40H_1,9.2184
T0.0H_1,9.0342
T0.30H_1,9.2072
T1.0H_1,8.7108
T1.30H_1,8.668800000000001
T2.0H_1,8.5587
T2.30H_1,8.4593
T3.0H_1,7.9915
T3.30H_1,8.2758
T4.0H_1,8.1
T5.0H_1,8.0052
HPh_1,8.4238
HPh_2,8.2574
HPh_3,8.8133
LPh_1,8.584
LPh_2,9.1198
LPh_3,8.8961
LPhT_1,8.0358
LPhT_2,7.7834
LPhT_3,8.0308
SMMPr_1,7.4912
SMMPr_2,7.7435
SMMPr_3,7.9774
HiTm_1,7.6051
HiTm_2,7.4958
HiTm_3,7.7604
LoTm_1,8.1698
LoTm_2,8.0169
LoTm_3,7.9277
HiOs_1,7.9473
HiOs_2,7.9688
HiOs_3,7.9386
BMM_1,8.7959
BMM_2,8.6418
BMM_3,8.8049
Heat_1,8.6299
Heat_2,8.1187
Heat_3,8.6159
Cold_1,9.3122
Cold_2,8.8699
Cold_3,8.6006
Etha_1,8.9574
Etha_2,8.9425
Etha_3,8.9376
SMM_1,7.6898
SMM_2,7.538
SMM_3,7.4489
Salt_1,8.405
Salt_2,8.1829
Salt_3,8.4309
Mt0_1,7.6322
Mt0_3,7.2726
M0t45_1,7.6367
M0t45_2,7.3615
M0t45_3,7.6599
M0t90_1,7.6741
M0t90_2,7.557
M0t90_3,7.7009
M40t45_1,8.5887
M40t45_2,7.9688
M40t45_3,8.1135
M40t90_1,11.2515
M40t90_2,9.5058
M40t90_3,12.2558
dia0_1,7.42
dia0_2,7.5682
dia0_3,7.4507
dia5_1,7.4886
dia5_2,7.5777
dia5_3,7.1323
dia15_1,7.8922
dia15_2,8.0525
dia15_3,7.6838
Diami_1,7.7555
Diami_2,7.7443
Diami_3,8.0083
Paraq_1,8.0046
Paraq_2,8.0177
Paraq_3,7.5359
H2O2_1,8.1888
H2O2_2,8.4088
H2O2_3,8.43
Oxctl_1,8.123
Oxctl_2,8.0079
Oxctl_3,7.9233
GM-0.1_1,7.4656
GM-0.2_1,7.9331
GM+5_1,7.5369
GM+15_1,7.6307
GM+25_1,7.8154
GM+45_1,8.0637
GM+60_1,8.1221
GM+90_1,8.2235
GM+120_1,8.0575
GM+150_1,8.455400000000001
GM-0.1_2,7.4392
GM-0.2_2,8.1125
GM+5_2,7.3187
GM+10_2,7.3989
GM+15_2,7.582
GM+25_2,7.7437000000000005
GM+45_2,7.0889
GM+60_2,7.8749
GM+90_2,8.5734
GM+150_2,7.3619
GM-0.1_3,7.9281
GM-0.2_3,7.5677
GM+5_3,7.7917000000000005
GM+10_3,7.2779
GM+15_3,7.6661
GM+25_3,7.754
GM+45_3,8.044
GM+60_3,7.9885
GM+90_3,8.4526
GM+120_3,8.7812
GM+150_3,8.3403
MG-0.1_1,7.627
MG+5_1,7.8689
MG+10_1,7.942
MG+15_1,7.7305
MG+25_1,7.9497
MG+45_1,8.0832
MG+120_1,7.9839
MG+150_1,8.0939
MG-0.1_2,6.9798
MG-0.2_2,7.2373
MG+5_2,7.2171
MG+10_2,7.5611
MG+15_2,8.3809
MG+25_2,7.5533
MG+45_2,7.3805
MG+60_2,7.8442
MG+90_2,7.3625
MG+120_2,8.3772
MG-0.1_3,7.8446
MG-0.2_3,7.8142
MG+5_3,7.9433
MG+10_3,7.6594
MG+15_3,7.8238
MG+25_3,7.8719
MG+45_3,8.0643
MG+60_3,7.8131
MG+90_3,7.795
MG+120_3,7.9724
MG+150_3,7.8902
