,A,CysB,YdfF
R2,,0.0832056153335392,0.024476613181862783
xmin,,-5.504120929,-3.211147345
xmid,,-1.1361741224836057,
xmax,,1.076691862,3.770577953
ystart,,-7.4355573452132475,-5.795222456545655
yend,,3.3461350994772827,3.500528210427373
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,1.819867039,0.11845641,-0.7485906360000001
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-1.819867039,-0.11845641,0.7485906370000001
AB569_EDTA_NaNO2:NaNO2:1,-7.857008184,0.602602712,2.573798149
AB569_EDTA_NaNO2:NaNO2:2,-7.266812139,0.6872279020000001,3.402220127
AB569_EDTA_NaNO2:EDTA:1,-0.72099377,0.484357886,0.7657050510000001
AB569_EDTA_NaNO2:EDTA:2,2.412673482,0.317237814,0.5534416320000001
AB569_EDTA_NaNO2:EDTA:3,1.457256122,0.31128943600000003,0.49385754800000004
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-7.900038661,0.7125099420000001,3.3908383090000003
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-6.432101339,0.777094818,3.770577953
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.17640902,-0.0029674780000000004,-0.09301585400000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.17640902,0.0029674780000000004,0.09301585400000001
Anthranilate_metabolism_GntR_AntP:antP:1,5.311950561,0.18418409900000002,-0.7011405860000001
Anthranilate_metabolism_GntR_AntP:antP:2,4.342473116,0.404300445,-0.35408962800000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.003105295,-0.01230945,-0.126609588
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.003105295,0.01230945,0.126609588
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.450817691,-0.40711831200000004,0.074506897
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.1402668710000001,-0.40197061300000003,0.231117706
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.180525967,-0.703605922,-0.69574746
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.12289848800000001,-0.778930169,-0.642189867
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-3.313613863,0.217505991,-3.211147345
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-1.481459668,0.37299068,-3.067883579
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-2.419003345,0.324702943,-2.6580587170000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-0.75565106,0.249140363,-3.150486168
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.12426674800000001,-0.7594659260000001,-0.5747929740000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.150472403,-0.699781795,0.23301627200000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.263082451,-0.725534608,0.61620662
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.22812531600000002,0.060832620000000004,0.443763834
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.22812531600000002,-0.060832620000000004,-0.443763834
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.371331268,-0.42760642400000004,0.20988972
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-4.655268715,-0.43208299800000005,-0.43765415500000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,18.46685162,0.46370137300000003,1.117933979
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,21.45270649,0.449218025,0.420592222
Catabolite_repression:del_hfq_crc_wt:1,0.21379704100000002,-0.049737938,0.19761566400000002
Catabolite_repression:del_hfq_crc_wt:2,-0.21379704100000002,0.049737939,-0.19761566400000002
Catabolite_repression:delHfq:1,7.404462597,-0.220225008,-0.34768539200000004
Catabolite_repression:delHfq:2,6.734624204,-0.14409928900000002,-0.170607889
Catabolite_repression:deldcrc:1,-8.357730668,-0.300445424,0.129488064
Catabolite_repression:deldcrc:2,-7.671241437,-0.390068099,0.18830928500000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.158716356,-0.02004188,-0.047072383
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.5570517260000001,-0.104836917,0.14201438900000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.7157680820000001,0.12487879700000001,-0.09494200700000001
Diallyl_disulphide_treatment:PAO1_DDS:1,0.654264524,-0.08889377600000001,-1.35318078
Diallyl_disulphide_treatment:PAO1_DDS:2,0.73137671,-0.36258109200000005,-1.222381219
Diallyl_disulphide_treatment:PAO1_DDS:3,1.473798832,-0.262634639,-1.142508095
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.014303887000000001,0.072093106,0.02705275
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.014303887000000001,-0.072093107,-0.02705275
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.118464943,0.14026602800000001,-2.080169389
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.11003008700000001,0.158310071,-0.8606438470000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.715230859,0.172643672,-0.18678028
HapZ_SagS_mutant:delHapZp:1,-0.512588208,0.276734315,0.350573892
HapZ_SagS_mutant:delHapZp:2,-1.861734164,0.028185864,0.428731544
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,1.258484174,-0.177846469,0.220634834
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.5432533150000001,0.005202798000000001,-0.033854554
HapZ_SagS_mutants:delHApZ:1,2.718524919,-0.073713369,0.144630277
HapZ_SagS_mutants:delHApZ:2,1.695397206,-0.16339293700000002,0.838747949
HapZ_SagS_mutants:delHApZ:3,2.882745119,-0.36943848500000004,0.397994573
HapZ_SagS_mutants:delSagS:1,-0.9841136130000001,-0.056612354000000004,0.731034218
HapZ_SagS_mutants:delSagS:2,-0.848211343,-0.31526736,0.290246675
HapZ_SagS_mutants:delSagS:3,1.195766173,-0.314159679,0.607539642
HapZ_SagS_mutants:delHapZp:1,-0.39556771900000004,0.18444654400000002,0.6713311820000001
yhjH_knockout:PA_delyhjH_wt:1,0.7364866630000001,0.000403497,-0.069859502
yhjH_knockout:PA_delyhjH_wt:2,-0.7364866630000001,-0.000403497,0.069859502
yhjH_knockout:PA_delyhjH:1,0.527508246,-0.5841372020000001,-0.36028617700000004
yhjH_knockout:PA_delyhjH:2,0.133852184,-0.52112483,-0.441924531
yhjH_knockout:PA_delwspF:1,0.9033192390000001,-0.814102035,-0.23249881300000003
yhjH_knockout:PA_delwspF:2,0.931120779,-0.689311931,-0.91508233
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,7.9836347,0.053844804,-0.6580172310000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,14.69716842,0.324653224,-0.588385888
