,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,5.69530933845,0.007749153445828365,2.0,0.0,5.6898298595,5.0,5.7007888174,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.66802656505,0.003851970059499737,2.0,1.0,6.6653028109,6.0,6.6707503192,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.84608405575,0.044042945108998546,2.0,2.0,6.8772271209,7.0,6.8149409906,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.7779074366500005,0.1250975390188819,2.0,3.0,6.8663647548,8.0,6.6894501185,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.076593460950001,0.0744236181156299,2.0,4.0,7.129218906,9.0,7.0239680159,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.9807302366999995,0.1830129241340978,2.0,10.0,6.851320557,29.0,7.1101399164,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.6888060374,0.01070047735549004,2.0,11.0,6.6963724175,30.0,6.6812396573,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.7382555149000005,0.05575251567216911,2.0,12.0,6.7776784968,31.0,6.698832533,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.4425294014,0.10585886982216938,2.0,13.0,6.5173829261,14.0,6.3676758767,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.31265123435,0.025625341224411236,2.0,15.0,6.2945313818,18.0,6.3307710869000005,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,6.1242375002,0.1426393726994828,2.0,16.0,6.2250987679,19.0,6.0233762325,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.3651889954000005,0.059780741925664335,2.0,17.0,6.3229176274,20.0,6.4074603634,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.1556068457999995,0.19969395918259186,2.0,21.0,6.2968117985,24.0,6.0144018931,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.1750247184500004,0.02970920065955083,2.0,22.0,6.1960322957,25.0,6.1540171412,,
