,A,BexR
R2,,0.7421268952553759
xmin,,-3.304153752
xmid,,-1.357804931970491
xmax,,4.420593294
ystart,,-3.192483718985009
yend,,9.371045198025252
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.1538566566,0.14769995700000002
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.1538566566,-0.14769995700000002
AB569_EDTA_NaNO2:NaNO2:1,-1.1739693332,0.6476343170000001
AB569_EDTA_NaNO2:NaNO2:2,-1.0513989236,0.7977602020000001
AB569_EDTA_NaNO2:EDTA:1,3.4739046721,0.35498945
AB569_EDTA_NaNO2:EDTA:2,4.3746737193000005,0.8505430420000001
AB569_EDTA_NaNO2:EDTA:3,3.3037841512,0.09208139700000001
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-1.3724728941,0.709969206
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-1.2405879898,0.82077469
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.2164327808,0.056584112000000006
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.2164327808,-0.056584112000000006
Anthranilate_metabolism_GntR_AntP:antP:1,0.0450787464,-0.418643841
Anthranilate_metabolism_GntR_AntP:antP:2,0.3637727226,0.264488041
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.0043999533,-0.055415535
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.0043999533,0.055415535
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,1.0918071475,-0.306670636
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.7426197422,0.159145693
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.8953461113000001,-0.22683291700000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.742493567,-0.10440771500000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-4.1194287535,-3.304153752
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-3.8358706424999998,-3.020591067
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-3.7566556711,-3.031729258
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-3.9143189565,-3.062284157
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.9124266909000001,-0.0006491310000000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.9939183704000001,0.33548845600000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.1167412639,0.22512116000000001
Catabolise_Nucleic_Acids:L_asp:1,1.4107895436,0.48925412700000004
Catabolise_Nucleic_Acids:L_asp:2,1.1884562749,-0.605832374
Catabolise_Nucleic_Acids:DNA_1:1,0.2945590228,0.196073576
Catabolise_Nucleic_Acids:DNA_1:2,-0.4351007093,-0.009487451000000001
Catabolise_Nucleic_Acids:DNA_1:3,0.1405416866,-0.18658612500000002
Catabolite_repression:del_hfq_crc_wt:1,-0.051944204,0.05405511700000001
Catabolite_repression:del_hfq_crc_wt:2,0.051944204,-0.05405511700000001
Catabolite_repression:delHfq:1,-3.5615258868,0.46884844900000006
Catabolite_repression:delHfq:2,-4.1236123223,0.14359954800000002
Catabolite_repression:deldcrc:1,-4.7483959576,0.518056307
Catabolite_repression:deldcrc:2,-5.1311026824,0.07901010700000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.1052398035,0.286293261
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.24186192720000002,-0.474433372
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.13662212370000001,0.188140112
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.4423157168,0.26005683700000004
Diallyl_disulphide_treatment:PAO1_DDS:2,-3.7348784371,0.5782978160000001
Diallyl_disulphide_treatment:PAO1_DDS:3,-3.6832359226999998,0.620944896
Dispersed_cells:PAO1_dispersed_wt:1,0.4914773785,-0.46038386200000003
Dispersed_cells:PAO1_dispersed_wt:2,-0.4914773785,0.46038386200000003
Dispersed_cells:PyhjH_dispersed:1,-0.42735361850000003,0.766210955
Dispersed_cells:PyhjH_dispersed:2,-2.027980109,0.390648908
Dispersed_cells:PA01_Planktonic:1,4.1129754148,0.147537695
Dispersed_cells:PA01_Planktonic:2,4.4700692016,-0.18266490200000002
Dispersed_cells:PAO1_Biofilm:1,-0.6379391486,-0.740505567
Dispersed_cells:PAO1_Biofilm:2,0.2504345675,-0.24285082400000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.3423083407,1.689093616
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.0750976712,1.5733081750000002
