k,name,in_iM,gene_weight,regulator,function,category
30,FhlA,False,0.0468181622,RpoN+FhlA,,Carbon Metabolism
216,PdeL,False,-0.0373520308,,,Unknown
56,SG_yqfG,False,-0.0302173293,,,Unknown
177,ppGpp,False,0.0301832559,ppGpp,,Stringent Response
97,ProVWX,False,-0.0297188936,,,Membrane Homeostasis
35,FadR,False,0.029687016000000004,FadR,,Fatty Acid Metabolism
215,GlpR-2,False,-0.0271228214,GlpR,,Carbon Metabolism
29,SG_ygdT,False,0.0248248195,,,Unknown
121,Cytochrome bd-I,False,0.0238752506,,,Energy Metabolism
103,Cytochrome c,False,-0.023095674,,,Energy Metabolism
82,RcnR,False,-0.0229264374,RcnR,,Metal Homeostasis
195,ryhB,False,-0.0222972125,ryhB,,Metal Homeostasis
117,UC-1,False,-0.0222102437,,,Unknown
141,flhDC,False,-0.021873821800000002,Crp+H-NS+QseB+AcrR+Fur+FliZ+HdfR+IHF+LrhA+OmpR+RcsAB+YjjQ,,Motility
217,SG_sgrT,False,-0.021371760400000002,,,Unknown
136,ComR/FlhDC/SgrR,False,0.0211936681,ComR/FlhDC/SgrR,,Motility
199,AscG,False,0.0210853922,AscG+Crp,,Carbon Metabolism
144,fur KO,False,0.0204664889,,,Metal Homeostasis
123,PurR,False,-0.020058929200000002,ppGpp+PurR,,Nucleotide Metabolism
91,FlhDC-1,False,-0.0198595258,FlhDC,,Motility
146,PaaX,False,-0.0196684381,IHF+Crp+PaaX,,Carbon Metabolism
116,Hot TALE Mut-1,False,0.0194988153,,,Unknown
26,LPS,False,-0.019050802800000002,,,Extracellular Structures
135,YgbI,False,0.018638093300000002,YgbI,,Carbon Metabolism
155,PrpR+Cra,False,-0.0186204526,RpoN+PrpR+Cra,,Carbon Metabolism
90,CysB-2,False,0.0186123556,CysB,,Amino Acid Metabolism
2,SG_ytiD,False,0.018564849,,,Unknown
131,Mlc,False,0.0185296143,Mlc+Crp,,Carbon Metabolism
100,NtrC-1,False,-0.0184159822,RpoN+NtrC,,Nitrogen Metabolism
39,DksA-related,False,-0.0178309046,,,Stringent Response
72,Membrane-2,False,-0.0175511548,,,Membrane Homeostasis
98,oxyR ALE,False,0.0173454019,,,Redox Stress
211,NarL,False,-0.0166226301,NarL,,Nitrogen Metabolism
137,LexA,False,-0.0161179752,LexA,,DNA Damage
124,ArgP,False,0.016095376,ArgP,,Amino Acid Metabolism
69,TyrR,False,0.0159016472,TyrR,,Amino Acid Metabolism
40,soxS KO,False,-0.015856793100000002,,,Redox Stress
79,Translation,False,0.0155110165,DksA,,Translation
16,Fimbriae,False,0.015480612500000001,Lrp+H-NS,,Extracellular Structures
57,Hydrogenase 1,False,0.015379730500000001,,,Redox Stress
53,Thiamine-1,False,-0.014856431500000001,Thiamine diphosphate,,Cofactor Metabolism
47,OxyR,False,-0.0147643597,OxyR,,Redox Stress
160,YgeV,False,-0.0147003997,,,Unknown
45,Isoleucine,False,-0.014403728800000001,Ile-tRNA+ppGpp,,Amino Acid Metabolism
80,rdlC,False,0.014343351,rdlC,,Toxin/Antitoxin
189,ExuR/YdfH/RhaRS,False,0.0142423993,ExuR/YdfH/RhaR/RhaS,,Carbon Metabolism
154,CdaR,False,-0.0141178931,CdaR,,Carbon Metabolism
206,AA-related,False,-0.0139544943,,,Amino Acid Metabolism
145,Glyoxylate,False,0.0138489322,Cra+IHF+Crp+IclR+ArcA,,Carbon Metabolism
1,SG_yzfA,False,-0.013804618500000001,,,Unknown
210,OmpR,False,-0.0136155903,OmpR,,Membrane Homeostasis
201,YbaQ,False,-0.013481229800000001,,,Unknown
214,SG_ynaM,False,0.013009355200000001,,,Unknown
9,NQ-ALE3,False,0.012838928900000001,,,Energy Metabolism
23,GalRS,False,-0.0125475657,GalR+GalS+Crp,,Carbon Metabolism
181,GutM+SrlR,False,-0.012336441,GutM+SrlR,,Carbon Metabolism
204,SG_ydfA,False,-0.012334647300000001,,,Unknown
48,Tryptophan,False,-0.0117988497,TrpR/Trp-tRNA/L-tryptophan,,Amino Acid Metabolism
170,GadE+FliZ,False,0.0117802072,GadE+FliZ,,Membrane Homeostasis
113,asr,False,-0.0116536532,PhoB+RcdA+H-NS+RstA,,Redox Stress
74,Suf System,False,-0.0115486126,IHF+IscR+OxyR+ppGpp+Fur+NsrR,,Fe-S Cluster Assembly
169,sdh KO,False,0.0114823926,,,Carbon Metabolism
159,SG_ydfW,False,0.0114770118,,,Unknown
31,RcsC-related,False,0.0114190334,,,Membrane Homeostasis
