,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.52380417542911,3.0,0.0,-0.4451535962,6.0,-0.1320349911,12.0,0.5771885873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.004241462433333325,0.33430210672610267,3.0,1.0,-0.3482763525,7.0,0.0442788915,13.0,0.3167218483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.0341795865,0.2272395183917052,3.0,2.0,-0.1586045906,8.0,0.22809943570000002,14.0,-0.1720336046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.1540213754666667,0.16741744189505506,3.0,3.0,-0.3208944708,9.0,0.0139351544,15.0,-0.15510481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.5396661303666667,0.0965290597705227,3.0,4.0,-0.6123037784,10.0,-0.43013058390000003,16.0,-0.5765640288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.18230021356666662,0.5393056278666822,3.0,5.0,-0.8049072195,11.0,0.1180056819,17.0,0.1400008969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.6161238782999998,0.4147017180459459,2.0,18.0,1.9093622753,71.0,1.3228854813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.6613415901,0.5114462335165112,3.0,19.0,0.638071336,70.0,1.1840257571000001,205.0,0.1619276772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.04777546728750001,0.6329505528122608,8.0,20.0,-0.7001760238,32.0,-0.44542259570000003,55.0,-0.6541757408000001,67.0,0.3891640471,126.0,-0.5225849924,147.0,0.0611800969,203.0,0.4550822694,210.0,1.034729201,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.4209098243,0.5270801483987567,3.0,21.0,0.501690677,34.0,-0.1418974119,61.0,0.9029362078000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.5776017138375,0.8500905930326993,8.0,22.0,1.1650322992,104.0,3.11838845,111.0,0.4819075035,133.0,1.7644079216000002,165.0,0.9962670131,238.0,1.888133701,265.0,0.9540335675,270.0,2.2526432548,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.0815395161285714,1.088720193255997,7.0,23.0,-1.3553463894,56.0,-0.2026983869,82.0,0.029968157800000002,118.0,2.230756757,134.0,-0.48578218240000004,137.0,0.1290480309,227.0,0.2248306259,,,,,,,,,,,,,,,,,,,,,,
