,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,-4.999999997368221e-10,0.15532976549269384,2.0,0.0,0.10983473,1.0,-0.109834731,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-2.7719513995,0.34849571670984875,2.0,2.0,-3.018375084,3.0,-2.525527715,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.18360571866666667,0.10966626496705496,3.0,4.0,0.244138704,5.0,0.057014214,6.0,0.249664238,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-2.0672133475,0.18426512227949582,2.0,7.0,-1.93691823,8.0,-2.197508465,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.08870955514631312,2.0,9.0,-0.06272712800000001,10.0,0.06272712800000001,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.7737072760000001,0.17669264575619795,2.0,11.0,-0.8986478440000001,12.0,-0.648766708,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.05098408466611643,2.0,13.0,0.036051192,14.0,-0.036051192,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.03429806075000001,0.4144320748560564,4.0,15.0,0.083302233,16.0,0.49686776600000004,17.0,-0.425187248,18.0,-0.292174994,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.84874706175,0.1609196873756076,4.0,19.0,-0.774811168,20.0,-0.8696281210000001,21.0,-0.6876905050000001,22.0,-1.062858453,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.16955379999999998,0.31056929668299094,3.0,23.0,-0.520133788,24.0,-0.059636140000000004,25.0,0.071108528,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,5.000000136146099e-10,0.24819886496562835,2.0,26.0,-0.1755031,27.0,0.17550310100000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.243127351,0.03598301512156966,2.0,28.0,-0.21768351700000002,29.0,-0.268571185,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.7828730620000001,0.07654916123017624,2.0,30.0,-0.7287446310000001,31.0,-0.837001493,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.11365016874134438,2.0,32.0,-0.08036280500000001,33.0,0.08036280500000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.6683711935000001,0.20919801992533096,2.0,34.0,-0.8162965320000001,35.0,-0.5204458550000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-1.033123301,0.09369837450692015,2.0,36.0,-1.099378057,37.0,-0.9668685450000001,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333331578814e-10,0.19029886814793662,3.0,38.0,0.126116057,39.0,0.09277750700000001,40.0,-0.218893565,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.6703319643333333,0.14412359948596842,3.0,41.0,-0.821693035,42.0,-0.6545595390000001,43.0,-0.534743319,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,-4.999999997368221e-10,0.15346363574382374,2.0,44.0,-0.108515178,45.0,0.108515177,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.1793889585,0.32707280944458283,2.0,46.0,0.051886443000000004,47.0,-0.41066436,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.160265599,,1.0,48.0,0.160265599,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.11919113049999999,0.07059143092396866,2.0,49.0,-0.069275451,50.0,-0.16910681,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.08013279900000002,0.2896158889274927,2.0,51.0,-0.28492215800000004,52.0,0.12465656,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.5141696126666667,0.17194750856114138,3.0,53.0,0.705020222,54.0,0.46615716900000004,55.0,0.37133144700000004,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.9881642196666668,0.07352984047403671,3.0,56.0,0.9736959850000001,57.0,1.067852737,58.0,0.9229439370000001,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.2911006,,1.0,59.0,-0.2911006,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.0719286200517739,2.0,60.0,-0.050861215,61.0,0.050861215,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-0.21791740950000002,0.060289285344518835,2.0,62.0,-0.175286447,63.0,-0.26054837200000003,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-0.7511690865,0.325889825456512,2.0,64.0,-0.981607992,65.0,-0.520730181,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-0.38726523125,0.3700128457279563,4.0,66.0,-0.904084235,67.0,-0.35806776900000004,68.0,-0.034168689,69.0,-0.252740232,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.4999999292951713e-10,0.33515992891258733,4.0,70.0,0.33715380300000003,71.0,-0.231381937,72.0,-0.33941028,73.0,0.23363841300000002,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.470564839,0.081527123673265,2.0,74.0,-0.412916457,75.0,-0.528213221,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-1.850371707708594e-17,0.3634655841373902,3.0,76.0,0.415032791,77.0,-0.153497254,78.0,-0.26153553700000004,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.11182175606818276,2.0,79.0,-0.079069922,82.0,0.079069922,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.348953281,0.01026290539573468,2.0,80.0,-0.34169631100000003,81.0,-0.35621025100000003,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.315779386,0.07546544372047553,2.0,83.0,-0.36914151300000003,84.0,-0.262417259,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.13526250708486293,2.0,85.0,-0.095645036,86.0,0.095645036,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.08375173676120683,2.0,87.0,-0.059221421,88.0,0.059221421,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-0.1075731875,0.4645684502541009,2.0,89.0,0.220926314,90.0,-0.436072689,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.912847541,0.3660619803957949,3.0,91.0,0.751534553,92.0,1.331860302,93.0,0.6551477680000001,,,,,,,,,,
