,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.93693931765,1.3250322901412235,2.0,0.0,1.8738786353,5.0,0.0
1,U01-Set001__USA300 LAC CA-MHB Control,2.8633970183999997,0.07763979551698903,2.0,1.0,2.9182966443,6.0,2.8084973925
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.89779857625,0.10963916485132243,2.0,2.0,3.9753251732,7.0,3.8202719793
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.02408401785,0.47726806746740386,2.0,3.0,2.6866045309,8.0,3.3615635048
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,2.25191413975,0.4217466163308143,2.0,4.0,1.9536942474,9.0,2.5501340321
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.14008329875,0.3279798418293153,2.0,13.0,2.3720000690000003,14.0,1.9081665285
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.4468510044,0.3837382392864005,2.0,15.0,2.1755070932000002,18.0,2.7181949156
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,1.83357110525,0.594044286557595,2.0,16.0,2.2536238486,19.0,1.4135183619
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.9040573158,2.6927436795400714,2.0,17.0,3.8081146316,20.0,0.0
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
