,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.6356011431999999,0.8988757569732836,2.0,0.0,0.0,5.0,1.2712022863999999
1,U01-Set001__USA300 LAC CA-MHB Control,3.0839598209,0.18533889843353837,2.0,1.0,3.2150142128,6.0,2.9529054290000003
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.13241682595,0.8656081032385443,2.0,2.0,3.7444941856,7.0,2.5203394663000003
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.4604938895000001,0.3640872752881724,2.0,3.0,1.7179424708000002,8.0,1.2030453082
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,1.507393288,0.37698425696425975,2.0,4.0,1.7739614125,9.0,1.2408251635
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.8971162106000001,0.16087568388060622,2.0,10.0,1.0108724976,29.0,0.7833599236000001
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.40103165435,0.5671444045226892,2.0,11.0,0.0,30.0,0.8020633087
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.80433404555,1.137500115895229,2.0,12.0,0.0,31.0,1.6086680911
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,1.1149154022,0.006161998323207228,2.0,13.0,1.119272593,14.0,1.1105582114
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.08888232785,1.5399121558738569,2.0,15.0,0.0,18.0,2.1777646557
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,1.4516657223,0.2657914609228126,2.0,16.0,1.6396086667,19.0,1.2637227779
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.8763952753,0.28639978216610096,2.0,17.0,1.6738800472,20.0,2.0789105034
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.6062989008999997,0.09220752584297291,2.0,21.0,2.6714994677,24.0,2.5410983341
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,2.46908377665,0.23477612995229208,2.0,22.0,2.3030719831,25.0,2.6350955702
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,2.1453779252,0.6330598178521839,2.0,23.0,1.6977370351,26.0,2.5930188153
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,1.3745718125000002,0.21220820531264734,2.0,27.0,1.5246256735000001,28.0,1.2245179515
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.53492016545,0.7564913527662499,2.0,32.0,0.0,33.0,1.0698403309
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.9404314544500001,1.3299709173654457,2.0,34.0,0.0,38.0,1.8808629089000002
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,1.7686940042000001,0.07566043576929828,2.0,36.0,1.715193997,40.0,1.8221940114000001
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.7403799145500001,1.0470553164652432,2.0,37.0,0.0,41.0,1.4807598291000001
