k,name,in_iM,gene_weight,regulator,function,category
49,CcpA-1,True,0.04436851166970473,CcpA,,Carbon Metabolism
46,DegU,False,-0.025540557491240245,DegU,,Other
71,yxi-operon,False,-0.016845854990476597,,,Other
22,stringent response,False,0.015499232215914512,stringent response,,Cellular Processes
0,S-box,False,-0.015236290964462306,S-box,,AA/Nucleotide Metabolism
67,KipR,False,-0.014942173673832075,KipR,,Misc. Metabolism
15,CodY,False,0.01403759641445751,CodY,,AA/Nucleotide Metabolism
51,uncharacterized-4,False,-0.01301965185618035,,,Uncharacterized
21,CymR-2,False,0.012946742421062812,CymR,,Misc. Metabolism
43,FruR,False,0.012639291804833877,FruR,,Carbon Metabolism
27,TnrA-1,False,-0.010899043827500031,TnrA,,AA/Nucleotide Metabolism
55,ResD,False,-0.010775134181947829,ResD,,Misc. Metabolism
52,ykzB-related,False,-0.010643268737998843,,,Lifestyles
17,SG_1,False,0.010189564886715055,,,Single Gene
38,Zur,False,-0.009216314718271492,Zur,,Homeostasis
33,SwrA,False,0.009205467681827352,SwrA,,Lifestyles
31,SigD,False,-0.009030114817724262,SigD,,Lifestyles
41,SPbeta-2,False,0.00890580072569442,,,Prophages
14,SigV,False,-0.008779285695687892,SigV,,Stress Response
68,uncharacterized-5,False,-0.00808537392244878,,,Uncharacterized
66,CcpA-2,False,-0.0074143723818929155,CcpA,,Carbon Metabolism
25,SigB-2,False,-0.007168826971245052,SigB,,Stress Response
70,uncharacterized-6,False,-0.007105072169923087,,,Uncharacterized
45,LnrK,False,-0.006919167331691171,LnrK,,Cellular Processes
7,YvaF,False,0.006877940425708126,,,Other
54,G-box,False,0.006511600318003279,G-box,,AA/Nucleotide Metabolism
64,FapR,False,-0.005943535674206284,FapR,,Misc. Metabolism
4,Rex,False,0.00583107872100711,Rex,,Misc. Metabolism
8,SPbeta-1,False,-0.005733284240036057,,,Prophages
32,TnrA-2,False,-0.005554711983983029,TnrA,,AA/Nucleotide Metabolism
53,SG_4,False,-0.0055385375502058605,,,Single Gene
63,MntR,False,0.005272372720044026,MntR,,Homeostasis
39,Thi-box,False,0.005258637094463007,Thi-box,,Misc. Metabolism
62,SG_5,False,-0.00497347597246565,,,Single Gene
1,uncharacterized-1,False,-0.004713729986287687,,,Uncharacterized
11,EAR riboswitch,False,-0.004624005239410962,EAR riboswitch,,Lifestyles
59,GlpP,False,0.004495306665015436,GlpP,,Carbon Metabolism
50,CcpN,False,-0.004407139117199456,CcpN,,Cellular Processes
34,YlxR-2,False,-0.0042177510652526345,YlxR,,AA/Nucleotide Metabolism
40,ComK/LevR/NusA,False,0.004069897387600954,ComK/LevR/NusA,,Cellular Processes
18,CymR-1,False,-0.0039499087074631725,CymR,,AA/Nucleotide Metabolism
16,ManR,False,-0.0039027987383731225,ManR,,Carbon Metabolism
56,SigW,False,-0.0035428938940888994,SigW,,Stress Response
58,Rok,False,-0.003418352099048377,Rok,,Cellular Processes
48,Fur,False,-0.003371321330303706,Fur,,Homeostasis
42,SigB-3,False,-0.003350837559737637,SigB,,Stress Response
10,SigM,False,-0.0031448934634618897,SigM,,Stress Response
47,Xre/Xpf,False,-0.003086360940725469,Xre/Xpf,,Prophages
69,putative-cssRS,False,0.0027261230812467238,,,Lifestyles
35,ComA,False,-0.0025200101292483807,ComA,,Cellular Processes
65,AbrB,False,-0.002365811826419669,AbrB,,Lifestyles
19,carbon metabolism/skin element,False,0.0022106566202983392,,,Carbon Metabolism
28,YlxR-1,False,0.0022060718085606954,YlxR,,AA/Nucleotide Metabolism
2,WalR,False,-0.0021614021276685057,WalR,,Cellular Processes
44,AcoR,False,0.0021609020646090877,AcoR,,Carbon Metabolism
36,SigK,False,-0.002084517220494101,SigK,,Lifestyles
57,SigE,False,-0.0020759667099451767,SigE,,Lifestyles
29,MtlR,False,0.0019842654441544353,MtlR,,Carbon Metabolism
12,SigB-1,False,0.0019568379179200237,SigB,,Stress Response
30,ImmR,False,0.0016617733954836045,ImmR,,Cellular Processes
6,ybc-operon,False,0.0016239892273250294,,,Prophages
13,PyrR,False,0.0016026503620075985,PyrR,,AA/Nucleotide Metabolism
3,uncharacterized-2,False,-0.0014816883251692898,,,Uncharacterized
61,early-biofilm,False,0.0014087569163366805,,,Lifestyles
9,uncharacterized-3,False,-0.0005538053557434699,,,Uncharacterized
37,SigI,False,-0.0005384262162606792,SigI,,Stress Response
20,SG_2,False,-0.0005037864137142549,,,Single Gene
24,PhoP,False,0.0003114963208899517,PhoP,,Misc. Metabolism
26,YonO-1,False,7.529712955610808e-05,YonO,,Prophages
23,SG_3,False,1.6978574900184433e-05,,,Single Gene
60,YonO-2,False,8.395568137095537e-06,YonO,,Prophages
5,Fnr,False,2.184798865089224e-06,Fnr,,Misc. Metabolism
