,name,x,y,cog,color,link
meta,start,0.074252109,,,,
PA0001,dnaA,483,0.00653154,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.004860888000000001,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.009760879,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.0047274380000000005,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.004189651,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,0.00125314,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.014157552,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0014263510000000002,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,0.005459623,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.003388846,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0027748580000000003,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.005370295000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.004127913,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.005800749,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.007215347,Cell motility,#da70d6,
PA0016,trkA,17366,-0.002960565,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0005397620000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.0008636850000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.014868302000000002,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.00786909,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.0038988010000000003,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.000644233,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.004533041000000001,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.001095112,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.002719759,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.024225488,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.018635698000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
