,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.8493160180216328,2.0,0.0,1.3076638969,1.0,-1.3076638969,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,4.17188689145,0.442992193377595,2.0,2.0,3.8586441075,3.0,4.4851296754,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,5.971699053199999,0.45288823350155677,3.0,4.0,5.9124567408,5.0,6.4512930012,6.0,5.5513474176,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,8.00365842675,0.5576683092874605,2.0,7.0,7.6093273836,8.0,8.3979894699,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.20146744761936705,2.0,9.0,0.1424589984,10.0,-0.1424589984,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.9223959565000001,0.3361287040709287,2.0,11.0,-0.6847170705000001,12.0,-1.1600748425,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.051380312516639735,2.0,13.0,0.0363313674,14.0,-0.0363313674,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.1624340175,0.6778964960080006,4.0,15.0,1.084796789,16.0,0.24751064290000002,17.0,-0.42244230190000004,18.0,-0.26012906,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,5.5760880389,0.2807429616907049,4.0,19.0,5.8150508311,20.0,5.1699250038,21.0,5.6738346063,22.0,5.6455417144,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.062185658033333334,0.12794451852681987,3.0,23.0,-0.1841254118,24.0,-0.0734502754,25.0,0.0710187131,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.25449633095,0.05987722869656665,2.0,26.0,-0.29683592540000003,27.0,-0.2121567365,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.16809450921969063,3.0,28.0,-0.18053690860000002,29.0,0.028538538500000002,30.0,0.1519983701,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.7416803527466687,2.0,31.0,-0.5244472069,32.0,0.5244472069,,,,,,,,,,,,
13,Catabolite_repression__delHfq,3.0961199932000003,0.1294803277750573,2.0,33.0,3.0045635754,34.0,3.187676411,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,10.446167508550001,1.1630082703634028,2.0,35.0,11.2685385431,36.0,9.623796474,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,1.4602304081451005,3.0,37.0,0.1917433054,38.0,1.3548863297,39.0,-1.5466296351,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-9.053225173866666,0.9555609295925919,3.0,40.0,-8.4385041578,41.0,-10.1541127731,42.0,-8.5670585907,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,1.3237062477740063,2.0,43.0,0.9360016641000001,44.0,-0.9360016641000001,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,2.24500983005,0.03644318317349258,2.0,45.0,2.270779052,46.0,2.2192406081,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-8.27135082865,0.2009899035496682,2.0,47.0,-8.1292295049,48.0,-8.4134721524,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,11.35009767095,0.7761935271346279,2.0,49.0,10.8012459644,50.0,11.8989493775,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,7.744053765533334,0.6549723665406005,3.0,51.0,7.0568954117,52.0,7.8140477665,53.0,8.3612181184,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,1.1609627817974364,3.0,54.0,-1.1584466609,55.0,-0.0050159879,56.0,1.1634626488,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-7.401486830834377e-17,1.5841107905109442,3.0,57.0,-1.7988636203000001,58.0,0.6122485006,59.0,1.1866151196999999,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,2.907913873,1.014233210455024,3.0,60.0,1.7962370988,61.0,3.1446910317,62.0,3.7828134885,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.5691791442370867,2.0,63.0,0.40247043260000004,64.0,-0.40247043260000004,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.6672993852,0.5020155325117017,2.0,65.0,0.3123207979,66.0,1.0222779725,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.5000002068509275e-11,2.852912148421982,4.0,67.0,1.846044124,68.0,2.0093573132,70.0,0.2563170629,71.0,-4.1117185,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,-1.65656177805,0.3363473032331947,2.0,69.0,-1.4187283191,72.0,-1.894395237,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.0,0.351880395317611,3.0,73.0,-0.1934585989,76.0,-0.21270589650000002,77.0,0.4061644954,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,1.4205347256333336,0.3694634652903609,3.0,74.0,1.3671820896,75.0,1.0806481236,84.0,1.8137739637,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-1.3906150754333335,0.017500449498747347,3.0,78.0,-1.3732338574,79.0,-1.390379001,80.0,-1.4082323679,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-1.1955872169000001,0.43243665583384405,3.0,81.0,-0.7436392314,82.0,-1.6054327004,83.0,-1.2376897189,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,13.214769636549999,0.3721462601566772,2.0,85.0,12.9516224924,86.0,13.4779167807,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.16952020230785544,2.0,87.0,0.1198688846,88.0,-0.1198688846,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,1.2452752557717262,2.0,89.0,-0.8805425778,90.0,0.8805425778,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,-2.73125030135,0.02939842892627534,2.0,91.0,-2.7104624728999998,92.0,-2.7520381298,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,3.25957412655,1.6412630576142453,2.0,93.0,2.0990258888,94.0,4.4201223643,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-4.16995339355,0.18854458986559725,2.0,95.0,-4.3032745516,96.0,-4.0366322355,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,2.73827005565,0.46185981684687183,2.0,97.0,2.4116858472000002,98.0,3.0648542641,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,-4.8023373674,1.185949247287397,2.0,99.0,-5.6409301223,100.0,-3.9637446125,,,,,,,,,,,,
41,Mucin_glycans__ABTGC,-2.000009047264939e-11,5.616426203842919,5.0,101.0,4.3760077385,102.0,2.0301535068,103.0,-9.8360518017,104.0,1.3434506184,105.0,2.0864399379,,,,,,
42,Mucin_glycans__MUC5B,-11.9105128039,1.4483549989175015,2.0,106.0,-10.8863711626,107.0,-12.9346544452,,,,,,,,,,,,
43,Mucin_glycans__Glycans,0.2846547796000001,5.130481022841332,2.0,108.0,3.9124527016,109.0,-3.3431431423999998,,,,,,,,,,,,
44,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,3.7315363837,0.6303067184108244,3.0,110.0,3.5986553097,111.0,3.1782644677,112.0,4.4176893737,,,,,,,,,,
45,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-3.3740953498999997,1.288941466701861,3.0,113.0,-2.8732479709,114.0,-4.8382875642,115.0,-2.4107505146,,,,,,,,,,
46,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,0.0,3.9062736529037703,6.0,116.0,3.4348447286,117.0,4.2678325398,118.0,2.9083889095,119.0,-3.6128637087,120.0,-3.87552336,121.0,-3.1226791092,,,,
47,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.16353689708074318,2.0,122.0,-0.1156380489,123.0,0.1156380489,,,,,,,,,,,,
48,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,8.57603660885,0.08852397504230022,2.0,124.0,8.6386325119,125.0,8.5134407058,,,,,,,,,,,,
49,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,5.65324262785,0.6511404295648114,2.0,126.0,6.1136684411,127.0,5.1928168146,,,,,,,,,,,,
50,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,2.402133070325,0.6462602132195419,4.0,128.0,1.5412745968000001,129.0,2.5349579302,130.0,2.4276084739,131.0,3.1046912804,,,,,,,,
51,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,1.3877787807814457e-17,0.3733580735305483,4.0,132.0,-0.5001909587,133.0,0.2532730884,134.0,0.3149873709,135.0,-0.0680695006,,,,,,,,
52,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Gly_Hypoxia,3.9783998772,0.1367741076357818,2.0,136.0,3.8816859782,137.0,4.0751137762,,,,,,,,,,,,
53,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Glycerol_wt,0.0,0.4542450780009373,3.0,138.0,-0.5234113447000001,139.0,0.2322266278,140.0,0.29118471690000003,,,,,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,0.0,0.41383634633806693,5.0,141.0,-0.4358787213,142.0,0.4382922138,145.0,-0.1367666311,146.0,-0.30378250360000003,147.0,0.4381356422,,,,,,
55,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-0.2262087771,0.972901866597299,2.0,143.0,0.4617367302,144.0,-0.9141542844,,,,,,,,,,,,
