,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.90377940675,0.10620981292808042,2.0,0.0,4.9788810857,5.0,4.8286777278
1,U01-Set001__USA300 LAC CA-MHB Control,4.12458703015,0.04011599323429011,2.0,1.0,4.152953321,6.0,4.0962207393
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.590654574549999,0.020433436270763647,2.0,2.0,4.6051031959,7.0,4.5762059532
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.73414538245,0.19421631230795552,2.0,3.0,4.596813711,8.0,4.8714770539
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.31646772945,0.0901431128167668,2.0,4.0,5.2527269231,9.0,5.3802085358
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.37060510295,0.1755962752070441,2.0,10.0,5.246439786,29.0,5.4947704199
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.4159968553,0.07766012172567854,2.0,11.0,5.470910854,30.0,5.3610828566
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.25114651325,0.04943036070358245,2.0,12.0,5.21619397,31.0,5.2860990565
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.18987448295,0.2442980727184213,2.0,13.0,7.3626193068,14.0,7.0171296591
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.344358988900002,0.10050427812436903,2.0,15.0,8.2732917323,18.0,8.4154262455
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.51123819835,0.09499077400628012,2.0,16.0,8.4440695779,19.0,8.5784068188
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.18267092715,0.16261824565880328,2.0,17.0,8.0676824629,20.0,8.2976593914
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.281319491049999,0.08763117890910493,2.0,21.0,8.3432840919,24.0,8.2193548902
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.2026222873,0.17806597638438154,2.0,22.0,8.0767106279,25.0,8.3285339467
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.8211504871,0.28390986289670034,2.0,23.0,7.6203958978,26.0,8.0219050764
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.89389426565,0.336393378735321,2.0,27.0,3.6560282264,28.0,4.1317603049
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.26766935385,0.012298911114113124,2.0,32.0,5.2589727104,33.0,5.2763659973
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.3373078265,0.22697074695096067,2.0,34.0,4.4978003808,38.0,4.1768152722
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.2428171769,0.29658326193405965,2.0,35.0,4.0331011412,39.0,4.4525332126
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,4.22410462245,0.2912476856811084,2.0,36.0,4.0181614089,40.0,4.430047836
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,5.8561977591,0.09266558367612864,2.0,37.0,5.7906732965,41.0,5.9217222217
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.62879837805,0.08436230826396546,2.0,42.0,7.5691452178,45.0,7.6884515383
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.55015370575,0.013926420608604205,2.0,43.0,7.5403062392999995,46.0,7.5600011722
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.0474081056,0.07571471795272684,2.0,44.0,6.9938697151,47.0,7.1009464961
24,U01-Set003__USA300 TCH1516 CA-MHB Control,5.0013569375,0.28289986423878694,2.0,48.0,4.8013165251,52.0,5.2013973499
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,5.0795466504,0.20442643098039387,2.0,49.0,5.224097966,53.0,4.9349953348
