,name,x,y,cog,color,link
meta,start,0.07184749586686634,,,,
PA0001,dnaA,483,0.0082886033,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.007477627200000001,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.0066953832,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.0065768339000000006,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.00823337,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0020458462,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.011024425800000001,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0013018855,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,0.002220538,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0073941503,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.001209007,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0051844557,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.0079700315,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.0090028717,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.0062179753,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0055232654,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0002527049,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.0046730264,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0163527113,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0067751673,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0025690527000000003,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-2.14967e-05,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0043017815,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0048443423,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0048920294,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0235866893,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0152402065,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.0070334495,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0148181465,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.0052571744,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,-0.0077298845,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0067731619000000005,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0016029097,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.018358718700000002,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,-0.0070325045,Transcription,#000000,
PA0035,trpA,37087,-0.014965814000000001,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,-0.013897186700000001,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.0049777139,Transcription,#000000,
PA0038,PA0038,40190,-0.0031861829,Function unknown,#0000ff,
PA0039,PA0039,40589,0.0012251309000000001,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.0033033707,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0014976869000000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0015995849000000001,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,0.0031750102000000003,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0097366506,Function unknown,#0000ff,
PA0044,exoT,58786,-0.0012621742,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0036481864,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.012481353,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.0125168962,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.0048579174,Transcription,#000000,
PA0049,PA0049,63068,0.0092558277,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.026988398900000002,No COG annotation,#00bfbf,
PA0051,phzH,66303,-0.0097532224,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0019543812,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.006007553200000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.0050298426,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0083716086,Transcription,#000000,
PA0057,PA0057,71730,0.0025692445,Function unknown,#0000ff,
