,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-2.4999981251827563e-11,0.3860471514985103,4.0,0.0,0.36378166300000003,1.0,-0.5014446907,2.0,0.23290128370000002,3.0,-0.0952382561
1,2AA__del_ridA,0.451124342775,0.32814968644287734,4.0,4.0,0.49039952280000004,5.0,-0.021430313700000002,6.0,0.7142971588,7.0,0.6212310032
2,GC_MS__WT,-1.3877787807814457e-17,0.28475375384711615,3.0,8.0,-0.3037548165,9.0,0.2608932737,10.0,0.0428615428,,
3,GC_MS__del_slyA,1.47629576605,0.45275274027606865,2.0,11.0,1.1561512332000001,12.0,1.7964402989,,,,
4,Rho__WT,-3.33333360913457e-11,0.21805413573952137,3.0,13.0,-0.031735141200000004,14.0,0.23218277280000002,15.0,-0.20044763170000002,,
5,Rho__rho_Y80C,1.6588947056333332,0.4521885980569156,3.0,16.0,2.1717719379,17.0,1.4872631451,18.0,1.3176490339,,
6,Rho__rho_K130Q,1.3534158406333334,0.2723497504414163,3.0,19.0,1.3145617297,20.0,1.1025797741,21.0,1.6431060181000001,,
7,flagella__WT,0.0,0.5648858510870679,2.0,22.0,0.3994346159,23.0,-0.3994346159,,,,
8,flagella__del_rfaL,-5.7366870498499996,1.1234468303598737,2.0,24.0,-6.5310839219,25.0,-4.9422901778,,,,
9,flagella__del_rfaG,-2.90901509985,0.14715500291963496,2.0,26.0,-3.0130694003,27.0,-2.8049607994,,,,
10,flagella__del_rfaD,-3.90152991245,0.46510779206236386,2.0,28.0,-4.2304107862,29.0,-3.5726490387,,,,
11,nusG__WT_OD08,0.0,0.8225735867275624,2.0,30.0,0.5816473612,31.0,-0.5816473612,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.8719806228333334,0.4360098884557748,3.0,32.0,-0.40900485210000004,33.0,-1.2747714551,45.0,-0.9321655613000001,,
