,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.8458962760847858,2.0,0.0,0.5981389930000001,1.0,-0.5981389930000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.144594045,0.6777072045552558,2.0,2.0,3.623805405,3.0,2.665382685,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,2.542187762,0.3097617074787616,3.0,4.0,2.8136819930000003,5.0,2.204771419,6.0,2.608109874,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.673734657,0.3389090253071373,2.0,7.0,2.913379527,8.0,2.434089787,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.0910094906628005,2.0,9.0,-0.064353428,10.0,0.064353428,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-4.4443489515,0.49166423339430754,2.0,11.0,-4.792008065,12.0,-4.096689838,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.19368054676294974,2.0,13.0,-0.136952828,14.0,0.136952828,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.4793415030000001,2.5068118975092735,4.0,15.0,4.788655534,16.0,1.963881297,17.0,-0.902000561,18.0,0.066829742,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,2.74330239225,0.8191363321206772,4.0,19.0,3.491364987,20.0,1.5797817310000002,21.0,2.869568813,22.0,3.032494038,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.3784557743333334,0.6791237649851471,3.0,23.0,-0.40160878,24.0,0.698964268,25.0,0.8380118350000001,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.07856322620295197,2.0,26.0,0.05555259,27.0,-0.05555259,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.052482424,0.4816563877785076,2.0,28.0,0.39306492200000004,29.0,-0.28810007400000004,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,1.259569709,0.2563124280831718,2.0,30.0,1.4408099650000001,31.0,1.078329453,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.7686267257796451,2.0,32.0,-0.54350117,33.0,0.54350117,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.5142656595,0.6846235467967958,2.0,34.0,-0.998367612,35.0,-0.030163707,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.729264008,0.3773166021011649,2.0,36.0,-0.46246088,37.0,-0.9960671360000001,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.8776194900185051,3.0,38.0,0.203771745,39.0,-0.9615798740000001,40.0,0.757808129,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-7.861099897666667,0.9304047847126083,3.0,41.0,-8.038078165,42.0,-8.690304658,43.0,-6.85491687,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.31062507791458116,2.0,44.0,-0.219645099,45.0,0.219645099,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.09814178149999997,0.8867486229559709,2.0,46.0,0.5288841830000001,47.0,-0.725167746,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.087504446,,1.0,48.0,-0.087504446,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.22475718300000003,1.4199698768482159,2.0,49.0,-0.779313146,50.0,1.228827512,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.04375222299999998,1.4560680131964032,2.0,51.0,-0.9858433430000001,52.0,1.073347789,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.5445492239999999,0.4422991535116324,3.0,53.0,0.934128927,54.0,0.063753634,55.0,0.635765111,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,1.0830818293333333,1.0500849649892725,3.0,56.0,1.667684621,57.0,1.71075767,58.0,-0.129196803,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.8867502540000001,,1.0,59.0,0.8867502540000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.18579448040301075,2.0,60.0,-0.13137653700000002,61.0,0.13137653700000002,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,1.5858513245,0.15831280434357362,2.0,62.0,1.697795382,63.0,1.473907267,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.6795705030000001,0.028966940418290656,2.0,64.0,0.7000532230000001,65.0,0.659087783,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.20121307599999996,0.6092036218765454,4.0,66.0,1.042762,67.0,0.250766418,68.0,-0.190974168,69.0,-0.297701946,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.5000002068509275e-10,1.737346223944591,4.0,70.0,-1.516841936,71.0,-1.447259323,72.0,1.847289291,73.0,1.116811969,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,7.453472772,0.062254895825113996,2.0,74.0,7.409451913,75.0,7.497493631,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-3.33333360913457e-10,1.9227536064613673,3.0,76.0,-1.13518052,77.0,-1.084833815,78.0,2.220014334,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,1.1256764412078348,2.0,79.0,-0.795973445,82.0,0.795973445,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.49135735300000005,0.11229610451020612,2.0,80.0,-0.57076269,81.0,-0.41195201600000003,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.976510732,0.43210052728852666,2.0,83.0,-1.282051945,84.0,-0.670969519,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,1.172362991073195,2.0,85.0,-0.8289858210000001,86.0,0.8289858210000001,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,2.9306586885259875,2.0,87.0,-2.072288632,88.0,2.072288632,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,3.373753236,1.3206265062725235,2.0,89.0,2.439929278,90.0,4.307577194,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,1.7630393953333332,0.9175672148058086,3.0,91.0,2.794179559,92.0,1.458400738,93.0,1.036537889,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-1.1642400973333336,0.9191943250328434,3.0,94.0,-2.195851826,95.0,-0.43221411800000004,96.0,-0.8646543480000001,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,3.700743415417188e-17,1.3080937403564459,6.0,97.0,1.090109693,98.0,0.989741156,99.0,0.420480721,100.0,-1.80889986,101.0,0.8161055220000001,102.0,-1.507537232,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.06727992895241248,2.0,103.0,0.047574094000000004,104.0,-0.047574094000000004,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,-6.8413496005,0.7449210819561304,2.0,105.0,-6.314610852,106.0,-7.368088349,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-9.661601094,1.122958211018082,2.0,107.0,-10.45565246,108.0,-8.867549728,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,2.638124295,0.2353661518006191,2.0,109.0,2.804553297,110.0,2.471695293,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.18231571566666674,1.338671229783251,3.0,111.0,-1.549340651,112.0,-0.123681461,113.0,1.126074965,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,1.850371707708594e-17,0.5502849123748552,3.0,114.0,-0.633739143,115.0,0.276938271,116.0,0.35680087200000005,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.5058373947422763,2.0,117.0,-0.357681052,118.0,0.357681052,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,1.9281298725,0.5802341674782477,2.0,119.0,2.338417387,120.0,1.517842358,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,5.134795432038314,2.0,121.0,-3.63084867,126.0,3.63084867,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.8254460524999999,3.202558031900094,2.0,122.0,3.089996554,127.0,-1.439104449,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-1.0316887136666666,2.4259830130509457,6.0,123.0,-2.913219861,124.0,-0.45512682800000004,125.0,-1.224585288,128.0,-4.359126443,129.0,2.5649302670000003,130.0,0.19699587100000002,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-8.881784197001253e-17,1.8644861520674043,5.0,131.0,-2.672946012,132.0,-1.215933742,135.0,0.939536291,136.0,1.316467238,137.0,1.632876225,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-3.3424329884999997,1.2816108522949075,2.0,133.0,-2.436197264,134.0,-4.248668713,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-0.5046336836666667,0.6349647925238029,3.0,138.0,-1.044130962,139.0,-0.66487028,140.0,0.195100191,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,2.0811564085,0.40883338583587026,2.0,141.0,2.370245268,142.0,1.792067549,,,,,,,,,,,,
