,BSU16680
M9exp_1,16.4972
M9exp_2,16.46
M9exp_3,16.4331
M9tran_1,16.1246
M9tran_2,16.3243
M9tran_3,16.4002
M9stat_1,13.9311
M9stat_2,13.5963
M9stat_3,13.287
MG-0.1_1,16.0017
MG-0.1_2,15.8723
MG-0.1_3,16.4767
MG-0.2_2,16.4938
MG-0.2_3,16.4505
MG+5_1,16.2505
MG+5_2,16.3013
MG+5_3,16.4322
MG+10_1,16.4584
MG+10_2,16.4898
MG+10_3,15.7836
MG+15_1,16.0055
MG+15_2,16.308
MG+15_3,16.4843
MG+25_1,16.4269
MG+25_2,16.0245
MG+25_3,16.4756
MG+45_1,16.4066
MG+45_2,15.7073
MG+45_3,16.4992
MG+60_2,16.4053
MG+60_3,16.4093
MG+90_2,16.2488
MG+90_3,16.4906
MG+120_1,16.2147
MG+120_2,16.2337
MG+120_3,16.2173
MG+150_1,15.5769
MG+150_3,16.4734
GM-0.1_1,15.9994
GM-0.1_2,16.4767
GM-0.1_3,16.315
GM-0.2_1,15.7713
GM-0.2_2,15.9995
GM-0.2_3,16.4403
GM+5_1,15.9313
GM+5_2,16.4988
GM+5_3,16.4622
GM+10_2,16.4582
GM+10_3,16.1005
GM+15_1,15.9627
GM+15_2,16.4864
GM+15_3,16.3549
GM+25_1,16.4912
GM+25_2,16.4766
GM+25_3,16.3957
GM+45_1,16.4774
GM+45_2,16.2609
GM+45_3,15.9689
GM+60_1,16.453
GM+60_2,16.0791
GM+60_3,16.1933
GM+90_1,16.2959
GM+90_2,16.4389
GM+90_3,15.6914
GM+120_1,15.722
GM+120_3,16.2629
GM+150_1,16.3795
GM+150_2,15.7103
GM+150_3,15.9129
BT_1,15.9024
BT_2,15.6909
B36_1,15.4805
B36_2,15.3693
B60_1,15.7305
B60_2,15.7516
S0_1,16.4249
S0_2,16.4653
S0_3,16.5033
S1_1,15.9535
S1_2,15.9294
S1_3,15.916
S2_1,15.5791
S2_2,14.9002
S2_3,15.1218
S3_1,15.5993
S3_2,15.2554
S4_1,15.6682
S4_2,15.7388
S4_3,15.3357
S5_1,15.0144
S5_2,15.5897
S5_3,15.3007
S6_1,14.7031
S6_2,12.0414
S6_3,15.1548
S6/t_1,14.3334
S6/t_2,11.6122
S6_4,14.4718
S6_5,14.9896
S6_6,15.1625
S7_4,14.6494
S7_5,14.4818
S7_6,14.5815
S8_4,14.1885
S8_5,12.6524
G135_1,16.4386
G135_3,15.495
G150_1,16.4757
G150_2,16.4871
G150_3,16.4731
G180_1,16.4716
G180_2,16.489
G180_3,16.4634
