,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.33333360913457e-11,0.2149658578578635,3.0,0.0,-0.2107284337,6.0,-0.0082380078,12.0,0.2189664416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.16761786729999997,0.1408142332120783,3.0,1.0,0.0329262024,7.0,0.1560823659,13.0,0.3138450336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.028587682633333333,0.03753910558560888,3.0,2.0,-0.0633797048,8.0,-0.0335818668,14.0,0.0111985237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.021690447133333332,0.1597867370515073,3.0,3.0,-0.19539518,9.0,0.11903028360000001,15.0,0.011293555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.07285935966666666,0.08101350117522971,3.0,4.0,-0.0104031863,10.0,0.0775623413,16.0,0.151418924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.17323601036666667,0.3016849956933951,3.0,5.0,-0.1675551652,11.0,0.2811026639,17.0,0.4061605324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.47175353350000004,0.07772754124599482,2.0,18.0,0.416791862,71.0,0.526715205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.07841498253333333,0.1300772960051971,3.0,19.0,0.013145797400000001,70.0,-0.2273097295,205.0,-0.0210810155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.2193072528875,0.27649789003802305,8.0,20.0,0.2862548129,32.0,-0.4862475704,55.0,-0.42652053910000004,67.0,-0.2535146733,126.0,-0.44311094840000004,147.0,-0.3503383546,203.0,0.0879459087,210.0,-0.1689266589,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.2426542534666667,0.11564346001122487,3.0,21.0,0.1131577567,34.0,0.2791818917,61.0,0.335623112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.146031546125,0.6126933284243631,8.0,22.0,-0.2957702365,104.0,0.3318017952,111.0,-1.0729606708,133.0,-0.9187868913,165.0,-0.3300690543,238.0,0.2845698823,265.0,0.6015867365,270.0,0.2313760699,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.6799111543285714,0.3058808735079019,7.0,23.0,-2.7231380359,56.0,-2.7468354092,82.0,-2.899075619,118.0,-2.041229853,134.0,-2.9945081746,137.0,-2.6843452364,227.0,-2.6702457522,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.068090099125,0.08938431177809983,4.0,24.0,-0.16980492590000001,101.0,-0.033669581500000004,139.0,0.0368793014,149.0,-0.10576519050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.19326977765000003,0.15717767847330671,4.0,25.0,0.35505899350000003,123.0,0.18181317400000002,155.0,0.2532099417,191.0,-0.0170029986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.28099978656666663,0.28008269867328756,3.0,26.0,0.3534280486,59.0,-0.0281830757,159.0,0.5177543868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.07756047490000001,0.2278662820187762,5.0,27.0,-0.1702023654,76.0,-0.27670330400000004,146.0,0.2152035257,162.0,0.1139662174,262.0,-0.27006644820000003,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.18131805547500002,0.2025532121719414,4.0,28.0,0.09816670200000001,94.0,-0.21377641760000002,186.0,-0.38670651300000003,231.0,-0.22295599330000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.32664094753333334,0.42310989227861817,3.0,29.0,0.5824168820000001,49.0,-0.1617411035,260.0,0.5592470641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.5492423715999999,0.6281161543717692,5.0,30.0,0.8766594928,77.0,0.8957563066,172.0,-0.16826048,259.0,1.2172039971,280.0,-0.0751474585,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.13772771617500001,0.28074766382877725,4.0,31.0,-0.1731502306,40.0,0.44395436260000004,138.0,0.29175550570000003,192.0,-0.011648773000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.1998936485142857,0.4221912543128067,7.0,33.0,-0.2108278433,39.0,0.0449207971,58.0,-0.0568259652,122.0,0.8641081184,170.0,0.7379123606,244.0,-0.0535876728,261.0,0.0735557448,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.3215877507285715,0.48454074835946065,7.0,35.0,0.3255239051,79.0,-0.38051585790000003,92.0,0.8360646856,208.0,0.6427268552000001,251.0,0.13386284780000002,263.0,0.8523898871000001,299.0,-0.1589380678,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.11091754666666669,0.038907761394140254,3.0,36.0,0.0660438881,234.0,0.1352464573,275.0,0.1314622946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.0935125577,0.1382223220355885,3.0,37.0,0.0288199342,214.0,-0.0004999793,307.0,0.2522177182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.053842085299999995,0.3814229237418587,4.0,38.0,-0.0327222457,102.0,0.41269702210000003,248.0,-0.07469181800000001,269.0,-0.5206512996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.08665889125000001,0.0862825275756111,4.0,41.0,0.042408276,178.0,-0.1343346225,249.0,-0.1340788845,309.0,-0.120630334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.14805338875000001,0.03343465694152754,2.0,42.0,0.12441151610000001,294.0,0.1716952614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.10822928123749999,0.32664652974736025,8.0,43.0,-0.06349453890000001,142.0,0.2490648689,166.0,-0.0544486945,177.0,-0.051225356400000005,221.0,-0.2538218902,256.0,0.6053592341,282.0,-0.13187234150000002,305.0,0.5662729684,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.1291837597,0.1636532444305196,2.0,44.0,0.24490407860000002,154.0,0.0134634408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.17353821067777778,0.15843764440331762,18.0,45.0,-0.0857549974,54.0,0.0471083351,106.0,-0.2569603955,108.0,-0.11504338160000001,135.0,-0.1591737492,143.0,-0.3174141271,150.0,-0.17996484610000002,183.0,-0.6072402226,204.0,-0.3128562526,226.0,-0.3272698705,253.0,-0.1128293692,255.0,-0.11573368560000001,257.0,0.0345701739,264.0,-0.15130519,268.0,-0.013680064,284.0,-0.0745035527,300.0,-0.29097261350000003,306.0,-0.0846639836
30,abx_mega__dmso-10,0.06083066463333334,0.03813776749719344,3.0,46.0,0.0484666699,57.0,0.0304088639,66.0,0.1036164601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,0.049113029100000004,0.15273031044445198,5.0,47.0,0.0647150528,72.0,0.0856102521,112.0,0.27724107070000004,156.0,-0.0764292293,212.0,-0.10557200080000001,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.20191133316666668,0.15588959895569168,3.0,48.0,-0.3283835758,184.0,-0.24960377420000002,266.0,-0.0277466495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,0.0313889184,0.17414389612837977,3.0,50.0,0.1500906958,245.0,0.1126030061,258.0,-0.1685269467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.14590211795,0.1783540068764878,4.0,51.0,-0.1730870625,119.0,-0.2488138648,120.0,-0.2753248908,278.0,0.1136173463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,0.30632574485,0.27331362517228364,2.0,52.0,0.49958766260000004,182.0,0.1130638271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.12747404298,0.11759423566204055,5.0,53.0,-0.22606399430000002,90.0,0.0679027185,100.0,-0.10621710200000001,216.0,-0.185369312,293.0,-0.18762252510000002,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,0.50013445015,0.20644809940167672,2.0,60.0,0.3541535991,78.0,0.6461153012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-0.27497572668750003,0.2988532292873043,8.0,62.0,-0.5257908858,91.0,0.0610240555,103.0,-0.3955889489,105.0,0.0426808086,117.0,-0.7251852233,141.0,-0.3555753358,174.0,-0.3673118489,201.0,0.0659415651,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-0.13948024765,0.12294924091833236,4.0,63.0,-0.1526837229,181.0,-0.25027502100000004,207.0,-0.1897574591,239.0,0.034795212400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.5327361991,0.11378026069131214,2.0,64.0,-0.45228140520000004,180.0,-0.613190993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-0.22203197178000003,0.27006635947851726,5.0,65.0,-0.5643280378000001,69.0,-0.2306844657,211.0,-0.22189925330000002,233.0,0.1910374695,308.0,-0.2842855716,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-0.24549309226,0.21088089053468223,5.0,68.0,-0.4047805111,81.0,-0.114052761,128.0,-0.3796763631,217.0,0.06366884760000001,240.0,-0.39262467370000004,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-0.25598662805,0.18871563093494867,2.0,73.0,-0.38942873040000003,95.0,-0.1225445257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,0.454076964975,0.6250718508358117,4.0,74.0,-0.0890652262,124.0,0.3972023008,131.0,0.1650623984,196.0,1.3431083869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,0.029748945840000006,0.1397409573068165,5.0,75.0,0.1989313702,87.0,-0.0523537065,89.0,0.1314270901,127.0,0.0207906581,194.0,-0.1500506827,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,0.6391435936000001,0.1610730072604865,2.0,80.0,0.7530394093,243.0,0.5252477779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,0.37501332803333337,0.2979923481575657,3.0,83.0,0.1020513173,85.0,0.3300604747,304.0,0.6929281921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,1.41891096715,0.020595991493055545,2.0,84.0,1.4043474019,121.0,1.4334745324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,0.5358014979,0.10570944264105066,3.0,86.0,0.6405784413000001,148.0,0.5376424496000001,202.0,0.4291836028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,-0.2181076291,0.05727291489418752,2.0,88.0,-0.1776095626,168.0,-0.2586056956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,abx_mega__naoh-6,0.1483362048,0.035808751915706406,5.0,93.0,0.1266280364,144.0,0.1352132609,153.0,0.1086026385,200.0,0.19358436750000002,252.0,0.17765272070000002,,,,,,,,,,,,,,,,,,,,,,,,,,
52,abx_mega__rfp_h2o,-0.24539086080000003,0.24685125749236247,3.0,96.0,0.0327187284,237.0,-0.3303454186,285.0,-0.4385458922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,abx_mega__tet_h2o,-0.290442630975,0.5987041427920159,4.0,97.0,-0.7466645375000001,169.0,0.5908603132,179.0,-0.4940472643,215.0,-0.5119190353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,abx_mega__flavo_dmso,-0.059881595350000004,0.11391683247288924,4.0,98.0,-0.2147825565,132.0,-0.0406736916,223.0,0.0597412789,297.0,-0.043811412200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,abx_mega__zeocin_h2o,0.23795840017999997,0.2788398801878176,5.0,99.0,-0.0210368631,173.0,0.1946561112,193.0,0.6906135307,213.0,0.276473746,292.0,0.049085476100000004,,,,,,,,,,,,,,,,,,,,,,,,,,
56,abx_mega__valin_dmso,-0.15705048993333334,0.20415383621524438,3.0,107.0,-0.2097912767,140.0,0.0682987865,276.0,-0.3296589796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,abx_mega__ethanol-10,-0.06823298370000001,0.09764014569617616,3.0,109.0,0.011680345200000001,115.0,-0.17706629840000002,286.0,-0.0393129979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,abx_mega__inh_h2o,0.053501935924999994,0.23738348761188907,4.0,110.0,-0.2879771158,145.0,0.2598766072,185.0,0.1019790632,272.0,0.1401291891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,abx_mega__doxo_dmso,-1.2304507638333333,0.2451618645649049,3.0,113.0,-1.0079203901,283.0,-1.1901754795,301.0,-1.4932564219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,abx_mega__tmp_dmso,-0.20654074921666665,0.10989051506900635,6.0,114.0,-0.174218853,116.0,-0.21885879020000001,206.0,-0.2406907691,218.0,-0.2788444536,222.0,-0.0067074689,224.0,-0.3199241605,,,,,,,,,,,,,,,,,,,,,,,,
61,abx_mega__sacet_h2o,0.79170107215,0.13268270117925565,2.0,125.0,0.6978802344,289.0,0.8855219099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,abx_mega__ethanol-8,0.05040664093333334,0.12975104211435226,3.0,129.0,0.0780112392,161.0,0.1641340346,188.0,-0.090925351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,abx_mega__h2o-8a,-0.12115367640000001,0.10807948276083527,3.0,130.0,-0.0234184157,247.0,-0.2372302251,281.0,-0.10281238840000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,abx_mega__naoh-2,0.17799370055,0.36469252567098137,2.0,136.0,-0.0798828574,287.0,0.4358702585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,abx_mega__ceru_ethanol,0.4815985202333333,0.1270566901011939,3.0,151.0,0.5526471166,197.0,0.5572384034,225.0,0.3349100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,abx_mega__dmso-7,0.0011854244666666704,0.2119177748777332,3.0,152.0,-0.2298255193,236.0,0.18658081840000001,295.0,0.0468009743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,abx_mega__h2o-10,-0.17445911309999998,0.10141741474175,3.0,157.0,-0.22725986920000002,158.0,-0.057534969500000005,246.0,-0.2385825006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,abx_mega__mem_dmso,-0.16078746865000001,0.26249487355206147,6.0,160.0,-0.46487350460000004,167.0,-0.10760510100000001,209.0,-0.0877665749,220.0,0.0082875306,242.0,-0.4844566803,302.0,0.1716895183,,,,,,,,,,,,,,,,,,,,,,,,
69,abx_mega__van_h2o,-0.24587736788,0.31287989200924576,5.0,163.0,-0.34074853850000003,232.0,0.1079855405,254.0,0.037122027,288.0,-0.39360501680000004,296.0,-0.6401408516,,,,,,,,,,,,,,,,,,,,,,,,,,
70,abx_mega__dcs_h2o,0.0197154452,0.13072040603117988,4.0,164.0,-0.0548257614,230.0,-0.10344725560000001,274.0,0.19271122470000002,279.0,0.0444235731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
