,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.70314501785,0.9943972205585421,2.0,0.0,0.0,5.0,1.4062900357
1,U01-Set001__USA300 LAC CA-MHB Control,2.84239055045,0.0774583222891627,2.0,1.0,2.8971618554000003,6.0,2.7876192455
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.8579031449,0.4951616706496112,2.0,2.0,2.20803532,7.0,1.5077709698000001
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.0,0.0,2.0,3.0,0.0,8.0,0.0
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.96782226835,1.368707377867263,2.0,4.0,1.9356445367,9.0,0.0
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.0,0.0,2.0,13.0,0.0,14.0,0.0
9,U01-Set001__USA300 LAC RPMI+10%LB Control,0.0,0.0,2.0,15.0,0.0,18.0,0.0
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.0,0.0,2.0,16.0,0.0,19.0,0.0
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.0,0.0,2.0,17.0,0.0,20.0,0.0
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,1.0235265575,1.4474851390655457,2.0,34.0,0.0,38.0,2.047053115
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.7508563779500002,0.12792471866584454,2.0,35.0,1.8413128140000001,39.0,1.6603999419000002
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,1.33135386385,1.882818690574493,2.0,36.0,2.6627077277,40.0,0.0
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,2.21003270675,0.8229370013586155,2.0,37.0,2.7919370409,41.0,1.6281283726
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.0,0.0,2.0,42.0,0.0,45.0,0.0
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,0.0,0.0,2.0,43.0,0.0,46.0,0.0
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.0,0.0,2.0,44.0,0.0,47.0,0.0
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,0.7585332918000001,1.0727280687750684,2.0,56.0,1.5170665836000001,57.0,0.0
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,0.0,0.0,2.0,58.0,0.0,59.0,0.0
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.2779755561500004,1.0275844999403374,2.0,60.0,3.0045875243,61.0,1.551363588
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,0.72707868065,1.0282445310875665,2.0,62.0,0.0,63.0,1.4541573613
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,1.04932413855,1.4839684280628747,2.0,72.0,0.0,73.0,2.0986482771
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,2.2548379448,1.0034625892136744,2.0,74.0,1.5452827433,75.0,2.9643931463
38,ICA-Set002__USA300 LAC CA-MHB Control,1.75257478485,0.2385194398319661,2.0,76.0,1.5839160715,77.0,1.9212334982
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,0.4615986804,0.6527991141952038,2.0,78.0,0.0,79.0,0.9231973608
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,0.42529837870000003,0.6014627352128287,2.0,80.0,0.8505967574000001,81.0,0.0
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,2.2281030401499997,0.518711230055699,2.0,94.0,1.8613188119,96.0,2.5948872684
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,6.10024334315,0.7000725616282883,2.0,95.0,5.6052172875,97.0,6.5952693988
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
