,BSU_06170
LBexp_1,-0.7709333333
LBexp_2,-0.1185333333
LBexp_3,-0.40033333330000004
LBtran_1,-0.10273333330000001
LBtran_2,-0.0318333333
LBtran_3,-0.062433333300000005
LBstat_1,2.1847666667
LBstat_2,2.1985666667
LBstat_3,2.1202666667
LBGexp_1,-1.7472333333
LBGexp_2,-1.2940333333
LBGexp_3,-1.3980333333
LBGtran_2,-0.4226333333
LBGtran_3,0.14756666670000002
LBGstat_1,-0.6037333333
LBGstat_2,-0.7534333333000001
LBGstat_3,-1.1803333333000001
S0_1,-0.6264333333000001
S0_2,-0.7280333333
S0_3,-0.5809333333000001
S1_1,0.2659666667
S1_2,0.2896666667
S1_3,0.7274666667
S2_1,-0.0305333333
S2_2,0.3280666667
S2_3,-0.0190333333
S3_1,0.5412666667
S3_2,0.7668666667
S4_1,0.8359666667000001
S4_2,0.8583666667000001
S4_3,0.7525666667
S5_1,0.5527666667000001
S5_2,0.9895666667
S5_3,1.0931666667
S6_1,0.4071666667
S6_2,-1.1933333333
S6_3,0.5145666667000001
S6/t_1,0.2457666667
S6/t_2,-1.9402333333000001
S6_4,-0.3745333333
S6_5,0.4218666667
S6_6,0.6309666667
S7_4,0.2070666667
S7_5,-0.3170333333
S7_6,0.1215666667
S8_4,-0.1482333333
S8_5,-1.4271333333
G135_1,-3.1495333333
G135_3,-4.0556333333
G150_1,-2.4004333333
G150_2,-2.2653333333
G150_3,-2.6940333333
G180_1,-2.5770333333
G180_2,-2.3938333333
G180_3,-3.4004333333
C30_1,-1.2119333333
C30_2,-0.6222333333
C90_1,-0.5400333333
C90_2,-0.3533333333
BI_1,0.5692666667
BI_2,0.5449666667
BC_2,0.5585666667
BC/t_1,0.0904666667
BC/t_2,0.3789666667
BC_1,-0.1396333333
Sw_1,0.6785666667
Sw_2,0.8579666667
BT_1,0.5234666667
BT_2,-0.18883333330000002
B36_1,-0.1648333333
B36_2,-0.11053333330000001
B60_1,0.9915666667
B60_2,0.9920666667
M9exp_1,0.4373666667
M9exp_2,-0.10613333330000001
M9exp_3,-0.3312333333
M9tran_1,-0.0806333333
M9tran_2,-0.1436333333
M9tran_3,0.2534666667
M9stat_1,-0.0818333333
M9stat_2,0.0193666667
M9stat_3,0.0933666667
M+G_1,-0.6166333333
M+G_2,-0.1383333333
M+G_3,-0.0538333333
Glu_1,0.5133666667
Glu_2,0.4073666667
Glu_3,0.43966666670000004
Fru_1,0.8491666667000001
Fru_2,0.9908666667
Fru_3,0.07996666670000001
Mal_1,-0.0894333333
Mal_2,0.1892666667
Mal_3,0.40596666670000003
G+S_2,0.4434666667
G+S_3,0.7397666667
Pyr_1,-0.2069333333
Pyr_2,0.24836666670000002
Pyr_3,-0.2176333333
Gly_1,-0.6558333333
Gly_2,0.2061666667
Gly_3,-1.2316333333
Glucon_1,-0.3992333333
Glucon_2,0.20926666670000002
Glucon_3,-0.8978333333
aero_1,-0.0327333333
aero_2,-0.9654333333
aero_3,0.0590666667
nit_1,-0.47843333330000004
nit_2,0.0506666667
nit_3,-0.5412333333
ferm_1,-0.3770333333
ferm_2,-0.18053333330000002
ferm_3,-0.0322333333
T-5.40H_1,0.1962666667
T-4.40H_1,0.0821666667
T-3.40H_1,0.2541666667
T-2.40H_1,-0.0559333333
T-1.40H_1,0.0283666667
T-1.10H_1,0.38786666670000003
T-0.40H_1,0.3151666667
T0.0H_1,0.0179666667
T0.30H_1,1.0811666667
T1.0H_1,0.4883666667
T1.30H_1,0.1876666667
T2.0H_1,-0.3582333333
T2.30H_1,0.1429666667
T3.0H_1,-0.3254333333
T3.30H_1,-0.2333333333
T4.0H_1,-0.40393333330000003
T5.0H_1,-1.2118333333
HPh_1,0.3094666667
HPh_2,-0.2570333333
HPh_3,-0.2645333333
LPh_1,0.2114666667
LPh_2,0.5328666667
LPh_3,-0.0081333333
LPhT_1,0.4330666667
LPhT_2,0.7917666667000001
LPhT_3,1.1980666667
SMMPr_1,-0.0415333333
SMMPr_2,-0.0138333333
SMMPr_3,0.2454666667
