k,Name,in_iM,gene_weight,Regulator,Function,Category
20,CcpA-2,False,-0.017723351000000002,CcpA,Glucose Independent Carbon Metabolism,Carbon Source Utilization
24,Autolysin,False,0.017270487,,Autolysin Expression,Biological Enrichment
27,PerR,False,-0.015456842,PerR,Oxidative Stress Response,Stress Response
1,Vim-3,False,-0.014777209,,Virulence Expression,Virulence
0,TreR,False,-0.014003577,TreR,Trehalose Metabolism,Carbon Source Utilization
3,CymR,False,-0.013785853999999998,CymR,Cysteine Metabolism,Amino Acid and Nucleotide Metabolism
7,Translation,False,0.013298208999999998,,Translation Machinery Expression,Biological Enrichment
13,FMN,False,0.010611308,,Riboflaving Biosynthesis,Miscellaneous Metabolism
4,SigB,False,-0.010097318,SigB,Stress Response,Stress Response
10,Guanine Responsive (GR),False,0.008607117,Guanine Riboswitch,Purine Salvage,Amino Acid and Nucleotide Metabolism
11,NreC/Rex,False,-0.007614136999999998,NreC/Rex,Redox Balance,Energy Metabolism
8,Fur,False,-0.007440875,Fur,Iron Metabolism,Metal Homeostasis
19,PyrR,False,0.007213749,PyrR,Pyrimidine Metabolism,Amino Acid and Nucleotide Metabolism
5,SaeR,False,-0.006780541,SaeR,Virulence Expression,Virulence
16,SigS,False,-0.005913076,SigS,Stress Response,Stress Response
22,VraR,False,-0.004939212,VraR,Cell Wall Biosynthesis,Structural Components
9,CodY,False,-0.00440476,CodY,Amino Acid Metabolism,Amino Acid and Nucleotide Metabolism
12,Urease,False,-0.003672016,,Urea Metabolism,Miscellaneous Metabolism
18,LacR,False,0.00345196,LacR,Lactose Metabolism,Carbon Source Utilization
23,Phi-Sa3,False,-0.0030917,,Prophage Expression,Mobile Elements
21,Gal/Man.,False,-0.002781443,,Galactose/Mannose Metabolism,Carbon Source Utilization
15,PurR,False,-0.002762626,PurR,Purine Metabolism,Amino Acid and Nucleotide Metabolism
2,Unc-1,False,-0.002365477,,,Uncharacterized
26,MntR,False,-0.001904169,MntR,Manganese Acquisition,Metal Homeostasis
17,SNFR,False,-0.001608345,,,Genomic Strain Difference
14,CcpA-1,False,-0.000567929,CcpA,Glucose Dependent Carbon Metabolism,Carbon Source Utilization
28,Agr,False,0.000246231,AgrA,Quorum Sensor/ Virulence Expression,Virulence
6,Rex,False,-0.000168916,Rex,Redox Balance,Energy Metabolism
25,B-Lactam Resistance,False,-6.49e-05,,B-lactam Resistance,Stress Response
